"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"5102629","2021-09-11T07:00:00","22.29","-127.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T07:00:00","20.42","-128.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"237","8","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-11T08:00:00","28.17","-122.23",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-11T08:00:00","28.72","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T08:00:00","22.29","-127.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T08:00:00","20.43","-128.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"237","8","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602710","2021-09-11T09:00:00","22.52","-120.84",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,,"237","20","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-11T09:00:00","28.16","-122.23",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-11T09:00:00","28.72","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T09:00:00","22.29","-127.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T09:00:00","20.43","-128.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"237","8","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602718","2021-09-11T10:00:00","28.72","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T10:00:00","22.29","-127.16",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T10:00:00","20.44","-128.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"237","8","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-11T10:01:00","28.16","-122.24",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-11T11:00:00","28.73","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T11:00:00","22.29","-127.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-11T11:01:00","28.16","-122.24",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602710","2021-09-11T12:00:00","22.51","-120.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,,"237","20","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-11T12:00:00","28.16","-122.24",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","210",,,,,,,,,,,,,"237","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-11T12:00:00","28.73","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T12:00:00","22.29","-127.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T12:00:00","20.45","-128.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"237","8","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-11T13:00:00","28.15","-122.24",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","210",,,,,,,,,,,,,"237","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-11T13:00:00","28.73","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T13:00:00","22.29","-127.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T13:00:00","20.45","-128.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"237","8","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-11T14:00:00","28.15","-122.25",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","210",,,,,,,,,,,,,"237","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-11T14:00:00","28.73","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10184",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T14:00:00","22.29","-127.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T14:00:00","20.46","-128.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"237","8","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602710","2021-09-11T15:00:00","22.50","-120.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,,"237","20","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-11T15:00:00","28.14","-122.25",,,"1","4","2","5",,,"11",,,,,,,,,"10185",,,"8",,,,,"9","210",,,,,,,,,,,,,"237","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-11T15:00:00","28.73","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T15:00:00","22.29","-127.19",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T15:00:00","20.46","-128.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"237","8","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-11T16:00:00","28.14","-122.25",,,"1","4","2","5",,,"11",,,,,,,,,"10188",,,"8",,,,,"9","210",,,,,,,,,,,,,"237","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T16:00:00","22.29","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T16:00:00","20.47","-128.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"237","8","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602718","2021-09-11T16:04:00","28.73","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10196",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602715","2021-09-11T17:00:00","28.14","-122.25",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","210",,,,,,,,,,,,,"237","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T17:00:00","22.30","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T17:00:00","20.47","-128.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"237","8","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602718","2021-09-11T17:01:00","28.73","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602710","2021-09-11T18:00:00","22.49","-120.92",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,,"237","20","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-11T18:00:00","28.13","-122.26",,,"1","4","2","5",,,"11",,,,,,,,,"10191",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-11T18:00:00","28.73","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T18:00:00","22.30","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T18:00:00","20.47","-128.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"237","8","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"S6FM8","2021-09-11T18:00:00","27.50","-127.40",,,"1","6","2","5","3","3","1",,"350","4","67","1","97","3","1","10155","0","0","8","230",,"200","183","1","210","6","6","7","5","7","7",,"3","2","35","3","2","237","77","798","172","5","1","2","2","111111","11111111111111",,"5",,"1",,
"4602715","2021-09-11T19:00:00","28.13","-122.26",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-11T19:00:00","28.73","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T19:00:00","22.30","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T19:00:00","20.48","-128.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"237","8","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-11T20:00:00","28.13","-122.26",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T20:00:00","22.30","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T20:00:00","20.48","-128.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"237","8","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602718","2021-09-11T20:04:00","28.73","-123.28",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602710","2021-09-11T21:00:00","22.47","-120.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,,"237","20","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-11T21:00:00","28.12","-122.26",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","212",,,,,,,,,,,,,"237","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T21:00:00","22.30","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T21:00:00","20.48","-128.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"237","8","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602718","2021-09-11T21:01:00","28.73","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602715","2021-09-11T22:00:00","28.12","-122.27",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","212",,,,,,,,,,,,,"237","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-11T22:00:00","28.74","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T22:00:00","22.30","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T22:00:00","20.49","-128.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"237","8","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-11T23:00:00","28.12","-122.27",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","212",,,,,,,,,,,,,"237","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-11T23:00:00","28.74","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-11T23:00:00","22.30","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-11T23:00:00","20.49","-128.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"237","8","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602710","2021-09-12T00:00:00","22.45","-120.93",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,,"237","20","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-12T00:00:00","28.11","-122.28",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","212",,,,,,,,,,,,,"237","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-12T00:00:00","22.30","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","237",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-12T00:00:00","20.50","-128.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"237","8","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"H3WC","2021-09-12T00:00:00","29.50","-120.50",,,"1","5","2","5","3","5","1",,"290","0","100","1","98",,,"10187","4","0","8","255",,"246","243",,,"0","0","0","9","0","0",,"5","1","22","6","1","237","90","798","172","5","1","2","2","F53111","111AA1111A1111",,"5",,,,
"4602718","2021-09-12T00:04:00","28.73","-123.26",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602715","2021-09-12T01:00:00","28.11","-122.28",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","212",,,,,,,,,,,,,"237","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-12T01:00:00","22.30","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","236",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-12T01:00:00","20.50","-128.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"237","8","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602718","2021-09-12T01:04:00","28.73","-123.26",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602715","2021-09-12T02:00:00","28.11","-122.28",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","82","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-12T02:00:00","28.73","-123.26",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","207",,,,,,,,,,,,,"237","83","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-12T02:00:00","22.30","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-12T02:00:00","20.51","-128.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"237","8","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602710","2021-09-12T03:00:00","22.43","-120.91",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,,"237","20","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-12T03:00:00","28.10","-122.29",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-12T03:00:00","28.73","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-12T03:00:00","22.30","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","235",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-12T03:00:00","20.51","-128.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,,"237","8","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-12T04:00:00","28.10","-122.29",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-12T04:00:00","22.30","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-12T04:00:00","20.52","-128.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"237","8","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602718","2021-09-12T04:04:00","28.72","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602715","2021-09-12T05:00:00","28.09","-122.29",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-12T05:00:00","22.30","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-12T05:00:00","20.52","-128.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"237","8","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602718","2021-09-12T05:04:00","28.72","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10186",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602710","2021-09-12T06:00:00","22.41","-120.90",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,,"237","20","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-12T06:00:00","28.09","-122.30",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-12T06:00:00","28.72","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-12T06:00:00","22.30","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5301550","2021-09-12T06:00:00","20.53","-128.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"237","8","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602715","2021-09-12T07:00:00","28.09","-122.30",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","211",,,,,,,,,,,,,"237","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602718","2021-09-12T07:00:00","28.72","-123.27",,,"1","4","2","5",,,"11",,,,,,,,,"10181",,,"8",,,,,"9","206",,,,,,,,,,,,,"237","83","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5102629","2021-09-12T07:00:00","22.30","-127.21",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","27","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
