"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"1301578","2021-09-05T05:00:00","25.59","-71.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"242","51","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1701631","2021-09-05T05:00:00","24.04","-72.57",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","298",,,,,,,,,,,,,"242","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1701634","2021-09-05T05:00:00","28.53","-71.51",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","289",,,,,,,,,,,,,"242","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"3FPQ9","2021-09-05T05:00:00","27.80","-79.90",,,"1","5","2","5","3","3","1",,,,,,,,,"10146","0","6","8","258",,"258","258",,,,,"A",,"A","A",,,,,,,"242","79","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"4100010","2021-09-05T05:00:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","92",,"37",,,,,"10144",,,"8","280",,,"249","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-05T05:00:00","27.50","-71.50",,,"1","4","2","5",,,"11",,"180","1","50",,,,,"10148","0","0","8","273",,,"241",,,,,,,,,,,,,,,"242","71","798","172","6","1","2","1","F11111","11AAA11A1AAAA1",,,,,,,,,,,,,,,
"4101570","2021-09-05T05:00:00","29.44","-79.07",,,"1","4","2","5",,,"11",,,,,,,,,"10140",,,"8",,,,,"9","297",,,,,,,,,,,,,"242","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4101669","2021-09-05T05:00:00","21.45","-71.13",,,"1","3","2","5",,,"11",,,,,,,,,"10155",,,,,,,,,,,,,,,,,,,,,,"242","11","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401556","2021-09-05T05:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10146",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401562","2021-09-05T05:00:00","28.54","-71.29",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","287",,,,,,,,,,,,,"242","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"6202646","2021-09-05T05:00:00","21.17","-73.03",,,"1","3","2","5",,,"11",,,,,,,,,"10146",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"6203636","2021-09-05T05:00:00","23.18","-75.08",,,"1","3","2","5",,,"11",,,,,,,,,"10152",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"C6FM8","2021-09-05T05:00:00","26.10","-78.20",,,"1","5","2","5","1","1","1",,,,,,,,,"10148","2","2",,,,,,,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","FFFF1F","1AAAA1AAAA8AA1",,"5",,,,,,,,,,,,,
"C6FN5","2021-09-05T05:00:00","25.70","-76.40",,,"1","5","2","5","7","3","1",,,,,,,,,"10152","0","3","8","283",,"264","257",,,,,"A",,"A","A",,,,,,,"242","56","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"D5DS2","2021-09-05T05:00:00","20.20","-71.70",,,"1","5","2","5","2","3","1",,,,,,,,,"10157","8","2","8","280",,"257","248",,,,,"A",,"A","A",,,,,,,"242","1","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"EUMDE24","2021-09-05T05:00:00","23.10","-71.36",,,"1","5","2","5","1","4","1","5","105",,"61",,,,,"10160","2","5","8","286",,,"259",,,,,,,,,,,,,,,"242","31","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"J8QX6","2021-09-05T05:00:00","23.70","-73.60",,,"1","6","2","5","3","3","1",,"120","4","62","1","97","2","2","10160","5","3","8","263",,"260","259","1","330","4","4","4","5","4","5",,,,,,,"242","33","798","172","5","1","2","1","511113","11111111111AA1",,"5",,"2",,,,,,,,,,,
"J8QY2","2021-09-05T05:00:00","23.40","-74.30",,,"1","6","2","5","3","3","1",,"150","4","62","1","97","1","1","10148","8","1","8","280",,"280","280","1","300","2","2","1","7","2","1",,"1","2",,,,"242","34","798","172","5","1","2","1","111113","111111111111A1",,"5",,"1",,,,,,,,,,,
"KPDL","2021-09-05T05:00:00","24.40","-73.20",,,"1","5","2","5","3","5","1",,,,,,,,,"10139","0","2","8","281",,"253","243",,,,,"A",,"A","A",,,,,,,"242","43","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"SPGF1","2021-09-05T05:00:00","26.70","-78.99",,,"1","4","2","5",,,"5","0","260","4","41",,,,,"10149","0","0",,"284",,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,,,,,"4"
"WKPM","2021-09-05T05:00:00","25.10","-79.90",,,"1","5","2","5","1","4","1",,,,,,,,,"10152","0","1","8","284",,"250","237",,,,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WTOI","2021-09-05T05:00:00","22.50","-70.90",,,"1","5","2","5","7","5","1",,,,,,,,,"10161","8","1","8","278",,"251","241",,,,,"A",,"A","A",,,,,,,"242","20","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"4100010","2021-09-05T05:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","99",,"31",,,,,"10144",,,"8","280",,,"247","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-05T05:10:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","183",,"51",,,,,"10148",,,"8","274",,,"240","9","292",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-05T05:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","96",,"33",,,,,"10143",,,"8","280",,,"248","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-05T05:20:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","182",,"54",,,,,"10148",,,"8","274",,,"241","9","292",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-05T05:30:00","28.88","-78.48",,,"1","5","2","5",,,"11",,"110",,"30",,,,,"10141",,,"8","279",,,"246","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-05T05:30:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","182",,"57",,,,,"10147",,,"8","275",,,"241","9","292",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-05T05:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","116",,"26",,,,,"10140",,,"8","280",,,"247","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-05T05:40:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","181",,"55",,,,,"10147",,,"8","275",,,"241","9","291",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-05T05:50:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","116",,"19",,,,,"10140",,,"8","280",,,"247","9","298",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-05T05:50:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","180","1","50",,,,,"10146",,,,"276",,,"244","1","291",,,,,,,,"4","1","0","8","1","242","71","793","103","6","1","2","1","111111","11AAA11A11A17A",,,"6",,,,,,,,,,,,"4"
"4102528","2021-09-05T05:58:00","25.32","-72.87",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242","52","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,
"4102530","2021-09-05T05:59:00","26.75","-76.01",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"242","66","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,,,,
"1301578","2021-09-05T06:00:00","25.59","-71.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,,"242","51","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1701631","2021-09-05T06:00:00","24.03","-72.57",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","298",,,,,,,,,,,,,"242","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1701634","2021-09-05T06:00:00","28.52","-71.51",,,"1","4","2","5",,,"11",,,,,,,,,"10150",,,"8",,,,,"9","289",,,,,,,,,,,,,"242","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"3FPQ9","2021-09-05T06:00:00","27.70","-79.90",,,"1","5","2","5","3","2","1",,,,,,,,,"10139","8","7","8","259",,"259","259",,,,,"A",,"A","A",,,,,,,"242","79","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"4100010","2021-09-05T06:00:00","28.90","-78.50",,,"1","4",,"0",,,"11","0","120","1","20",,,,,"10138","8","5",,"280",,,"246","1","298",,,,,,,,,,,,,"242","88","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,,,"4"
"4100047","2021-09-05T06:00:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","180","1","50",,,,,"10145","8","8",,"276",,,"243",,,,,,,,,,,,,,,"242","71","793","103","6","1","2","1","F11111","11AAA11A1AAAA1",,,"6",,,,,,,,,,,,"4"
"4101570","2021-09-05T06:00:00","29.45","-79.07",,,"1","4","2","5",,,"11",,,,,,,,,"10135",,,"8",,,,,"9","296",,,,,,,,,,,,,"242","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4101669","2021-09-05T06:00:00","21.45","-71.13",,,"1","3","2","5",,,"11",,,,,,,,,"10152",,,,,,,,,,,,,,,,,,,,,,"242","11","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4101855","2021-09-05T06:00:00","28.45","-70.88",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","291",,,,,,,,,,,,,"242","80","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4102527","2021-09-05T06:00:00","29.18","-75.17",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","288",,,,,,,,,,,,,"242","95","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"4401556","2021-09-05T06:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10148",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401562","2021-09-05T06:00:00","28.54","-71.28",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,"9","288",,,,,,,,,,,,,"242","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"6202646","2021-09-05T06:00:00","21.17","-73.03",,,"1","3","2","5",,,"11",,,,,,,,,"10147",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"6203636","2021-09-05T06:00:00","23.18","-75.08",,,"1","3","2","5",,,"11",,,,,,,,,"10149",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"9HXD9","2021-09-05T06:00:00","25.20","-79.70",,,"1","6","2","5","7","3","1",,"260","4","41","1","98","3","1","10131","8","14","8","290",,,"221","1","310","5",,"8","5","0","0",,"6","2",,,,"242","59","798","172","5","1","2","1","111111","1111111A1111A1",,"5",,"1",,,,,,,,,,,
"9V6316","2021-09-05T06:00:00","28.30","-74.90",,,"1","6","2","5","6","3","1",,"210","3","57","1","98","50","2","10140",,,"8","270",,"250","241","3","323","7","7","7","2","6","8",,"5","1","18","5","1","242","84","798","172","5","1","2","1","511111","1111111111111A",,"5",,"2",,,,,,,,,,,
"9V9325","2021-09-05T06:00:00","23.30","-71.10",,,"1","6","2","5","1","4","1",,"120","4","57","1","98","3","1","10155","8","11","8","290",,,"204","3","300","5","5","4","5","4","8",,"3","1","12","11","2","242","31","798","172","5","0",,"1","111112","1111111A111111",,"5",,"1",,,,,,,,,,,
"9VHF2","2021-09-05T06:00:00","25.80","-77.50",,,"1","6","2","5","5","4","1",,"200","4","72","1","98","13","1","10160","4","0","8","280",,"250","237","1","290","5","3","7","3","7","A",,"5","2","7","6","2","242","57","798","172","5","1","2","1","111111","11111111111111",,"5",,"1",,,,,,,,,,,
"C6FM8","2021-09-05T06:00:00","26.10","-78.20",,,"1","5","2","5","1","1","1",,,,,,,,,"10143","7","7",,,,,,,,,,"A",,"A","A",,,,,,,"242","68","798","172","5","1","2","1","FFFF1F","1AAAA1AAAA8AA1",,"5",,,,,,,,,,,,,
"C6FN5","2021-09-05T06:00:00","25.70","-76.60",,,"1","5","2","5","6","2","1",,,,,,,,,"10145","8","8","8","284",,"253","242",,,,,"A",,"A","A",,,,,,,"242","56","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"C6SY3","2021-09-05T06:00:00","26.00","-78.40",,,"1","6","2","5","6","3","1",,"250","4","77","1","98","2","0","10186","4","0","8","300",,,,"7","300","0","0","0","9","0","0","0","10","0",,,,"242","68","798","172","5","1","2","1","11111F","1111111AA118A1",,"5",,"0",,,,,,,,,,,
"D5DS2","2021-09-05T06:00:00","20.20","-71.50",,,"1","5","2","5","2","3","1",,,,,,,,,"10153","8","9","8","278",,"256","249",,,,,"A",,"A","A",,,,,,,"242","1","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"EUMDE24","2021-09-05T06:00:00","23.33","-71.11",,,"1","5","2","5","1","4","1",,"110",,"63",,,,,"10154","7","9","8","285",,,"250",,,,,,,,,,,,,,,"242","31","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"H3WI","2021-09-05T06:00:00","23.30","-79.10",,,"1","5","2","5","4","4","1",,,,,,,,,"10148","8","7","8","270",,"250","242",,,,,"A",,"A","A",,,,,,,"242","39","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"J8QY2","2021-09-05T06:00:00","23.30","-74.10",,,"1","6","2","5","3","3","1",,"150","4","67","1","97","0","0","10143","8","7","8","280",,"280","280","1","300","2","2","1","7","1","2",,"1","2",,,,"242","34","798","172","5","1","2","1","111113","111111111111A1",,"5",,"0",,,,,,,,,,,
"SPGF1","2021-09-05T06:00:00","26.70","-78.99",,,"1","4","2","5",,,"5","0","250","4","46",,,,,"10144","8","8",,"285",,,,,,,,,,,,,,,,,,"242","68","795","103","13","1","2","1","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,,,,,"4"
"V7TN7","2021-09-05T06:00:00","28.90","-74.70",,,"1","6","2","5","1","4","1",,"230","3","57","1","98","2","2","10110","5","15","8","278",,"258","250","1","315","1","1","A","A","A","A",,,,,,,"242","84","798","172","5","1","2","1","311111","11111111111AA1",,"5",,"2",,,,,,,,,,,
"V7TN8","2021-09-05T06:00:00","28.10","-71.40",,,"1","6","2","5","6","4","1",,"250",,"87","1","98","2","8","10130","4","0","8","240","0","220","210","1","290","8",,"A","A","A","A","25","3","2","22","2","2","242","81","798","172","5","0",,"1","111111","11111111111111",,"5",,"8",,,,,,,,,,,
"WKPM","2021-09-05T06:00:00","25.50","-79.70",,,"1","5","2","5","1","4","1",,,,,,,,,"10145","8","9","8","281",,"249","237",,,,,"A",,"A","A",,,,,,,"242","59","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"WTOI","2021-09-05T06:00:00","22.80","-71.20",,,"1","5","2","5","7","5","1",,,,,,,,,"10156","8","8","8","279",,"254","245",,,,,"A",,"A","A",,,,,,,"242","21","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"4100010","2021-09-05T06:10:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","115",,"41",,,,,"10136",,,"8","280",,,"248","9","298",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-05T06:10:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","186",,"54",,,,,"10143",,,"8","276",,,"242","9","292",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-05T06:20:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","118",,"38",,,,,"10136",,,"8","274",,,"245","9","298",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-05T06:20:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","185",,"57",,,,,"10142",,,"8","276",,,"242","9","291",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-05T06:30:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","126",,"27",,,,,"10134",,,"8","277",,,"247","9","298",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-05T06:30:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","186",,"58",,,,,"10141",,,"8","276",,,"241","9","291",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"KPDL","2021-09-05T06:35:00","24.10","-72.83",,,"1","5","2","5","9",,"1","5","151",,"36",,,,,"10120",,,,,,,,,,,,,,,,,,,,,,"242","42","798","172","5","0",,"1","FF111F","11AAA1AAAAAAAA",,"5",,,,,,,,,,,,,
"4100010","2021-09-05T06:40:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","103",,"35",,,,,"10134",,,"8","277",,,"248","9","298",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-05T06:40:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","188",,"58",,,,,"10141",,,"8","277",,,"242","9","291",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100010","2021-09-05T06:50:00","28.88","-78.48",,,"1","5","2","5",,,"11","5","103",,"33",,,,,"10133",,,"8","275",,,"245","9","297",,,,,,,,,,,,,"242","88","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4100047","2021-09-05T06:50:00","27.50","-71.50",,,"1","4",,"0",,,"11","0","190","1","60",,,,,"10141",,,,"278",,,"242","1","291",,,,,,,,"5","1","2","8","1","242","71","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,,,,,"4"
"1301578","2021-09-05T07:00:00","25.59","-71.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,,"242","51","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,,,,
"1701631","2021-09-05T07:00:00","24.03","-72.57",,,"1","4","2","5",,,"11",,,,,,,,,"10152",,,"8",,,,,"9","297",,,,,,,,,,,,,"242","42","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"1701634","2021-09-05T07:00:00","28.52","-71.51",,,"1","4","2","5",,,"11",,,,,,,,,"10142",,,"8",,,,,"9","289",,,,,,,,,,,,,"242","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"3FPQ9","2021-09-05T07:00:00","27.60","-79.80",,,"1","5","2","5","3","2","1",,,,,,,,,"10134","8","16","8","262",,"262","262",,,,,"A",,"A","A",,,,,,,"242","79","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"4100010","2021-09-05T07:00:00","28.90","-78.50",,,"1","4",,"0",,,"11","0","120","1","30",,,,,"10131","8","16",,"276",,,"247","1","297",,,,,,,,,,,,,"242","88","793","103","6","1","2","1","111111","11AAA11A11AAA1",,,"6",,,,,,,,,,,,"4"
"4100047","2021-09-05T07:00:00","27.46","-71.47",,,"1","5","2","5",,,"11","5","191",,"59",,,,,"10140",,,"8","278",,,"243","9","291",,,,,,,,,,,,,"242","71","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,,,,,
"4101570","2021-09-05T07:00:00","29.46","-79.06",,,"1","4","2","5",,,"11",,,,,,,,,"10127",,,"8",,,,,"9","295",,,,,,,,,,,,,"242","99","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"4101669","2021-09-05T07:00:00","21.45","-71.13",,,"1","3","2","5",,,"11",,,,,,,,,"10147",,,,,,,,,,,,,,,,,,,,,,"242","11","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401556","2021-09-05T07:00:00","21.20","-73.02",,,"1","3","2","5",,,"11",,,,,,,,,"10141",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"4401562","2021-09-05T07:00:00","28.53","-71.28",,,"1","4","2","5",,,"11",,,,,,,,,"10137",,,"8",,,,,"9","287",,,,,,,,,,,,,"242","81","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,,
"6202646","2021-09-05T07:00:00","21.17","-73.03",,,"1","3","2","5",,,"11",,,,,,,,,"10140",,,,,,,,,,,,,,,,,,,,,,"242","13","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"6203636","2021-09-05T07:00:00","23.18","-75.08",,,"1","3","2","5",,,"11",,,,,,,,,"10140",,,,,,,,,,,,,,,,,,,,,,"242","35","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,,,,,
"C6FN5","2021-09-05T07:00:00","25.60","-76.80",,,"1","5","2","5","6","3","1",,,,,,,,,"10140","8","14","8","283",,"261","253",,,,,"A",,"A","A",,,,,,,"242","56","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"C6FV9","2021-09-05T07:00:00","25.70","-77.50",,,"1","4","0","0","6","2","1","0",,"4",,,"98","2","1","10123","8","15","0",,,,,"1","300","4",,,"A",,,,,,,,,"242","57","992","114","5","1","2","1","17FF1F","1111116AA11AA1",,,"1","1",,,,,,,,,,,"4"
"D5DS2","2021-09-05T07:00:00","20.10","-71.20",,,"1","5","2","5","2","3","1",,,,,,,,,"10152","5","11","8","272",,"251","243",,,,,"A",,"A","A",,,,,,,"242","1","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"EUMDE24","2021-09-05T07:00:00","23.56","-70.86",,,"1","5","2","5","1","4","1","5","125",,"72",,,,,"10150","7","12","8","285",,,"260",,,,,,,,,,,,,,,"242","30","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,,,,
"H3WI","2021-09-05T07:00:00","23.00","-79.00",,,"1","5","2","5","4","4","1",,,,,,,,,"10141","8","13","8","268",,"255","251",,,,,"A",,"A","A",,,,,,,"242","39","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
"J8QX6","2021-09-05T07:00:00","23.50","-73.30",,,"1","6","2","5","3","3","1",,"110","4","62","1","97","2","2","10146","7","16","8","268",,"249","242","1","320","4","4","4","5","4","5",,,,,,,"242","33","798","172","5","1","2","1","311111","11111111111AA1",,"5",,"2",,,,,,,,,,,
"J8QY2","2021-09-05T07:00:00","23.10","-73.90",,,"1","6","2","5","3","3","1",,"110","4","67","1","97",,"2","10135","8","13","8","280",,"270","267","1","290","4","4","4","4","6","8",,"2","2",,,,"242","33","798","172","5","1","2","1","111111","111A11111111A1",,"5",,"2",,,,,,,,,,,
"KPDL","2021-09-05T07:00:00","24.00","-72.70",,,"1","5","2","5","3","5","1",,,,,,,,,"10125","6","18","8","276",,"249","238",,,,,"A",,"A","A",,,,,,,"242","42","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,,,,,
