"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","ICE_ACCR_ON_SHIP","THICKNESS_OF_I","RATE_OF_I","IND_FOR_PRECIP"
"KDBG","2021-09-09T08:06:00","27.77","-151.53",,,"1","5","2","5","9",,"1","5","75",,"72",,,,,"10190",,,"8","230",,,,,,,,,,,,,,,,,,,"234","71","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,
"KLIH1","2021-09-09T08:06:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","26",,,,,"10192",,,"0","251",,,,,"1","269",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-09T08:06:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","260","4","15",,,,,"10175",,,"0","267",,,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-09T08:06:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","41",,,,,"10192",,,,"256",,,,,"1","275",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-09T08:06:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","62",,,,,"10199",,,,"255",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","1","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-09T08:06:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","100","4","5",,,,,"10192",,,"0","258",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-09T08:10:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","55",,"47",,,,,"10196",,,"8","245",,,,"200","9","256",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,
"KLIH1","2021-09-09T08:12:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","120","4","21",,,,,"10191",,,"0","247",,,,,"1","270",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-09T08:12:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","270","4","10",,,,,"10174",,,"0","266",,,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-09T08:12:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","46",,,,,"10192",,,,"257",,,,,"1","275",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-09T08:12:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","67",,,,,"10197",,,,"255",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","1","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-09T08:12:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","100","4","10",,,,,"10192",,,"0","257",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KDBG","2021-09-09T08:16:00","27.73","-151.57",,,"1","5","2","5","9",,"1","5","65",,"103",,,,,"10200",,,"8","231",,,,,,,,,,,,,,,,,,,"234","71","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,
"KLIH1","2021-09-09T08:18:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","30","4","15",,,,,"10190",,,"0","248",,,,,"1","269",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-09T08:18:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","250","4","10",,,,,"10174",,,"0","267",,,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-09T08:18:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","36",,,,,"10191",,,,"257",,,,,"1","275",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-09T08:18:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","70","4","67",,,,,"10197",,,,"255",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","1","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-09T08:18:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","60","4","36",,,,,"10191",,,"0","257",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-09T08:20:00","23.50","-153.80",,,"1","4","2","5",,,"11",,"50","1","40",,,,,"10196",,,"8","245",,,,"200",,,,,,,,,,,,,,,"234","33","798","172","6","1","2","1","F11111","11AAA11A1AAAAA",,,,,,,,,,,
"KDBG","2021-09-09T08:22:00","27.70","-151.60",,,"1","5","2","5","9",,"1","5","79",,"77",,,,,"10190",,,"8","231",,,,,,,,,,,,,,,,,,,"234","71","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,
"KLIH1","2021-09-09T08:24:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","20","4","21",,,,,"10190",,,"0","248",,,,,"1","269",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-09T08:24:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","230","4","5",,,,,"10174",,,"0","266",,,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-09T08:24:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","41",,,,,"10191",,,,"256",,,,,"1","275",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-09T08:24:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","70","4","67",,,,,"10197",,,,"255",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","1","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-09T08:24:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","70","4","31",,,,,"10190",,,"0","256",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KDBG","2021-09-09T08:25:00","27.69","-151.61",,,"1","5","2","5","9",,"1",,"70",,"98",,,,,"10190",,,"8","230",,,,,,,,,,,,,,,,,,,"234","71","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,
"5100205","2021-09-09T08:26:00","21.02","-156.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","258",,,,,,,,,,,,,"234","16","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100207","2021-09-09T08:26:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","263",,,,,,,,,,,,,"234","17","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100208","2021-09-09T08:26:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,,"234","29","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100212","2021-09-09T08:26:00","21.30","-158.10",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","266",,,,,,,,"8","1","19","13","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"5100201","2021-09-09T08:27:00","21.67","-158.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","263",,,,,,,,,,,,,"234","18","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"KDBG","2021-09-09T08:28:00","27.67","-151.62",,,"1","5","2","5","9",,"1","5","69",,"82",,,,,"10200",,,"8","231",,,,,,,,,,,,,,,,,,,"234","71","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,
"5100000","2021-09-09T08:30:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","54",,"48",,,,,"10196",,,"8","245",,,,"200","9","256",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,
"5100211","2021-09-09T08:30:00","21.30","-158.00",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","265",,,,,,,,"5","1","16","13","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"KLIH1","2021-09-09T08:30:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","30","4","26",,,,,"10189",,,"0","247",,,,,"1","269",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-09T08:30:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","361","4","0",,,,,"10173",,,"0","265",,,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-09T08:30:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","90","4","36",,,,,"10191",,,,"257",,,,,"1","275",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-09T08:30:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","67",,,,,"10197",,,,"254",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","1","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-09T08:30:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","80","4","21",,,,,"10190",,,"0","256",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KDBG","2021-09-09T08:31:00","27.66","-151.64",,,"1","5","2","5","9",,"1","5","72",,"77",,,,,"10190",,,"8","231",,,,,,,,,,,,,,,,,,,"234","71","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,
"KDBG","2021-09-09T08:34:00","27.65","-151.65",,,"1","5","2","5","9",,"1","5","79",,"72",,,,,"10200",,,"8","231",,,,,,,,,,,,,,,,,,,"234","71","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,
"KLIH1","2021-09-09T08:36:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","60","4","26",,,,,"10189",,,"0","247",,,,,"1","269",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-09T08:36:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","110","4","5",,,,,"10173",,,"0","263",,,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-09T08:36:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","51",,,,,"10190",,,,"257",,,,,"1","275",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-09T08:36:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","57",,,,,"10196",,,,"254",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","1","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-09T08:36:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","70","4","26",,,,,"10190",,,"0","255",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-09T08:40:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","49",,"46",,,,,"10195",,,"8","245",,,,"200","9","256",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,
"KDBG","2021-09-09T08:40:00","27.62","-151.68",,,"1","5","2","5","9",,"1","5","76",,"87",,,,,"10190",,,"8","231",,,,,,,,,,,,,,,,,,,"234","71","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,
"KLIH1","2021-09-09T08:42:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","41",,,,,"10189",,,"0","248",,,,,"1","269",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-09T08:42:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","70","4","15",,,,,"10173",,,"0","258",,,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-09T08:42:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","67",,,,,"10190",,,,"257",,,,,"1","275",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-09T08:42:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","72",,,,,"10196",,,,"255",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","1","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-09T08:42:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","110","4","21",,,,,"10190",,,"0","255",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KLIH1","2021-09-09T08:48:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","36",,,,,"10189",,,"0","247",,,,,"1","269",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-09T08:48:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","110","4","15",,,,,"10173",,,"0","261",,,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-09T08:48:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","62",,,,,"10189",,,,"257",,,,,"1","275",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-09T08:48:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","60","4","67",,,,,"10196",,,,"255",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","1","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-09T08:48:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","150","4","15",,,,,"10190",,,"0","256",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100000","2021-09-09T08:50:00","23.50","-153.80",,,"1","4",,"0",,,"11","0","60","1","40",,,,,"10194",,,,"245",,,,"201","1","256",,,,,,,,"4","1","14","8","2","234","33","793","103","6","1","2","1","111111","11AAA11A11A11A",,,"6",,,,,,,,"4"
"KLIH1","2021-09-09T08:54:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","41",,,,,"10189",,,"0","247",,,,,"1","269",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-09T08:54:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","100","4","21",,,,,"10172",,,"0","261",,,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-09T08:54:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","62",,,,,"10189",,,,"256",,,,,"1","275",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAAA","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-09T08:54:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","62",,,,,"10196",,,,"253",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","1","F1111F","11AAA11AAAAAAA","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-09T08:54:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","100","4","21",,,,,"10190",,,"0","257",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
"5100205","2021-09-09T08:56:00","21.02","-156.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","258",,,,,,,,,,,,,"234","16","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100207","2021-09-09T08:56:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","263",,,,,,,,,,,,,"234","17","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100208","2021-09-09T08:56:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","269",,,,,,,,,,,,,"234","29","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"5100212","2021-09-09T08:56:00","21.30","-158.10",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","266",,,,,,,,"8","1","19","13","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"5100201","2021-09-09T08:57:00","21.67","-158.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","263",,,,,,,,,,,,,"234","18","798","172","6","1","2","1","1FFFFF","1AAAAAAAA1AAAA",,,,,,,,,,,
"2101599","2021-09-09T09:00:00","22.07","-159.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","252",,,,,,,,,,,,,"234","29","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"3201761","2021-09-09T09:00:00","21.78","-156.24",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,,"9","260",,,,,,,,,,,,,"234","16","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,
"4601767","2021-09-09T09:00:00","27.17","-155.20",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,,"9","259",,,,,,,,,,,,,"234","75","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4601768","2021-09-09T09:00:00","26.16","-154.96",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,,"9","258",,,,,,,,,,,,,"234","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4601772","2021-09-09T09:00:00","29.41","-152.08",,,"1","4","2","5",,,"11",,,,,,,,,"10209",,,"8",,,,,,"9","250",,,,,,,,,,,,,"234","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"4601834","2021-09-09T09:00:00","20.88","-156.67",,,"1","3","2","5",,,"11",,,,,,,,,"10151",,,,,,,,,,,,,,,,,,,,,,,"234","6","798","172","7","0",,"1","FFFF1F","1AAAA1AAAAAAAA","4",,,,,,,,,,
"4601841","2021-09-09T09:00:00","27.53","-159.97",,,"1","4","2","5",,,"11",,,,,,,,,"10222",,,"8",,,,,,"9","265",,,,,,,,,,,,,"234","79","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"5100000","2021-09-09T09:00:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","43",,"47",,,,,"10194",,,"8","245",,,,"200","9","256",,,,,,,,,,,,,"234","33","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,,,,,,
"5100201","2021-09-09T09:00:00","21.70","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","263",,,,"A",,,,"8","2",,,,"234","18","993","114","6","0",,"1","1FFFFF","1AAAAAAAA187AA",,,"6",,,,,,,,"4"
"5100205","2021-09-09T09:00:00","21.00","-156.40",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","258",,,,"A",,,,"7","2",,,,"234","16","993","114","6","0",,"1","1FFFFF","1AAAAAAAA187AA",,,"6",,,,,,,,"4"
"5100207","2021-09-09T09:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","263",,,,"A",,,,"5","2",,,,"234","17","993","114","6","0",,"1","1FFFFF","1AAAAAAAA187AA",,,"6",,,,,,,,"4"
"5100208","2021-09-09T09:00:00","22.30","-159.60",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","269",,,,"A",,,,"6","2",,,,"234","29","993","114","6","0",,"1","1FFFFF","1AAAAAAAA187AA",,,"6",,,,,,,,"4"
"5100211","2021-09-09T09:00:00","21.30","-158.00",,,"1","4",,"0",,,"11",,,,,,,,,,,,,,,,,,"1","265",,,,,,,,"6","1","16","13","1","234","18","793","103","6","1","2","1","1FFFFF","1AAAAAAAA1A73A",,,"6",,,,,,,,"4"
"5100212","2021-09-09T09:00:00","21.30","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,,"1","266",,,,"A",,,,"8","1","19","13","1","234","18","993","114","6","0",,"1","1FFFFF","1AAAAAAAA1873A",,,"6",,,,,,,,"4"
"5102748","2021-09-09T09:00:00","22.30","-152.83",,,"1","4","2","5",,,"11",,,,,,,,,"10192",,,"8",,,,,,"9","256",,,,,,,,,,,,,"234","22","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"5102752","2021-09-09T09:00:00","29.21","-152.23",,,"1","4","2","5",,,"11",,,,,,,,,"10210",,,"8",,,,,,"9","249",,,,,,,,,,,,,"234","92","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"5201694","2021-09-09T09:00:00","26.69","-156.58",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,,"9","258",,,,,,,,,,,,,"234","66","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"KCDK","2021-09-09T09:00:00","28.70","-150.30",,,"1","5","2","5","1","4","1",,,,,,,,,"10206","8","0",,,,,,,,,,,"A",,"A","A",,,,,,,"234","80","798","172","5","1","2","1","FFFF1F","1AAAA1AAAA8AA7",,"5",,,,,,,,,
"KLIH1","2021-09-09T09:00:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","36",,,,,"10188","0","5","0","247",,,,,"1","269",,,,"A",,,,,,,,,"234","6","995","114","16","1","2","1","11111F","11AAA11AA18AA1","31",,"6",,,,,,,,"4"
"KWHH1","2021-09-09T09:00:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","80","4","15",,,,,"10171","0","3","0","260",,,,,"1","280",,,,"A",,,,,,,,,"234","5","995","114","16","1","2","1","11111F","11AAA11AA18AA1","31",,"6",,,,,,,,"4"
"MOKH1","2021-09-09T09:00:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","62",,,,,"10189","0","4",,"256",,,,,"1","274",,,,,,,,,,,,,"234","17","795","103","16","1","2","1","11111F","11AAA11AA1AAA1","31",,"6",,,,,,,,"4"
"NWWH1","2021-09-09T09:00:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","57",,,,,"10195","0","4",,"253",,,,,,,,,,,,,,,,,,,"234","19","795","103","16","1","2","1","F1111F","11AAA11AAAAAA1","31",,"6",,,,,,,,"4"
"OOUH1","2021-09-09T09:00:00","21.30","-157.87",,,"1","4","2","5",,,"5","0","130","4","10",,,,,"10190","1","5","0","256",,,,,"1","266",,,,"A",,,,,,,,,"234","17","995","114","16","1","2","1","11111F","11AAA11AA18AA1","31",,"6",,,,,,,,"4"
"WDI3177","2021-09-09T09:00:00","21.30","-157.90",,,"1","5","2","5","9","0","1",,,,,,,,,"10182","0","7","8","245",,"210",,"194",,,,,"A",,"A","A",,,,,,,"234","17","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1",,"5",,,,,,,,,
"5102760","2021-09-09T09:01:00","26.93","-154.59",,,"1","4","2","5",,,"11",,,,,,,,,"10215",,,"8",,,,,,"9","253",,,,,,,,,,,,,"234","64","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"KDBG","2021-09-09T09:01:00","27.53","-151.77",,,"1","5","2","5","9",,"1","5","68",,"72",,,,,"10190",,,"8","231",,,,,,,,,,,,,,,,,,,"234","71","798","172","5","0",,"1","F1111F","11AAA11AAAAAAA",,"5",,,,,,,,,
"4601829","2021-09-09T09:04:00","26.25","-152.07",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,,,"9","256",,,,,,,,,,,,,"234","62","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,
"KLIH1","2021-09-09T09:06:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","10","4","31",,,,,"10188",,,"0","248",,,,,"1","269",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"1","11111F","11AAA11AA18AAA","31",,"6",,,,,,,,"4"
