"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"3EUS","2019-09-30T12:00:00","23.50","-110.90",,,"1","6","2","5","3","4","1",,"320","4","98","1","98",,,"10060","0","10","8","230",,"200","183","7","240",,,"A",,"A","A",,"1","2",,,,"238","30","798","172","5","1","2","1","111111","111AA1111181A1",,"5",,,,,,,,,,,,
"VRRP7","2019-09-30T12:00:00","26.70","-116.40",,,"1","4","0","0",,,"1","0","360","3","93",,"98","2",,"10110",,,"0","190",,,,"3","230","8",,,"A",,,,,"3","30",,"4","238","66","992","114","5","1","2","1","11111F","1111A11AA1133A",,,"1",,,,,,,,,,,"4"
"AMOUK71","2019-09-30T15:00:00","22.00","-111.50",,,"1","5","2","5","9",,"1",,,,,,,,,"10089",,,,,,,,,,,,,,,,,,,,,,"238","21","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-30T16:00:00","21.90","-111.50",,,"1","5","2","5","9",,"1",,,,,,,,,"10091",,,,,,,,,,,,,,,,,,,,,,"238","11","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-30T17:00:00","21.70","-111.30",,,"1","5","2","5","9",,"1",,,,,,,,,"10092",,,,,,,,,,,,,,,,,,,,,,"238","11","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-30T18:00:00","21.50","-111.20",,,"1","5","2","5","9",,"1",,,,,,,,,"10097",,,,,,,,,,,,,,,,,,,,,,"238","11","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"LAOW5","2019-09-30T18:00:00","25.30","-113.50",,,"1","6","2","5","3","4","1",,"320","4","93","1","97","3",,"10088","2","4","8","230",,"200","183","1","230","6","6","5","5","6","A",,"11","3","25","11","3","238","53","798","172","5","1","2","2","111111","1111A111111111",,"5",,,,,,,,,,,,
"VRRP7","2019-09-30T18:00:00","25.50","-114.90",,,"1","4","0","0",,,"1","0","320","3","93",,"97","2",,"10120",,,"0","230",,,,"3","220","6",,,"A",,,,,"4","30",,"2","238","54","992","114","5","1","2","2","11111F","1111A11AA1133A",,,"1",,,,,,,,,,,"4"
"2FRK8","2019-09-30T19:00:00","28.60","-119.50",,,"1","6","2","5","7","4","1",,"10","4","57","1","98","2","0","10130","1","10","8","200",,"160","130","1","210","4","4","5","5","0","0",,"5","2",,,,"238","89","798","172","5","1","2","2","111111","111111111111A1",,"5",,"0",,,,,,,,,,
"AMOUK71","2019-09-30T19:00:00","21.30","-111.10",,,"1","5","2","5","9",,"1",,,,,,,,,"10094",,,,,,,,,,,,,,,,,,,,,,"238","11","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"AMOUK71","2019-09-30T20:00:00","21.10","-111.00",,,"1","5","2","5","9",,"1",,,,,,,,,"10089",,,,,,,,,,,,,,,,,,,,,,"238","11","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"VRLY7","2019-09-30T20:00:00","24.70","-113.60",,,"1","6","2","5","9",,"1",,"320","3","87","1","98","2",,"10100",,,"8","260",,,,"3","250","1",,"A","A","A","A",,,"2",,,,"238","43","798","172","5","1","2","2","11111F","1111A11AA113AA",,"5",,,,,,,,,,,,
"A8MW6","2019-09-30T21:00:00","26.90","-114.90",,,"1","6","2","5","7","3","1",,"330",,"134","1","98","1","0","10100","8","10","8","210","0","185","172","3","260","3","1","1","4","4","2","33","9","6","25","12","4","238","64","798","172","5","1","2","2","111111","11111111111111",,"5",,"0","26","13","4",,,,,,,
"AMOUK71","2019-09-30T21:00:00","20.90","-110.80",,,"1","5","2","5","9",,"1",,,,,,,,,"10085",,,,,,,,,,,,,,,,,,,,,,"238","0","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"ZCEI3","2019-09-30T21:00:00","27.60","-115.40",,,"1","6","2","5","4","4","1",,"350","3","129","1","98","2","1","10098","7","20","8","210",,"180","160","3","224","3","1","1","4","1","0",,"2","2","32","2","2","238","75","798","172","5","1","2","2","111211","11111111111111",,"5",,"1",,,,,,,,,,
"AMOUK71","2019-09-30T22:00:00","20.70","-110.70",,,"1","5","2","5","9",,"1",,,,,,,,,"10085",,,,,,,,,,,,,,,,,,,,,,"238","0","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
"C6MY5","2019-09-30T22:00:00","23.80","-112.40",,,"1","5","2","5","3","3","1",,"320","4","77","1","98","3",,"10075",,,"8","260",,"230","215",,,,,"A",,"A","A",,,,,,,"238","32","798","172","5","1","2","2","F11111","1111A1111A8AAA",,"5",,,,,,,,,,,,
"ZCDF4","2019-09-30T22:00:00","27.40","-115.10",,,"1","4","0","0","3","5","1","0","360","4","129",,"98","2","0","10109","0","6","0","195","0","175","162","1","170","1",,"1","4","8","0",,"99","2","38",,"2","238","75","992","114","5","1","2","2","211211","11111111111331",,,"1","0",,,,,,,,,,"4"
"AMOUK71","2019-09-30T23:00:00","20.60","-110.60",,,"1","5","2","5","9",,"1",,,,,,,,,"10084",,,,,,,,,,,,,,,,,,,,,,"238","0","798","172","5","1","2","2","FFFF1F","1AAAA1AAAAAAAA",,"5",,,,,,,,,,,,
