"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"3801630","2024-09-08T16:00:00","24.06","-125.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,,"237","45","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801633","2024-09-08T16:00:00","26.62","-125.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","228",,,,,,,,,,,,,"237","65","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601776","2024-09-08T16:00:00","26.66","-129.24",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,,"9","228",,,,,,,,,,,,,"237","69","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602633","2024-09-08T16:00:00","23.07","-126.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,,"237","36","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4804037","2024-09-08T16:00:00","29.97","-121.27",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","91","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804048","2024-09-08T16:00:00","24.97","-129.84",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","49","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804056","2024-09-08T16:00:00","26.76","-126.75",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","66","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802024","2024-09-08T16:00:00","27.12","-125.92",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","75","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802032","2024-09-08T16:00:00","24.01","-127.19",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","47","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802047","2024-09-08T16:00:00","21.03","-123.78",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","13","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802129","2024-09-08T16:00:00","28.15","-125.44",,,"1","3","2","5",,,"11",,,,,,,,,"10144",,,,,,,,,,,,,,,,,,,,,,"237","85","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"6801820","2024-09-08T16:00:00","23.11","-128.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","242",,,,,,,,,,,,,"237","38","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"6801825","2024-09-08T16:00:00","29.23","-123.19",,,"1","4","2","5",,,"11",,,,,,,,,"10145",,,"8",,,,,"9","216",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"6801945","2024-09-08T16:00:00","25.85","-122.50",,,"1","4","2","5",,,"11",,,,,,,,,"10116",,,"8",,,,,"9","222",,,,,,,,,,,,,"237","52","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801637","2024-09-08T16:00:00","20.48","-120.41",,,"1","4","2","5",,,"11",,,,,,,,,"10100",,,"8",,,,,"9","263",,,,,,,,,,,,,"237","0","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801640","2024-09-08T16:00:00","23.13","-122.77",,,"1","4","2","5",,,"11",,,,,,,,,"10112",,,"8",,,,,"9","245",,,,,,,,,,,,,"237","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801666","2024-09-08T16:00:00","28.40","-124.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,,"237","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"7801679","2024-09-08T16:00:00","20.89","-121.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","271",,,,,,,,,,,,,"237","1","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"7801766","2024-09-08T16:00:00","25.66","-120.02",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,"9","229",,,,,,,,,,,,,"237","50","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801680","2024-09-08T16:01:00","20.95","-127.35",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,,"237","7","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602635","2024-09-08T16:02:00","27.62","-122.34",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","218",,,,,,,,,,,,,"237","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602636","2024-09-08T16:03:00","26.99","-121.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","223",,,,,,,,,,,,,"237","61","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"1801817","2024-09-08T16:04:00","26.71","-124.50",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,,"9","224",,,,,,,,,,,,,"237","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602637","2024-09-08T16:04:00","27.35","-123.84",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4804089","2024-09-08T16:04:00","28.49","-124.83",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","84","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"7801746","2024-09-08T16:04:00","23.95","-121.25",,,"1","4","2","5",,,"11",,,,,,,,,"10103",,,"8",,,,,"9","245",,,,,,,,,,,,,"237","31","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801750","2024-09-08T16:04:00","22.69","-127.52",,,"1","4","2","5",,,"11",,,,,,,,,"10111",,,"8",,,,,"9","239",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801767","2024-09-08T16:04:00","28.13","-125.45",,,"1","4","2","5",,,"11",,,,,,,,,"10147",,,"8",,,,,"9","220",,,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"1801705","2024-09-08T18:00:00","27.87","-126.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,,"237","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"1801817","2024-09-08T18:00:00","26.69","-124.50",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,,"9","225",,,,,,,,,,,,,"237","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"1801826","2024-09-08T18:00:00","24.83","-123.55",,,"1","4","2","5",,,"11",,,,,,,,,"10121",,,"8",,,,,"9","236",,,,,,,,,,,,,"237","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2802018","2024-09-08T18:00:00","20.11","-126.51",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","6","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802028","2024-09-08T18:00:00","20.83","-123.47",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","3","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802040","2024-09-08T18:00:00","22.23","-123.98",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","23","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802121","2024-09-08T18:00:00","25.37","-122.00",,,"1","3","2","5",,,"11",,,,,,,,,"10107",,,,,,,,,,,,,,,,,,,,,,"237","52","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"3801602","2024-09-08T18:00:00","28.52","-121.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","212",,,,,,,,,,,,,"237","81","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801614","2024-09-08T18:00:00","26.07","-128.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"237","68","798","172","7","0",,"2","7FFFFF","1AAAAAAAA9AAAA","4",,,,,,,,,
"3801630","2024-09-08T18:00:00","24.06","-125.74",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","233",,,,,,,,,,,,,"237","45","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801633","2024-09-08T18:00:00","26.62","-125.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","65","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601776","2024-09-08T18:00:00","26.66","-129.24",,,"1","4","2","5",,,"11",,,,,,,,,"10222",,,"8",,,,,"9","228",,,,,,,,,,,,,"237","69","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602627","2024-09-08T18:00:00","25.99","-129.94",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,,"237","59","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602629","2024-09-08T18:00:00","21.50","-129.47",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","239",,,,,,,,,,,,,"237","19","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602633","2024-09-08T18:00:00","23.07","-126.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,,"237","36","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602635","2024-09-08T18:00:00","27.61","-122.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","218",,,,,,,,,,,,,"237","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602637","2024-09-08T18:00:00","27.34","-123.85",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4804037","2024-09-08T18:00:00","29.98","-121.26",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","91","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804048","2024-09-08T18:00:00","24.97","-129.84",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","49","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804056","2024-09-08T18:00:00","26.76","-126.74",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","66","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802024","2024-09-08T18:00:00","27.12","-125.92",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","75","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802032","2024-09-08T18:00:00","24.00","-127.18",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","47","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802047","2024-09-08T18:00:00","21.03","-123.79",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","13","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"6801820","2024-09-08T18:00:00","23.11","-128.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,,"237","38","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"6801825","2024-09-08T18:00:00","29.23","-123.19",,,"1","4","2","5",,,"11",,,,,,,,,"10143",,,"8",,,,,"9","216",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801637","2024-09-08T18:00:00","20.48","-120.43",,,"1","4","2","5",,,"11",,,,,,,,,"10097",,,"8",,,,,"9","264",,,,,,,,,,,,,"237","0","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801640","2024-09-08T18:00:00","23.12","-122.77",,,"1","4","2","5",,,"11",,,,,,,,,"10113",,,"8",,,,,"9","245",,,,,,,,,,,,,"237","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801666","2024-09-08T18:00:00","28.40","-124.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,,"237","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"7801679","2024-09-08T18:00:00","20.88","-121.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","273",,,,,,,,,,,,,"237","1","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"7801680","2024-09-08T18:00:00","20.94","-127.35",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"237","7","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"7801750","2024-09-08T18:00:00","22.67","-127.50",,,"1","4","2","5",,,"11",,,,,,,,,"10113",,,"8",,,,,"9","239",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"5802129","2024-09-08T18:02:00","28.14","-125.44",,,"1","3","2","5",,,"11",,,,,,,,,"10149",,,,,,,,,,,,,,,,,,,,,,"237","85","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"4602636","2024-09-08T18:04:00","27.00","-122.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,,"237","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4804089","2024-09-08T18:04:00","28.51","-124.86",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","84","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"6801945","2024-09-08T18:04:00","25.87","-122.50",,,"1","4","2","5",,,"11",,,,,,,,,"10121",,,"8",,,,,"9","222",,,,,,,,,,,,,"237","52","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801746","2024-09-08T18:04:00","23.95","-121.25",,,"1","4","2","5",,,"11",,,,,,,,,"10102",,,"8",,,,,"9","246",,,,,,,,,,,,,"237","31","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801767","2024-09-08T18:04:00","28.12","-125.46",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","221",,,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"1801705","2024-09-08T19:00:00","27.87","-126.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,,"237","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"1801817","2024-09-08T19:00:00","26.68","-124.50",,,"1","4","2","5",,,"11",,,,,,,,,"10134",,,"8",,,,,"9","225",,,,,,,,,,,,,"237","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"1801826","2024-09-08T19:00:00","24.83","-123.55",,,"1","4","2","5",,,"11",,,,,,,,,"10119",,,"8",,,,,"9","236",,,,,,,,,,,,,"237","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2802018","2024-09-08T19:00:00","20.11","-126.51",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","6","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802028","2024-09-08T19:00:00","20.83","-123.47",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","3","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"2802040","2024-09-08T19:00:00","22.23","-123.98",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","23","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"3801602","2024-09-08T19:00:00","28.52","-121.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","212",,,,,,,,,,,,,"237","81","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801614","2024-09-08T19:00:00","26.07","-128.07",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9",,,,,,,,,,,,,,"237","68","798","172","7","0",,"2","7FFFFF","1AAAAAAAA9AAAA","4",,,,,,,,,
"3801630","2024-09-08T19:00:00","24.06","-125.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","234",,,,,,,,,,,,,"237","45","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"3801633","2024-09-08T19:00:00","26.62","-125.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","229",,,,,,,,,,,,,"237","65","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4601776","2024-09-08T19:00:00","26.65","-129.24",,,"1","4","2","5",,,"11",,,,,,,,,"10229",,,"8",,,,,"9","229",,,,,,,,,,,,,"237","69","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"4602627","2024-09-08T19:00:00","25.99","-129.94",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","231",,,,,,,,,,,,,"237","59","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602629","2024-09-08T19:00:00","21.49","-129.46",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","240",,,,,,,,,,,,,"237","19","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602633","2024-09-08T19:00:00","23.07","-126.24",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","232",,,,,,,,,,,,,"237","36","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602635","2024-09-08T19:00:00","27.62","-122.37",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","219",,,,,,,,,,,,,"237","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602637","2024-09-08T19:00:00","27.33","-123.86",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","220",,,,,,,,,,,,,"237","73","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4804037","2024-09-08T19:00:00","29.98","-121.25",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","91","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804048","2024-09-08T19:00:00","24.97","-129.84",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","49","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"4804056","2024-09-08T19:00:00","26.75","-126.73",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","66","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802024","2024-09-08T19:00:00","27.12","-125.93",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","75","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802032","2024-09-08T19:00:00","24.00","-127.18",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","47","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802047","2024-09-08T19:00:00","21.03","-123.80",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","13","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"5802129","2024-09-08T19:00:00","28.14","-125.45",,,"1","3","2","5",,,"11",,,,,,,,,"10146",,,,,,,,,,,,,,,,,,,,,,"237","85","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"6801820","2024-09-08T19:00:00","23.12","-128.77",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","243",,,,,,,,,,,,,"237","38","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"6801825","2024-09-08T19:00:00","29.23","-123.19",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","216",,,,,,,,,,,,,"237","93","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801637","2024-09-08T19:00:00","20.48","-120.43",,,"1","4","2","5",,,"11",,,,,,,,,"10095",,,"8",,,,,"9","266",,,,,,,,,,,,,"237","0","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801640","2024-09-08T19:00:00","23.12","-122.77",,,"1","4","2","5",,,"11",,,,,,,,,"10110",,,"8",,,,,"9","246",,,,,,,,,,,,,"237","32","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801666","2024-09-08T19:00:00","28.41","-124.33",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","221",,,,,,,,,,,,,"237","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"7801679","2024-09-08T19:00:00","20.88","-121.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"237","1","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"7801750","2024-09-08T19:00:00","22.68","-127.51",,,"1","4","2","5",,,"11",,,,,,,,,"10109",,,"8",,,,,"9","240",,,,,,,,,,,,,"237","27","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801767","2024-09-08T19:00:00","28.12","-125.46",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","221",,,,,,,,,,,,,"237","85","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"2802121","2024-09-08T19:02:00","25.37","-122.01",,,"1","3","2","5",,,"11",,,,,,,,,"10104",,,,,,,,,,,,,,,,,,,,,,"237","52","798","172","6","0",,"2","FFFF1F","1AAAA1AAAAAAAA",,,,,,,,,,
"7801680","2024-09-08T19:02:00","20.93","-127.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","244",,,,,,,,,,,,,"237","7","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4602636","2024-09-08T19:04:00","27.04","-122.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","224",,,,,,,,,,,,,"237","72","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"4804089","2024-09-08T19:04:00","28.46","-124.83",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"237","84","798","172","6","0",,"2","FFFFFF","1AAAAAAAAAAAAA",,,,,,,,,,
"6801945","2024-09-08T19:04:00","25.87","-122.50",,,"1","4","2","5",,,"11",,,,,,,,,"10117",,,"8",,,,,"9","223",,,,,,,,,,,,,"237","52","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"7801746","2024-09-08T19:04:00","23.99","-121.35",,,"1","4","2","5",,,"11",,,,,,,,,"10099",,,"8",,,,,"9","246",,,,,,,,,,,,,"237","31","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"1801705","2024-09-08T20:00:00","27.87","-126.13",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","222",,,,,,,,,,,,,"237","76","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,
"1801817","2024-09-08T20:00:00","26.69","-124.51",,,"1","4","2","5",,,"11",,,,,,,,,"10131",,,"8",,,,,"9","225",,,,,,,,,,,,,"237","64","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
"1801826","2024-09-08T20:00:00","24.83","-123.55",,,"1","4","2","5",,,"11",,,,,,,,,"10118",,,"8",,,,,"9","236",,,,,,,,,,,,,"237","43","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,
