"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","THICKNESS_OF_I","IND_FOR_PRECIP"
"5100210","2024-09-04T02:56:00","21.48","-157.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"234","17","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100213","2024-09-04T02:56:00","20.75","-157.00",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,,"234","7","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"2101600","2024-09-04T03:00:00","28.58","-158.98",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"234","88","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"2101693","2024-09-04T03:00:00","27.73","-150.69",,,"1","4","2","5",,,"11",,,,,,,,,"10187",,,"8",,,,,"9","268",,,,,,,,,,,,,"234","70","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"3201847","2024-09-04T03:00:00","20.13","-157.95",,,"1","4","2","5",,,"11",,,,,,,,,"10146",,,"8",,,,,"9","266",,,,,,,,,,,,,"234","7","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4601669","2024-09-04T03:00:00","24.61","-154.30",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,,"234","44","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601693","2024-09-04T03:00:00","28.02","-154.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,,"234","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"4601772","2024-09-04T03:00:00","22.97","-150.30",,,"1","4","2","5",,,"11",,,,,,,,,"10151",,,"8",,,,,"9","260",,,,,,,,,,,,,"234","20","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"4602535","2024-09-04T03:00:00","23.50","-152.24",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"234","32","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5100000","2024-09-04T03:00:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","81",,"55",,,,,"10154",,,"8","259",,,"204","9","266",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,
"5100202","2024-09-04T03:00:00","21.40","-157.70",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","269",,,,"A",,,,"8","3","9","11","1","234","17","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100205","2024-09-04T03:00:00","21.00","-156.40",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","265",,,,"A",,,,"9","3","4","11","1","234","16","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100207","2024-09-04T03:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","265",,,,"A",,,,"8","3",,,,"234","17","993","114","6","0",,"2","1FFFFF","1AAAAAAAA187AA",,,"6",,,,"4"
"5100208","2024-09-04T03:00:00","22.30","-159.60",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","257",,,,"A",,,,"9","3",,,,"234","29","993","114","6","0",,"2","1FFFFF","1AAAAAAAA187AA",,,"6",,,,"4"
"5100210","2024-09-04T03:00:00","21.50","-157.80",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","261",,,,"A",,,,"9","3",,,,"234","17","993","114","6","0",,"2","1FFFFF","1AAAAAAAA187AA",,,"6",,,,"4"
"5100211","2024-09-04T03:00:00","21.30","-158.00",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","275",,,,"A",,,,"9","1","15","10","1","234","18","993","114","6","1","2","2","1FFFFF","1AAAAAAAA1871A",,,"6",,,,"4"
"5100212","2024-09-04T03:00:00","21.30","-158.10",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0","287",,,,"1","278",,,,"A",,,,"9","1","18","14","1","234","18","993","114","6","1","2","2","11FFFF","1AAAAA1AA1873A",,,"6",,,,"4"
"5100213","2024-09-04T03:00:00","20.70","-157.00",,,"1","4","2","0","0","0","11",,,,,,,,,,,,"0",,,,,"1","275",,,,"A",,,,"8","2","17","12","1","234","7","993","114","6","0",,"2","1FFFFF","1AAAAAAAA1873A",,,"6",,,,"4"
"5102777","2024-09-04T03:00:00","27.44","-158.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","298",,,,,,,,,,,,,"234","78","798","172","7","0",,"2","5FFFFF","1AAAAAAAA1AAAA","4",,,,,,
"5201694","2024-09-04T03:00:00","23.64","-154.02",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","265",,,,,,,,,,,,,"234","34","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"5201726","2024-09-04T03:00:00","25.99","-156.72",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","273",,,,,,,,,,,,,"234","56","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,
"HRRH1","2024-09-04T03:00:00","21.43","-157.82",,,"1","4","2","5",,,"5","0","30","4","21",,,,,"10150","4","0","0","275",,,"221",,,,,,"A",,,,,,,,,"234","17","995","114","14","0",,"2","F11111","11AAA11A1A8AA1","31",,"6",,,,"4"
"KLIH1","2024-09-04T03:00:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","30","4","67",,,,,"10150","5","7","0","266",,,,"1","273",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AA1","31",,"6",,,,"4"
"KWHH1","2024-09-04T03:00:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","240","4","36",,,,,"10132","6","5","0","274",,,,"1","279",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AA1","31",,"6",,,,"4"
"MOKH1","2024-09-04T03:00:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","40","4","57",,,,,"10156","6","4","0","268",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AA1","31",,"6",,,,"4"
"NWWH1","2024-09-04T03:00:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","40","4","57",,,,,"10165","6","7","0","271",,,,"1","278",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AA1","31",,"6",,,,"4"
"OOUH1","2024-09-04T03:00:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","350","4","21",,,,,"10156","5","0","0","275",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AA1","31",,"6",,,,"4"
"PRHH1","2024-09-04T03:00:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","10","4","62",,,,,"10154","5","0","0","276",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AA1","31",,"6",,,,"4"
"WDA7827","2024-09-04T03:00:00","21.30","-157.90",,,"1","6","2","5","9",,"1",,"50","4","72",,,,,"10146",,,"8","277",,,"192","3","277",,,"A",,"A","A",,,,,,,"234","17","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,
"WTEE","2024-09-04T03:00:00","21.40","-158.00",,,"1","6","2","5","9",,"1",,"40","4","72",,,,,"10150",,,"8","273",,,"257","3","274",,,"A",,"A","A",,,,,,,"234","18","798","172","5","1","2","2","111111","11AAA11A118AAA",,"5",,,,,
"KLIH1","2024-09-04T03:06:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","72",,,,,"10150",,,"0","266",,,,"1","273",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-04T03:06:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","240","4","41",,,,,"10132",,,"0","274",,,,"1","277",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-04T03:06:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","50","4","62",,,,,"10156",,,"0","270",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-04T03:06:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","40","4","51",,,,,"10164",,,"0","268",,,,"1","278",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-04T03:06:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","50","4","26",,,,,"10156",,,"0","274",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-04T03:06:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","20","4","46",,,,,"10154",,,"0","277",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100000","2024-09-04T03:10:00","23.53","-153.79",,,"1","5","2","5",,,"11",,"80",,"54",,,,,"10154",,,"8","259",,,"205","9","266",,,,,,,,,,,,,"234","33","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,,
"KLIH1","2024-09-04T03:12:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","40","4","67",,,,,"10149",,,"0","266",,,,"1","274",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-04T03:12:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","240","4","41",,,,,"10132",,,"0","275",,,,"1","278",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-04T03:12:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","57",,,,,"10156",,,"0","268",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-04T03:12:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","30","4","57",,,,,"10165",,,"0","268",,,,"1","278",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-04T03:12:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","80","4","31",,,,,"10156",,,"0","273",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-04T03:12:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","10","4","31",,,,,"10155",,,"0","274",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"HRRH1","2024-09-04T03:15:00","21.43","-157.82",,,"1","4","2","5",,,"5","0","30","4","21",,,,,"10150",,,"0","271",,,"222",,,,,,"A",,,,,,,,,"234","17","995","114","14","0",,"2","F11111","11AAA11A1A8AAA","31",,"6",,,,"4"
"KLIH1","2024-09-04T03:18:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","72",,,,,"10149",,,"0","266",,,,"1","274",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-04T03:18:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","240","4","31",,,,,"10133",,,"0","277",,,,"1","278",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-04T03:18:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","50","4","57",,,,,"10156",,,"0","268",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-04T03:18:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","40","4","72",,,,,"10165",,,"0","265",,,,"1","278",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-04T03:18:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","90","4","10",,,,,"10155",,,"0","278",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-04T03:18:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","350","4","41",,,,,"10154",,,"0","272",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100000","2024-09-04T03:20:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","78",,"54",,,,,"10155",,,"8","259",,,"209","9","265",,,,,,,,,,,,,"234","33","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,,
"KLIH1","2024-09-04T03:24:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","72",,,,,"10149",,,"0","266",,,,"1","274",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-04T03:24:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","240","4","31",,,,,"10133",,,"0","277",,,,"1","278",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-04T03:24:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","50","4","51",,,,,"10156",,,"0","269",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-04T03:24:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","40","4","46",,,,,"10166",,,"0","262",,,,"1","278",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-04T03:24:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","10","4","10",,,,,"10156",,,"0","278",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-04T03:24:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","360","4","51",,,,,"10154",,,"0","273",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100202","2024-09-04T03:26:00","21.42","-157.68",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,,"234","17","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100205","2024-09-04T03:26:00","21.02","-156.42",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,,"234","16","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100207","2024-09-04T03:26:00","21.48","-157.75",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,,"234","17","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100208","2024-09-04T03:26:00","22.28","-159.57",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,,"234","29","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100210","2024-09-04T03:26:00","21.48","-157.76",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,,"234","17","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100000","2024-09-04T03:30:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","85",,"52",,,,,"10156",,,"8","258",,,"211","9","266",,,,,,,,,,,,,"234","33","798","172","6","0",,"2","111111","11AAA11A11AAAA",,,,,,,
"5100211","2024-09-04T03:30:00","21.30","-157.96",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,,"234","17","798","172","6","0",,"2","1FFFFF","1AAAAAAAA1AAAA",,,,,,,
"5100212","2024-09-04T03:30:00","21.32","-158.15",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8","287",,,,"9","278",,,,,,,,,,,,,"234","18","798","172","6","0",,"2","11FFFF","1AAAAA1AA1AAAA",,,,,,,
"HRRH1","2024-09-04T03:30:00","21.43","-157.82",,,"1","4","2","5",,,"5","0","20","4","21",,,,,"10150",,,"0","266",,,"221",,,,,,"A",,,,,,,,,"234","17","995","114","14","0",,"2","F11111","11AAA11A1A8AAA","31",,"6",,,,"4"
"KLIH1","2024-09-04T03:30:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","67",,,,,"10149",,,"0","266",,,,"1","275",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-04T03:30:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","240","4","31",,,,,"10133",,,"0","275",,,,"1","278",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-04T03:30:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","50","4","57",,,,,"10156",,,"0","270",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-04T03:30:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","40","4","36",,,,,"10166",,,"0","266",,,,"1","278",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-04T03:30:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","50","4","21",,,,,"10156",,,"0","276",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-04T03:30:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","10","4","46",,,,,"10154",,,"0","273",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"KLIH1","2024-09-04T03:36:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","72",,,,,"10150",,,"0","267",,,,"1","275",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-04T03:36:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","240","4","31",,,,,"10134",,,"0","277",,,,"1","278",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-04T03:36:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","80","4","57",,,,,"10157",,,"0","266",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-04T03:36:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","80","4","62",,,,,"10166",,,"0","262",,,,"1","278",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-04T03:36:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","60","4","26",,,,,"10157",,,"0","276",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-04T03:36:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","10","4","51",,,,,"10154",,,"0","275",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100000","2024-09-04T03:40:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","87",,"52",,,,,"10156",,,"8","258",,,"212","9","266",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,
"KLIH1","2024-09-04T03:42:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","60","4","62",,,,,"10150",,,"0","268",,,,"1","275",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-04T03:42:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","230","4","36",,,,,"10134",,,"0","276",,,,"1","276",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11311F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-04T03:42:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","51",,,,,"10157",,,"0","266",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-04T03:42:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","40","4","36",,,,,"10166",,,"0","254",,,,"1","276",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-04T03:42:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","100","4","21",,,,,"10157",,,"0","274",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-04T03:42:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","10","4","57",,,,,"10154",,,"0","273",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"HRRH1","2024-09-04T03:45:00","21.43","-157.82",,,"1","4","2","5",,,"5","0","30","4","21",,,,,"10150",,,"0","265",,,"222",,,,,,"A",,,,,,,,,"234","17","995","114","14","0",,"2","F11111","11AAA11A1A8AAA","31",,"6",,,,"4"
"KLIH1","2024-09-04T03:48:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","72",,,,,"10151",,,"0","266",,,,"1","275",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-04T03:48:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","220","4","36",,,,,"10134",,,"0","275",,,,"1","275",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-04T03:48:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","70","4","46",,,,,"10157",,,"0","266",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-04T03:48:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","50","4","46",,,,,"10166",,,"0","255",,,,"1","274",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-04T03:48:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","60","4","10",,,,,"10157",,,"0","275",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-04T03:48:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","10","4","57",,,,,"10155",,,"0","274",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100000","2024-09-04T03:50:00","23.53","-153.79",,,"1","5","2","5",,,"11","5","83",,"58",,,,,"10157",,,"8","257",,,"211","9","266",,,,,,,,,,,,,"234","33","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,,,
"KLIH1","2024-09-04T03:54:00","20.90","-156.47",,,"1","4","2","5",,,"5","0","50","4","72",,,,,"10151",,,"0","265",,,,"1","275",,,,"A",,,,,,,,,"234","6","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"KWHH1","2024-09-04T03:54:00","20.04","-155.83",,,"1","4","2","5",,,"5","0","220","4","26",,,,,"10133",,,"0","275",,,,"1","276",,,,"A",,,,,,,,,"234","5","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"MOKH1","2024-09-04T03:54:00","21.43","-157.79",,,"1","4","2","5",,,"5","0","60","4","51",,,,,"10158",,,"0","265",,,,"1","279",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"NWWH1","2024-09-04T03:54:00","21.95","-159.36",,,"1","4","2","5",,,"5","0","40","4","41",,,,,"10167",,,"0","258",,,,"1","275",,,,"A",,,,,,,,,"234","19","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"OOUH1","2024-09-04T03:54:00","21.31","-157.87",,,"1","4","2","5",,,"5","0","120","4","26",,,,,"10158",,,"0","275",,,,"1","278",,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","11111F","11AAA11AA18AAA","31",,"6",,,,"4"
"PRHH1","2024-09-04T03:54:00","21.37","-157.96",,,"1","4","2","5",,,"5","0","20","4","41",,,,,"10156",,,"0","271",,,,,,,,,"A",,,,,,,,,"234","17","995","114","16","0",,"2","F1111F","11AAA11AAA8AAA","31",,"6",,,,"4"
"5100202","2024-09-04T03:56:00","21.40","-157.70",,,"1","4","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,"3","9","11","1","234","17","798","172","6","1","2","2","FFFFFF","1AAAAAAAAAA71A",,,,,,,
