"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","THICKNESS_OF_I","IND_FOR_PRECIP"
"4602626","2024-09-06T05:00:00","23.69","-162.24",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,"233","32","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-06T05:00:00","25.18","-165.26",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,,"9","290",,,,,,,,,,,,"233","55","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602740","2024-09-06T05:00:00","25.96","-162.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2024-09-06T05:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","115",,"29",,,,,"10159",,,"8","268",,,"210","9","280",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T05:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","110","1","30",,,,,"10164",,,"0","267",,,,"1","278",,,,"A",,,"4","1","1","13","4","233","42","993","114","6","1","2","1","11111F","11AAA11AA1811A",,,"6",,,"4"
"5102629","2024-09-06T05:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"233","61","798","172","7","0",,"1","3FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103558","2024-09-06T05:00:00","29.11","-163.22",,,"1","4","2","5",,,"11",,,,,,,,,"10161",,,"8",,,,,"9","267",,,,,,,,,,,,"233","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-06T05:10:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"110",,"28",,,,,"10160",,,"8","268",,,"213","9","280",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T05:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","109",,"27",,,,,"10164",,,"8","268",,,,"9","278",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T05:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"120","1","30",,,,,"10161",,,"8","267",,,"212",,,,,,,,,,"4","36","13","4","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-06T05:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"110","1","30",,,,,"10164",,,"8","267",,,,,,,,,,,,,"4","1","13","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-06T05:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","116",,"28",,,,,"10162",,,"8","267",,,"215","9","280",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T05:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","118",,"29",,,,,"10165",,,"8","267",,,,"9","278",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T05:40:00","24.45","-162.01",,,"1","5","2","5",,,"11",,,,,,,,,"10162",,,"8","266",,,"212","9","280",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11FF11","1AAAA11A11AAAA",,,,,,
"5100101","2024-09-06T05:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","109",,"31",,,,,"10166",,,"8","267",,,,"9","278",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T05:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"110","1","30",,,,,"10164",,,"8","266",,,"212",,,,,,,,,,"4","35","12","4","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-06T05:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"120","1","30",,,,,"10166",,,"8","267",,,,,,,,,,,,,"4","1","12","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"2101823","2024-09-06T06:00:00","28.91","-162.88",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,,"9","266",,,,,,,,,,,,"233","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601763","2024-09-06T06:00:00","27.79","-161.68",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFF7F","1AAAA9AAA1AAAA","4",,,,,
"4602596","2024-09-06T06:00:00","27.17","-166.16",,,"1","4","2","5",,,"11",,,,,,,,,"10167",,,"8",,,,,"9","277",,,,,,,,,,,,"233","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602619","2024-09-06T06:00:00","20.90","-160.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602626","2024-09-06T06:00:00","23.69","-162.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"233","32","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-06T06:00:00","25.19","-165.27",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,,"9","286",,,,,,,,,,,,"233","55","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602740","2024-09-06T06:00:00","25.96","-162.32",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2024-09-06T06:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","122",,"30",,,,,"10165",,,"8","267",,,"214","9","280",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T06:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","117",,"33",,,,,"10168",,,"8","267",,,,"9","278",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2024-09-06T06:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","294",,,,,,,,,,,,"233","61","798","172","7","0",,"1","3FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103558","2024-09-06T06:00:00","29.11","-163.23",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,,"9","267",,,,,,,,,,,,"233","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-06T06:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","121",,"29",,,,,"10166",,,"8","267",,,"216","9","280",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T06:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","118",,"31",,,,,"10170",,,"8","267",,,,"9","278",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T06:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"120","1","30",,,,,"10166",,,"8","266",,,"214",,,,,,,,,,"4","5","8","4","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-06T06:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"120","1","30",,,,,"10170",,,"8","267",,,,,,,,,,,,,"4","1","11","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-06T06:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","128",,"34",,,,,"10167",,,"8","267",,,"218","9","280",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T06:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","117",,"37",,,,,"10171",,,"8","266",,,,"9","278",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T06:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","129",,"35",,,,,"10168",,,"8","266",,,"217","9","280",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T06:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","125",,"31",,,,,"10172",,,"8","266",,,,"9","277",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T06:50:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","122",,"33",,,,,"10169",,,"8","266",,,"217","9","280",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T06:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"110","1","40",,,,,"10172",,,"8","267",,,,,,,,,,,,,"4","1","11","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"2101823","2024-09-06T07:00:00","28.91","-162.88",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","266",,,,,,,,,,,,"233","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601763","2024-09-06T07:00:00","27.79","-161.67",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFF7F","1AAAA9AAA1AAAA","4",,,,,
"4602596","2024-09-06T07:00:00","27.18","-166.16",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,,"9","277",,,,,,,,,,,,"233","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602619","2024-09-06T07:00:00","20.91","-160.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","279",,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602626","2024-09-06T07:00:00","23.69","-162.25",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"233","32","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-06T07:00:00","25.19","-165.27",,,"1","4","2","5",,,"11",,,,,,,,,"10159",,,"8",,,,,"9","285",,,,,,,,,,,,"233","55","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602740","2024-09-06T07:00:00","25.97","-162.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","277",,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2024-09-06T07:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","122",,"35",,,,,"10170",,,"8","266",,,"216","9","280",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T07:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","119",,"30",,,,,"10173",,,"8","267",,,,"9","277",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2024-09-06T07:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"233","61","798","172","7","0",,"1","3FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103558","2024-09-06T07:00:00","29.11","-163.24",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","267",,,,,,,,,,,,"233","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-06T07:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","124",,"34",,,,,"10171",,,"8","266",,,"217","9","280",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T07:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","114",,"37",,,,,"10175",,,"8","267",,,,"9","277",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T07:20:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","125",,"35",,,,,"10172",,,"8","266",,,"219","9","280",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T07:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"140","1","40",,,,,"10175",,,"8","267",,,,,,,,,,,,,"4","1","12","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-06T07:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","129",,"37",,,,,"10173",,,"8","267",,,"220","9","279",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T07:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","118",,"42",,,,,"10176",,,"8","267",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T07:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","124",,"42",,,,,"10173",,,"8","267",,,"220","9","279",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T07:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","119",,"39",,,,,"10176",,,"8","267",,,,"9","277",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T07:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"120","1","40",,,,,"10173",,,"8","267",,,"222",,,,,,,,,,"4","34","12","4","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-06T07:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"120","1","40",,,,,"10176",,,"8","267",,,,,,,,,,,,,"4","3","10","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"2101823","2024-09-06T08:00:00","28.92","-162.88",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,,"9","266",,,,,,,,,,,,"233","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601763","2024-09-06T08:00:00","27.79","-161.66",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFF7F","1AAAA9AAA1AAAA","4",,,,,
"4602596","2024-09-06T08:00:00","27.19","-166.16",,,"1","4","2","5",,,"11",,,,,,,,,"10175",,,"8",,,,,"9","277",,,,,,,,,,,,"233","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602619","2024-09-06T08:00:00","20.92","-160.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602626","2024-09-06T08:00:00","23.68","-162.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,"233","32","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-06T08:00:00","25.20","-165.28",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","284",,,,,,,,,,,,"233","55","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602740","2024-09-06T08:00:00","25.98","-162.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2024-09-06T08:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","116",,"40",,,,,"10173",,,"8","266",,,"220","9","279",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T08:00:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"110",,"38",,,,,"10176",,,"8","267",,,,"9","277",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2024-09-06T08:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","293",,,,,,,,,,,,"233","61","798","172","7","0",,"1","3FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103558","2024-09-06T08:00:00","29.11","-163.25",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","267",,,,,,,,,,,,"233","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-06T08:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","117",,"40",,,,,"10173",,,"8","267",,,"222","9","279",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T08:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","119",,"39",,,,,"10176",,,"8","267",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T08:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"120","1","40",,,,,"10173",,,"8","267",,,"222",,,,,,,,,,"4","34","12","4","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-06T08:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"110","1","40",,,,,"10176",,,"8","267",,,,,,,,,,,,,"4","1","13","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2024-09-06T08:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","124",,"41",,,,,"10173",,,"8","267",,,"222","9","278",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T08:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","114",,"41",,,,,"10176",,,"8","267",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T08:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","115",,"42",,,,,"10173",,,"8","267",,,"223","9","278",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T08:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","113",,"39",,,,,"10176",,,"8","267",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T08:50:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"120",,"50",,,,,"10173",,,"8","267",,,"221","9","278",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T08:50:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","114",,"40",,,,,"10176",,,"8","267",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"2101823","2024-09-06T09:00:00","28.92","-162.88",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","266",,,,,,,,,,,,"233","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601763","2024-09-06T09:00:00","27.79","-161.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFF7F","1AAAA9AAA1AAAA","4",,,,,
"4602596","2024-09-06T09:00:00","27.20","-166.16",,,"1","4","2","5",,,"11",,,,,,,,,"10173",,,"8",,,,,"9","277",,,,,,,,,,,,"233","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602619","2024-09-06T09:00:00","20.93","-160.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602626","2024-09-06T09:00:00","23.68","-162.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","275",,,,,,,,,,,,"233","32","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-06T09:00:00","25.22","-165.28",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","283",,,,,,,,,,,,"233","55","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602740","2024-09-06T09:00:00","25.98","-162.31",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","276",,,,,,,,,,,,"233","52","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2024-09-06T09:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","113",,"48",,,,,"10173",,,"8","267",,,"219","9","278",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T09:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","108",,"52",,,,,"10176",,,"8","267",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2024-09-06T09:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","292",,,,,,,,,,,,"233","61","798","172","7","0",,"1","3FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5103558","2024-09-06T09:00:00","29.11","-163.26",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,,"9","267",,,,,,,,,,,,"233","93","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2024-09-06T09:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","113",,"49",,,,,"10173",,,"8","267",,,"220","9","277",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T09:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","105",,"51",,,,,"10176",,,"8","267",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T09:20:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","118",,"45",,,,,"10173",,,"8","267",,,"221","9","277",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T09:20:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","111",,"47",,,,,"10176",,,"8","267",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T09:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","119",,"47",,,,,"10173",,,"8","267",,,"220","9","277",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T09:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","106",,"44",,,,,"10177",,,"8","267",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T09:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","119",,"43",,,,,"10174",,,"8","267",,,"219","9","277",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2024-09-06T09:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","107",,"45",,,,,"10177",,,"8","267",,,,"9","276",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2024-09-06T09:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"120","1","50",,,,,"10175",,,"8","267",,,"220",,,,,,,,,,"4","34","12","4","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2024-09-06T09:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"110","1","40",,,,,"10179",,,"8","267",,,,,,,,,,,,,"4","2","11","4","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"2101823","2024-09-06T10:00:00","28.92","-162.88",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,,"9","266",,,,,,,,,,,,"233","82","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4601763","2024-09-06T10:00:00","27.79","-161.64",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","247",,,,,,,,,,,,"233","71","798","172","7","0",,"1","1FFF7F","1AAAA9AAA1AAAA","4",,,,,
"4602596","2024-09-06T10:00:00","27.22","-166.16",,,"1","4","2","5",,,"11",,,,,,,,,"10174",,,"8",,,,,"9","277",,,,,,,,,,,,"233","76","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602619","2024-09-06T10:00:00","20.93","-160.12",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","278",,,,,,,,,,,,"233","0","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602626","2024-09-06T10:00:00","23.68","-162.26",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,"233","32","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602722","2024-09-06T10:00:00","25.22","-165.28",,,"1","4","2","5",,,"11",,,,,,,,,"10164",,,"8",,,,,"9","282",,,,,,,,,,,,"233","55","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
