"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"4600621","2015-09-06T13:00:00","27.50","-141.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T13:02:00","28.68","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T13:06:00","29.99","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-06T13:07:00","26.11","-145.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,"235","65","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-06T13:12:00","20.99","-141.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,"235","1","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T13:13:00","28.68","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-06T13:37:00","27.51","-141.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T13:37:00","28.68","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T13:39:00","28.68","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-06T13:39:00","20.98","-141.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,"235","1","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T13:43:00","28.68","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-06T13:45:00","20.98","-141.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,"235","1","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-06T14:00:00","20.15","-142.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","2","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-06T14:00:00","26.11","-145.72",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,"235","65","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-06T14:00:00","27.51","-141.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T14:18:00","28.69","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T14:19:00","29.99","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T14:19:00","28.68","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T14:24:00","28.69","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T14:27:00","28.69","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-06T14:30:00","20.98","-141.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,"235","1","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-06T14:58:00","20.14","-142.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","2","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-06T15:00:00","20.14","-142.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","2","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-06T15:00:00","26.12","-145.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,"235","65","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-06T15:00:00","27.52","-141.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T15:00:00","29.98","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-06T15:00:00","20.99","-141.73",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,"235","1","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-06T15:01:00","27.52","-141.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T15:01:00","28.69","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T15:02:00","29.98","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T15:03:00","28.69","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T15:16:00","28.69","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-06T15:18:00","20.14","-142.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","2","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T15:19:00","29.98","-149.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T15:19:00","28.69","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T15:27:00","29.98","-149.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T15:29:00","28.69","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","1","2","1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-06T16:00:00","20.14","-142.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","2","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-06T16:00:00","26.13","-145.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-06T16:00:00","27.53","-141.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-06T16:03:00","20.14","-142.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","2","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-06T16:03:00","26.13","-145.75",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-06T16:04:00","20.97","-141.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"235","1","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T16:09:00","29.98","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T16:09:00","28.69","-144.93",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-06T16:09:00","20.97","-141.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,"235","1","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-06T16:37:00","26.13","-145.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T16:38:00","29.97","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-06T16:39:00","27.53","-141.58",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T16:39:00","29.97","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-06T16:39:00","20.98","-141.81",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,"235","1","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T16:40:00","28.69","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T16:45:00","28.69","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-06T17:00:00","20.14","-142.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","260",,,,,,,,,,,,"235","2","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-06T17:00:00","26.13","-145.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T17:00:00","29.98","-149.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T17:00:00","28.69","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T17:03:00","28.70","-144.94",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T17:06:00","29.98","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T17:44:00","29.98","-149.90",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-06T18:00:00","20.14","-142.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","261",,,,,,,,,,,,"235","2","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-06T18:00:00","26.13","-145.76",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-06T18:00:00","27.54","-141.59",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-06T18:24:00","27.54","-141.59",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T18:24:00","29.98","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T18:24:00","28.70","-144.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T18:25:00","29.98","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","252",,,,,,,,,,,,"235","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-06T18:27:00","20.97","-141.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","267",,,,,,,,,,,,"235","1","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T18:28:00","28.70","-144.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-06T19:00:00","20.15","-142.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"235","2","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-06T19:00:00","26.17","-145.78",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-06T19:00:00","27.54","-141.59",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T19:14:00","29.97","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T19:15:00","28.70","-144.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-06T19:18:00","20.15","-142.28",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","262",,,,,,,,,,,,"235","2","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-06T19:18:00","26.17","-145.78",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","257",,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T19:19:00","28.70","-144.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T19:25:00","28.70","-144.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","248",,,,,,,,,,,,"235","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T19:26:00","29.97","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T19:59:00","29.97","-149.90",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-06T20:00:00","20.15","-142.27",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,"235","2","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-06T20:00:00","26.19","-145.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-06T20:00:00","27.55","-141.59",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-06T20:04:00","26.19","-145.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","65","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-06T20:05:00","27.55","-141.59",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T20:06:00","28.70","-144.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-06T20:06:00","20.97","-141.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","268",,,,,,,,,,,,"235","1","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-06T20:08:00","20.15","-142.27",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","263",,,,,,,,,,,,"235","2","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T20:10:00","29.97","-149.90",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T20:12:00","28.70","-144.95",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","84","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T20:59:00","29.95","-149.90",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-06T21:00:00","20.15","-142.27",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","264",,,,,,,,,,,,"235","2","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-06T21:00:00","26.19","-145.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-06T21:00:00","27.55","-141.59",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T21:43:00","29.95","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T21:44:00","29.95","-149.90",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T21:47:00","29.95","-149.91",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600563","2015-09-06T22:00:00","20.15","-142.27",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","265",,,,,,,,,,,,"235","2","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600620","2015-09-06T22:00:00","26.19","-145.77",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","258",,,,,,,,,,,,"235","65","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"4600621","2015-09-06T22:00:00","27.56","-141.61",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","251",,,,,,,,,,,,"235","71","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100526","2015-09-06T22:47:00","29.95","-149.89",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","253",,,,,,,,,,,,"235","99","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100527","2015-09-06T22:47:00","28.71","-144.97",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","249",,,,,,,,,,,,"235","84","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
"5100676","2015-09-06T22:48:00","20.97","-141.82",,,"1","4","2","5",,,,"11",,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"235","1","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,,,,,,,,
