"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"WMCU","2023-09-11T18:00:00","24.30","64.90",,,"1","5","2","5","2","4","1",,,,,,,,,"10036","0","5","8","270",,"262","260",,,,,"A",,"A","A",,,,,,,"220","44","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-11T19:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10053","7","1","8","279",,,"246",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCU","2023-09-11T19:00:00","24.30","65.20",,,"1","5","2","5","2","4","1",,,,,,,,,"10046","3","12","8","267",,"260","258",,,,,"A",,"A","A",,,,,,,"220","45","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-11T20:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10049","7","8","8","280",,,"240",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-11T21:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10040","7","15","8","280",,,"241",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCU","2023-09-11T21:00:00","24.30","65.70",,,"1","5","2","5","2","4","1",,,,,,,,,"10033","8","3","8","269",,"264","263",,,,,"A",,"A","A",,,,,,,"220","45","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-11T22:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10037","7","15","8","278",,,"241",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCU","2023-09-11T22:00:00","24.30","66.00",,,"1","5","2","5","2","4","1",,,,,,,,,"10032","6","14","8","269",,"261","258",,,,,"A",,"A","A",,,,,,,"220","46","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-11T23:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10041","7","7","8","278",,,"241",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"V7DR9","2023-09-11T23:00:00","21.20","60.10",,,"1","6","2","5","4","3","1",,"200","3","77","1","97",,,"10056","4","0","8","270",,"250","243","3","286",,,"A",,"A","A",,,,,,,"220","10","798","172","5","1","2","1","111111","111AA111118AA1","5",,,,,,,,,,,
"WMCU","2023-09-11T23:00:00","24.30","66.30",,,"1","5","2","5","2","4","1",,,,,,,,,"10034","5","8","8","267",,"263","262",,,,,"A",,"A","A",,,,,,,"220","46","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T00:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10045","2","4","8","278",,,"237",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"V7QS7","2023-09-12T00:00:00","20.70","64.40",,,"1","6","2","5","3","3","1",,"210","4","77","1","98",,,"10050","0","0","8","270","0","250","243","1","280","4","4","3","4","A","A",,"2","2","18","2","2","220","4","798","172","5","0",,"1","111111","111AA111111111","5",,,,,,,,,,,
"WMCU","2023-09-12T00:00:00","24.40","66.60",,,"1","5","2","5","2","4","1",,,,,,,,,"10035","3","2","8","267",,"262","260",,,,,"A",,"A","A",,,,,,,"220","46","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T01:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10047","2","9","8","277",,,"239",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"V7DR9","2023-09-12T01:00:00","20.80","60.00",,,"1","6","2","5","4","3","1",,"200","3","72","1","97",,,"10066","0","10","8","270",,"250","243","3","284",,,"A",,"A","A",,,,,,,"220","0","798","172","5","1","2","1","111111","111AA111118AA1","5",,,,,,,,,,,
"WMCU","2023-09-12T01:00:00","24.40","66.90",,,"1","5","2","5","2","4","1",,,,,,,,,"10037","3","5","8","272",,"264","261",,,,,"A",,"A","A",,,,,,,"220","46","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T02:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10054","2","12","8","280",,,"244",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T03:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10062","2","17","8","288",,,"241",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"V7A2307","2023-09-12T03:00:00","22.10","63.00",,,"1","4","0","0","5","3","1","0","250","3","113",,,"2",,"10050","4","0","0","290","0","270","262",,"300","2","2","1","4","A","A",,,"3","27",,"3","220","23","992","114","5","1","2","2","111111","11A1A111111331",,"1",,,,,,,,,,"4"
"WMCU","2023-09-12T03:00:00","24.70","67.10",,,"1","5","2","5","1","3","1",,,,,,,,,"10040","0","5","8","275",,"266","263",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T04:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10063","2","17","8","291",,,"244",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCU","2023-09-12T04:00:00","24.70","67.30",,,"1","5","2","5","1","2","1",,,,,,,,,"10039","0","1","8","277",,"264","259",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T05:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10067","2","14","8","286",,,"245",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCU","2023-09-12T05:00:00","24.70","67.30",,,"1","5","2","5","1","2","1",,,,,,,,,"10036","8","3","8","293",,"268","259",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"3FMI2","2023-09-12T06:00:00","21.50","67.30",,,"1","6","2","5","5","3","1",,"250","3","62","1","98","3","0","10000","0",,"8","270","0","250","243","3","300","3","2","1","5","0","0",,"2","4","24","2","4","220","17","798","172","5","0",,"2","111111","11111111111117","5",,"0",,,,,,,,,
"7XCL4WP","2023-09-12T06:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10066","2","5","8","300",,,"244",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCU","2023-09-12T06:00:00","24.70","67.30",,,"1","5","2","5","2","1","1",,,,,,,,,"10036","5","3","8","296",,"268","258",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T07:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10061","7","2","8","298",,,"246",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCU","2023-09-12T07:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10035","5","4","8","301",,"267","256",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T08:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10050","7","17","8","298",,,"249",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T09:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10042","7","24","8","300",,,"246",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCU","2023-09-12T09:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10024","8","12","8","323",,"279","264",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T10:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10038","7","23","8","303",,,"245",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T11:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10036","7","14","8","299",,,"243",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"3FMI2","2023-09-12T12:00:00","20.90","66.00",,,"1","6","2","5","6","3","1",,"250","3","41","1","98",,"0","10000","0",,"8","300","0","260","246","3","300","3","3","1","5","4","5",,"5","1",,,,"220","6","798","172","5","0",,"2","111111","111A11111111A7","5",,"0",,,,,,,,,
"7XCL4WP","2023-09-12T12:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10038","7","4","8","299",,,"244",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"V7A2307","2023-09-12T12:00:00","21.10","61.30",,,"1","6","2","5","5","3","1",,"230","3","113","1","98",,,"10070",,,"8","300",,"280","273","7","300","3","3","1","3","A","8",,"8","3","28","8","3","220","11","798","172","5","1","2","2","111111","111AA11111111A","5",,,,,,,,,,,
"WMCU","2023-09-12T12:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10020","5","4","8","306",,"271","259",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T13:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10044","2","6","8","289",,,"249",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T14:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10051","2","14","8","285",,,"250",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCU","2023-09-12T14:00:00","24.70","67.30",,,"1","4","0","0","0","0","1",,,,,,,,,"10024","3","5","0","278","0","260","253",,,,,,"A",,,,,,,,,"220","47","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,"4"
"7XCL4WP","2023-09-12T15:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10053","2","15","8","283",,,"249",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T16:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10060","2","15","8","284",,,"245",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T17:00:00","22.75","69.71",,,"1","5","2","5","0","0","1",,,,,,,,,"10061","2","11","8","282",,,"249",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"3FMI2","2023-09-12T18:00:00","20.20","64.60",,,"1","6","2","5","5","3","1",,"230","3","98","1","98","3","0","10010","1",,"8","270","0","250","243","3","300","3","3","1","5","0","0",,"3","4","23","3","4","220","4","798","172","5","0",,"1","111111","11111111111117","5",,"0",,,,,,,,,
"7XCL4WP","2023-09-12T18:00:00","22.68","69.71",,,"1","5","2","5","5","4","1",,,,,,,,,"10051","7","3","8","280",,,"252",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T19:00:00","22.63","69.44",,,"1","5","2","5","6","4","1",,,,,,,,,"10052","7","8","8","279",,,"252",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T20:00:00","22.64","69.13",,,"1","5","2","5","6","4","1",,,,,,,,,"10047","7","14","8","278",,,"250",,,,,,,,,,,,,,,"220","29","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCU","2023-09-12T20:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10028","6","9","8","266",,"262","261",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T21:00:00","22.51","68.88",,,"1","5","2","5","4","4","1",,,,,,,,,"10038","7","13","8","278",,,"255",,,,,,,,,,,,,,,"220","28","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T22:00:00","22.28","68.66",,,"1","5","2","5","5","4","1",,,,,,,,,"10041","7","10","8","281",,,"251",,,,,,,,,,,,,,,"220","28","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCU","2023-09-12T22:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10024","8","7","8","262",,"261","261",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-12T23:00:00","22.12","68.37",,,"1","5","2","5","5","4","1",,,,,,,,,"10038","7","9","8","280",,,"245",,,,,,,,,,,,,,,"220","28","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-13T00:00:00","21.96","68.09",,,"1","5","2","5","5","4","1",,,,,,,,,"10041","2","4","8","281",,,"242",,,,,,,,,,,,,,,"220","18","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"VROB9","2023-09-13T00:00:00","24.50","66.90",,,"1","6","2","5","9","0","1",,"230","4","113",,,,,"10070","4","0","8","300",,"260","243","1","260",,,"A",,"A","A",,,,,,,"220","46","798","172","5","1","2","1","111111","11AAA111118AA1","5",,,,,,,,,,,
"WMCU","2023-09-13T00:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10019","5","8","8","266",,"261","260",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-13T01:00:00","21.81","67.81",,,"1","5","2","5","5","4","1",,,,,,,,,"10045","2","3","8","281",,,"245",,,,,,,,,,,,,,,"220","17","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-13T02:00:00","21.66","67.52",,,"1","5","2","5","5","4","1",,,,,,,,,"10050","2","11","8","283",,,"245",,,,,,,,,,,,,,,"220","17","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCU","2023-09-13T02:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10025","3","6","8","269",,"264","262",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-13T03:00:00","21.51","67.23",,,"1","5","2","5","5","4","1",,,,,,,,,"10055","2","14","8","284",,,"244",,,,,,,,,,,,,,,"220","17","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-13T04:00:00","21.37","66.94",,,"1","5","2","5","5","4","1",,,,,,,,,"10058","2","14","8","284",,,"244",,,,,,,,,,,,,,,"220","16","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"TBWUK53","2023-09-13T04:00:00","22.97","60.47",,,"1","6","2","5","3","3","1","5",,,,"1","97",,,"10059","0","20","8","291",,"251","233","1","280","5","5","7","A","7","0",,"8","5","22","9","3","220","20","798","172","5","0",,"2","117311","111AA111111111","5",,,,,,"0",,,,,
"WMCU","2023-09-13T04:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10033","3","10","8","280",,"266","262",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-13T05:00:00","21.23","66.64",,,"1","5","2","5","5","4","1",,,,,,,,,"10058","2","9","8","284",,,"245",,,,,,,,,,,,,,,"220","16","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7KCR","2023-09-13T06:00:00","20.30","67.60",,,"1","6","2","5","3","3","1",,"230",,"82","1","98","3",,"10062","0","2","8","280","0","260","253","1","300","6","6","9","7","6","2","23","8","2","34","6","4","220","7","798","172","5","0",,"2","111111","1111A111111111","5",,,,,,,,,,,
"7XCL4WP","2023-09-13T06:00:00","21.08","66.35",,,"1","5","2","5","5","4","1",,,,,,,,,"10057","2","2","8","285",,,"241",,,,,,,,,,,,,,,"220","16","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"9HYO7","2023-09-13T06:00:00","23.50","62.10",,,"1","6","2","5","3","4","1",,"170","4","62","1","97","2","0","10090","4","0","8","290",,,"264","1","283","3","3","0","6","4","0",,"3","2","22","3","5","220","32","798","172","5","1","2","2","111111","1111111A111111","5",,"0","20",,,,,,,,
"WMCU","2023-09-13T06:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10032","0","4","8","293",,"270","263",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-13T07:00:00","20.93","66.05",,,"1","5","2","5","5","4","1",,,,,,,,,"10054","7","5","8","289",,,"247",,,,,,,,,,,,,,,"220","6","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-13T08:00:00","20.79","65.75",,,"1","5","2","5","5","4","1",,,,,,,,,"10051","7","7","8","290",,,"246",,,,,,,,,,,,,,,"220","5","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"TBWUK53","2023-09-13T08:00:00","22.20","61.32",,,"1","6","2","5","3","4","1","5","235",,"134",,,,,"10060","0","0","8","291",,"281","277","1","280",,,,,,,,,,,,,"220","21","798","172","5","0",,"2","113111","11AAA11111AAA1","5",,,,,,,,,,,
"WMCU","2023-09-13T08:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10023","8","13","8","312",,"278","267",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"2ICI4","2023-09-13T09:00:00","21.70","68.50",,,"1","6","2","5","2","2","1",,"270","3","77","1","97","2","1","10043","7","13","8","300",,"280","273","3","286","6","3","2","4","6","3",,"4","2","23","9","4","220","18","798","172","5","1","2","2","111111","11111111111111","5",,"1",,,,,,,,,
"7XCL4WP","2023-09-13T09:00:00","20.64","65.45",,,"1","5","2","5","5","4","1",,,,,,,,,"10042","7","15","8","290",,,"244",,,,,,,,,,,,,,,"220","5","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCU","2023-09-13T09:00:00","24.70","67.30",,,"1","5","2","5","9","0","1",,,,,,,,,"10015","8","17","8","322",,"279","265",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-13T10:00:00","20.50","65.15",,,"1","5","2","5","5","4","1",,,,,,,,,"10036","7","17","8","290",,,"244",,,,,,,,,,,,,,,"220","5","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-13T11:00:00","20.35","64.86",,,"1","5","2","5","5","4","1",,,,,,,,,"10028","7","23","8","288",,,"245",,,,,,,,,,,,,,,"220","4","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-13T12:00:00","20.21","64.57",,,"1","5","2","5","5","4","1",,,,,,,,,"10030","7","12","8","288",,,"237",,,,,,,,,,,,,,,"220","4","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCU","2023-09-13T12:00:00","24.50","67.00",,,"1","5","2","5","5","2","1",,,,,,,,,"10011","5","4","8","284",,"266","260",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"7XCL4WP","2023-09-13T13:00:00","20.07","64.28",,,"1","5","2","5","5","4","1",,,,,,,,,"10032","7","5","8","284",,,"241",,,,,,,,,,,,,,,"220","4","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,
"WMCU","2023-09-13T13:00:00","24.20","67.00",,,"1","5","2","5","5","3","1",,,,,,,,,"10013","3","3","8","282",,"266","260",,,,,"A",,"A","A",,,,,,,"220","47","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WMCU","2023-09-13T14:00:00","24.00","66.90",,,"1","5","2","5","4","3","1",,,,,,,,,"10020","3","14","8","277",,"267","263",,,,,"A",,"A","A",,,,,,,"220","46","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WMCU","2023-09-13T15:00:00","23.80","67.00",,,"1","5","2","5","4","3","1",,,,,,,,,"10026","3","15","8","276",,"269","266",,,,,"A",,"A","A",,,,,,,"220","37","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WMCU","2023-09-13T16:00:00","23.60","67.00",,,"1","5","2","5","4","3","1",,,,,,,,,"10033","3","20","8","276",,"268","266",,,,,"A",,"A","A",,,,,,,"220","37","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WMCU","2023-09-13T17:00:00","23.40","67.10",,,"1","5","2","5","4","3","1",,,,,,,,,"10043","3","23","8","275",,"269","267",,,,,"A",,"A","A",,,,,,,"220","37","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WMCU","2023-09-13T18:00:00","23.20","67.10",,,"1","5","2","5","4","3","1",,,,,,,,,"10044","1","17","8","276",,"269","266",,,,,"A",,"A","A",,,,,,,"220","37","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WMCU","2023-09-13T19:00:00","23.00","67.10",,,"1","5","2","5","4","3","1",,,,,,,,,"10039","0","6","8","277",,"269","267",,,,,"A",,"A","A",,,,,,,"220","37","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WMCU","2023-09-13T20:00:00","22.80","67.20",,,"1","5","2","5","4","3","1",,,,,,,,,"10039","5","4","8","277",,"268","265",,,,,"A",,"A","A",,,,,,,"220","27","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WMCU","2023-09-13T21:00:00","22.60","67.30",,,"1","5","2","5","4","3","1",,,,,,,,,"10041","5","2","8","277",,"266","263",,,,,"A",,"A","A",,,,,,,"220","27","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WMCU","2023-09-13T22:00:00","22.40","67.40",,,"1","5","2","5","3","3","1",,,,,,,,,"10037","8","2","8","277",,"268","265",,,,,"A",,"A","A",,,,,,,"220","27","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WMCU","2023-09-13T23:00:00","22.30","67.60",,,"1","5","2","5","3","3","1",,,,,,,,,"10040","3","1","8","276",,"267","264",,,,,"A",,"A","A",,,,,,,"220","27","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"2ICI4","2023-09-14T00:00:00","21.60","68.40",,,"1","6","2","5","9","0","1",,"260","3","67","1","97","2","0","10047","5","1","8","280",,"260","252","3","270","0","0","0","9","0","0",,"5","4","23","9","4","220","18","798","172","5","1","2","1","111111","11111111111111","5",,"0",,,,,,,,,
"WMCU","2023-09-14T00:00:00","22.10","67.70",,,"1","4","0","0","3","3","1",,,,,,,,,"10043","3","2","0","276","0","267","264",,,,,,"A",,,,,,,,,"220","27","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,"4"
"WMCU","2023-09-14T01:00:00","21.90","67.90",,,"1","5","2","5","3","3","1",,,,,,,,,"10049","3","12","8","276",,"269","266",,,,,"A",,"A","A",,,,,,,"220","17","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
"WMCU","2023-09-14T02:00:00","21.70","68.00",,,"1","5","2","5","3","3","1",,,,,,,,,"10053","3","13","8","278",,"266","262",,,,,"A",,"A","A",,,,,,,"220","18","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,
