"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","THICKNESS_OF_I","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","ICE_SIT_TREND","IND_FOR_PRECIP"
"3EBY2","2023-09-08T00:00:00","25.00","57.30",,,"1","6","2","5","7","3","1",,"90","4","57","1","98","2","0","10162","3","10","8","270","0","260","256","3","310","2","1","1","8","8","A",,"7","2","9","7","2","219","57","798","172","5","0",,"1","111151","11111111111111","5",,"0",,,,,,,,,,
"V7DR9","2023-09-08T01:00:00","27.00","52.30",,,"1","6","2","5","2","3","1",,"90","3","41","1","96",,,"10046","4","0","8","330",,"290","278","3","353",,,"A",,"A","A",,,,,,,"219","72","798","172","5","1","2","1","111111","111AA111118AA1","5",,,,,,,,,,,,
"WMCU","2023-09-08T02:00:00","22.80","59.80",,,"1","4","0","0","8","3","1",,,,,,,,,"10053","8","0","0","257","0","257","257",,,,,,"A",,,,,,,,,"219","29","992","114","5","0",,"2","F1FF13","1AAAA1111A8AA7",,"1",,,,,,,,,,,"4"
"9V6416","2023-09-08T03:00:00","24.60","56.60",,,"1","6","2","5","9","0","1",,"70","3","41","1","97","2","1","10070",,,"8","310",,"290","283","7","300","6","5","1","4","A","A",,"2","2",,,,"219","46","798","172","5","1","2","2","111111","111111111111AA","5",,"1",,,,,,,,,,
"V7DR9","2023-09-08T03:00:00","26.80","52.70",,,"1","6","2","5","3","2","1",,"140","3","51","1","97",,,"10056",,,"8","340",,"300","289","3","352",,,"A",,"A","A",,,,,,,"219","62","798","172","5","1","2","2","111111","111AA111118AAA","5",,,,,,,,,,,,
"WMCU","2023-09-08T03:00:00","22.90","59.60",,,"1","5","2","5","7","3","1",,,,,,,,,"10055","5","0","8","285",,"266","259",,,,,"A",,"A","A",,,,,,,"219","29","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-08T04:00:00","24.60","56.60",,,"1","6","2","5","9","0","1",,"70","3","41","1","97","2","1","10070",,,"8","310",,"290","283","7","300","6","5","1","4","A","A",,"2","2",,,,"219","46","798","172","5","1","2","2","111111","111111111111AA","5",,"1",,,,,,,,,,
"D5RG3","2023-09-08T04:00:00","26.00","56.80",,,"1","6","2","5","3","4","1",,"180","4","77","1","97","3","1","10080",,,"8","310","0","265","246","3","320","2",,"4","5","8","5",,"1","1","15","4","1","219","66","798","172","5","0",,"2","111111","1111111111111A","5",,"1",,,,,,,,,,
"9V6416","2023-09-08T05:00:00","24.60","56.60",,,"1","6","2","5","9","0","1",,"70","3","41","1","97","2","1","10070",,,"8","310",,"290","283","7","300","6","5","1","4","A","A",,"2","2",,,,"219","46","798","172","5","1","2","2","111111","111111111111AA","5",,"1",,,,,,,,,,
"EUMDE60","2023-09-08T05:00:00","20.09","59.02",,,"1","5","2","5","1","4","1","5","235",,"24",,,,,"10087","2","13","8","268",,,"246",,,,,,,,,,,,,,,"219","9","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCU","2023-09-08T05:00:00","23.30","59.30",,,"1","5","2","5","7","3","1",,,,,,,,,"10054","0","2","8","350",,"305","292",,,,,"A",,"A","A",,,,,,,"219","39","798","172","5","1","2","2","F5FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-08T06:00:00","24.60","56.60",,,"1","6","2","5","9","0","1",,"70","3","41","1","97","2","1","10070",,,"8","310",,"290","283","7","300","6","5","1","4","A","A",,"2","2",,,,"219","46","798","172","5","1","2","2","111111","111111111111AA","5",,"1",,,,,,,,,,
"EUMDE60","2023-09-08T06:00:00","20.30","59.17",,,"1","5","2","5","1","4","1","5","235",,"22",,,,,"10088","2","7","8","271",,,"240",,,,,,,,,,,,,,,"219","9","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"9V6416","2023-09-08T07:00:00","24.60","56.60",,,"1","6","2","5","9","0","1",,"70","3","41","1","97","2","1","10070",,,"8","310",,"290","283","7","300","6","5","1","4","A","A",,"2","2",,,,"219","46","798","172","5","1","2","2","111111","111111111111AA","5",,"1",,,,,,,,,,
"EUMDE60","2023-09-08T07:00:00","20.52","59.30",,,"1","5","2","5","1","4","1",,"220",,"26",,,,,"10084","7","1","8","272",,,"242",,,,,,,,,,,,,,,"219","9","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCU","2023-09-08T07:00:00","23.60","59.00",,,"1","5","2","5","7","3","1",,,,,,,,,"10053","8","1","8","329",,"294","284",,,,,"A",,"A","A",,,,,,,"219","39","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-08T08:00:00","24.60","56.60",,,"1","6","2","5","9","0","1",,"70","3","41","1","97","2","1","10070",,,"8","310",,"290","283","7","300","6","5","1","4","A","A",,"2","2",,,,"219","46","798","172","5","1","2","2","111111","111111111111AA","5",,"1",,,,,,,,,,
"EUMDE60","2023-09-08T08:00:00","20.72","59.45",,,"1","5","2","5","1","4","1",,"230",,"31",,,,,"10078","7","9","8","274",,,"239",,,,,,,,,,,,,,,"219","9","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"9V3776","2023-09-08T09:00:00","25.80","51.80",,,"1","4","0","0",,,"1","0","140","4","51",,"97",,,"10020",,,"0","379",,,,,,,,,"A",,,,,,,,,"219","51","992","114","5","0",,"2","F5131F","111AA11AAA8AAA",,"3",,,,,,,,,,,"4"
"EUMDE60","2023-09-08T09:00:00","20.96","59.54",,,"1","5","2","5","8","4","1",,"210",,"34",,,,,"10066","7","22","8","276",,,"240",,,,,,,,,,,,,,,"219","9","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCU","2023-09-08T09:00:00","24.00","58.60",,,"1","5","2","5","7","3","1",,,,,,,,,"10041","8","16","8","334",,"295","284",,,,,"A",,"A","A",,,,,,,"219","48","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE60","2023-09-08T10:00:00","21.20","59.63",,,"1","5","2","5","8","4","1","5","235",,"46",,,,,"10061","7","23","8","274",,,"239",,,,,,,,,,,,,,,"219","19","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"EUMDE60","2023-09-08T11:00:00","21.45","59.73",,,"1","5","2","5","8","4","1",,"210",,"55",,,,,"10056","7","22","8","281",,,"239",,,,,,,,,,,,,,,"219","19","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCU","2023-09-08T11:00:00","24.40","58.20",,,"1","5","2","5","7","3","1",,,,,,,,,"10031","6","19","8","338",,"299","288",,,,,"A",,"A","A",,,,,,,"219","48","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE60","2023-09-08T12:00:00","21.70","59.85",,,"1","5","2","5","1","4","1",,"190",,"89",,,,,"10050","7","15","8","293",,,"243",,,,,,,,,,,,,,,"219","19","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"V7DR9","2023-09-08T12:00:00","26.20","54.30",,,"1","6","2","5","2","3","1",,"260","3","26","1","96",,,"10046","0","10","8","350",,"310","299","3","343",,,"A",,"A","A",,,,,,,"219","64","798","172","5","1","2","2","111111","111AA111118AA1","5",,,,,,,,,,,,
"V7OE5","2023-09-08T12:00:00","25.80","56.80",,,"1","5","2","5","4","4","1",,"180","4","51","1","97","3",,"10038",,,"8","320",,"320","320",,,,,"A",,"A","7",,"5","1","16","5","1","219","56","798","172","5","1","2","2","F11113","1111A1111A811A","5",,,,,,,,,,,,
"WMCU","2023-09-08T12:00:00","24.50","58.00",,,"1","4","0","0","7","4","1",,,,,,,,,"10027","5","14","0","339","0","298","286",,,,,,"A",,,,,,,,,"219","48","992","114","5","0",,"2","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,,"4"
"EUMDE60","2023-09-08T13:00:00","21.96","59.98",,,"1","5","2","5","1","4","1",,"190",,"92",,,,,"10051","7","10","8","293",,,"245",,,,,,,,,,,,,,,"219","19","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK53","2023-09-08T13:00:00","23.42","59.62",,,"1","6","2","5","7","3","1","5","125",,"123","1","98",,,"10045","5","3","8","281",,"231","206","1","290","0","0","0","9","0","0",,"6","2","17","8","1","219","39","798","172","5","0",,"2","114111","111AA111111111","5",,,,,,,,"0",,,,
"WMCU","2023-09-08T13:00:00","24.70","57.80",,,"1","5","2","5","7","4","1",,,,,,,,,"10026","6","9","8","329",,"293","282",,,,,"A",,"A","A",,,,,,,"219","47","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"V7DR9","2023-09-08T14:00:00","26.10","54.60",,,"1","6","2","5","2","2","1",,"240","3","41","1","97",,,"10056",,,"8","340",,"300","289","3","340",,,"7",,"7","8",,,,,,,"219","64","798","172","5","1","2","2","111111","111AA111118AAA","5",,,,,,,,,,,,
"WMCU","2023-09-08T15:00:00","25.20","57.40",,,"1","5","2","5","7","4","1",,,,,,,,,"10030","3","3","8","291",,"280","276",,,,,"A",,"A","A",,,,,,,"219","57","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE60","2023-09-08T16:00:00","22.70","59.98",,,"1","5","2","5","7","3","1",,"180",,"84",,,,,"10056","2","5","8","265",,,"247",,,,,,,,,,,,,,,"219","29","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCU","2023-09-08T16:00:00","25.30","57.20",,,"1","5","2","5","7","4","1",,,,,,,,,"10033","3","7","8","290",,"282","279",,,,,"A",,"A","A",,,,,,,"219","57","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE60","2023-09-08T17:00:00","22.87","59.81",,,"1","5","2","5","7","3","1",,"180",,"78",,,,,"10054","2","2","8","275",,,"244",,,,,,,,,,,,,,,"219","29","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK59","2023-09-08T17:00:00","25.85","51.87",,,"1","6","2","5","0","0","1",,,,,"1","97","2","1","10033","0","8","8","341",,"311","302","1","350","5",,"6","2",,,"0",,"0",,,,"219","51","798","172","5","0",,"1","11FF11","171111111113A1","5",,"1",,,,,,,,,,
"WMCU","2023-09-08T17:00:00","25.50","57.00",,,"1","5","2","5","7","4","1",,,,,,,,,"10037","1","14","8","295",,"286","284",,,,,"A",,"A","A",,,,,,,"219","57","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE60","2023-09-08T18:00:00","23.03","59.63",,,"1","5","2","5","7","4","1","5","165",,"81",,,,,"10055","7","1","8","283",,,"250",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCU","2023-09-08T18:00:00","25.70","56.80",,,"1","5","2","5","7","4","1",,,,,,,,,"10038","0","8","8","297",,"288","285",,,,,"A",,"A","A",,,,,,,"219","56","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE60","2023-09-08T19:00:00","23.20","59.45",,,"1","5","2","5","7","4","1","5","145",,"75",,,,,"10048","7","7","8","285",,,"258",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCU","2023-09-08T19:00:00","26.00","56.80",,,"1","5","2","5","7","4","1",,,,,,,,,"10035","0","2","8","297",,"289","287",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE60","2023-09-08T20:00:00","23.37","59.26",,,"1","5","2","5","7","4","1",,"160",,"74",,,,,"10042","7","12","8","287",,,"263",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCU","2023-09-08T20:00:00","26.30","56.70",,,"1","5","2","5","8","4","1",,,,,,,,,"10032","8","6","8","297",,"292","290",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE60","2023-09-08T21:00:00","23.55","59.08",,,"1","5","2","5","7","4","1","5","135",,"52",,,,,"10040","7","14","8","289",,,"266",,,,,,,,,,,,,,,"219","39","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCU","2023-09-08T21:00:00","26.50","56.60",,,"1","5","2","5","8","4","1",,,,,,,,,"10027","8","11","8","297",,"295","294",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE60","2023-09-08T22:00:00","23.74","58.90",,,"1","5","2","5","7","4","1",,"110",,"47",,,,,"10038","7","11","8","287",,,"273",,,,,,,,,,,,,,,"219","38","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCU","2023-09-08T22:00:00","26.50","56.30",,,"1","5","2","5","7","3","1",,,,,,,,,"10023","8","12","8","296",,"294","294",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF13","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE60","2023-09-08T23:00:00","23.91","58.70",,,"1","5","2","5","7","4","1",,"100",,"39",,,,,"10037","7","5","8","289",,,"274",,,,,,,,,,,,,,,"219","38","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK72","2023-09-08T23:00:00","24.03","59.37",,,"1","6","2","5","7","4","1",,,,,"1","98","2","0","10036","7","10","8","281",,"281","281","1","300","3","2","5","5","4","5",,"6","1",,,,"219","49","798","172","5","0",,"1","11FF13","171111111111A1","5",,"0",,,,,,,,,,
"V7OE5","2023-09-08T23:00:00","23.60","59.10",,,"1","5","2","5","4","4","1",,"130","4","15","1","97","3",,"10031",,,"8","295",,"275","267",,,,,"A",,"A","7",,"4","1","13","5","1","219","39","798","172","5","1","2","1","F11111","1111A1111A811A","5",,,,,,,,,,,,
"WMCU","2023-09-08T23:00:00","26.40","56.10",,,"1","5","2","5","6","3","1",,,,,,,,,"10017","8","14","8","317",,"289","280",,,,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"3EBY2","2023-09-09T00:00:00","24.90","57.30",,,"1","6","2","5","3","1","1",,"110","4","46","1","98","3","2","10132","4","0","8","290","0","280","276","3","330","6","4","4","6","9","A",,"6","2","9","6","2","219","47","798","172","5","0",,"1","111111","11111111111111","5",,"2",,,,,,,,,,
"9V3776","2023-09-09T00:00:00","25.80","51.80",,,"1","4","0","0",,,"1","0","230","4","41",,"97",,,"10020",,,"0","320",,,,,,,,,"A",,,,,,,,,"219","51","992","114","5","0",,"1","F1111F","111AA11AAA8AAA",,"3",,,,,,,,,,,"4"
"EUMDE60","2023-09-09T00:00:00","24.09","58.50",,,"1","5","2","5","7","4","1","5","65",,"31",,,,,"10036","7","4","8","295",,,"270",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCU","2023-09-09T00:00:00","26.20","55.90",,,"1","5","2","5","5","3","1",,,,,,,,,"10018","5","9","8","316",,"296","290",,,,,"A",,"A","A",,,,,,,"219","65","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE60","2023-09-09T01:00:00","24.28","58.30",,,"1","5","2","5","7","4","1","5","65",,"34",,,,,"10038","2","1","8","292",,,"273",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"V7DR9","2023-09-09T01:00:00","26.50","56.50",,,"1","6","2","5","2","3","1",,"130","3","57","1","97",,,"10046","5","10","8","300",,"280","274","3","342",,,"A",,"A","A",,,,,,,"219","66","798","172","5","1","2","1","111111","111AA111118AA1","5",,,,,,,,,,,,
"WMCU","2023-09-09T01:00:00","26.00","55.70",,,"1","5","2","5","5","4","1",,,,,,,,,"10022","5","1","8","316",,"297","292",,,,,"A",,"A","A",,,,,,,"219","65","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"EUMDE60","2023-09-09T02:00:00","24.46","58.11",,,"1","5","2","5","7","4","1",,"50",,"65",,,,,"10040","2","4","8","292",,,"274",,,,,,,,,,,,,,,"219","48","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK72","2023-09-09T02:00:00","24.58","58.50",,,"1","6","2","5","7","4","1","5",,,,"1","98","3",,"10040","2","5","8","291",,"271","263","1","300","5","5","5","A","6","6",,"10","1",,,,"219","48","798","172","5","0",,"2","11FF11","1711A1111111A1","5",,,,,,,,,,,,
"WMCU","2023-09-09T02:00:00","25.80","55.50",,,"1","4","0","0","5","4","1",,,,,,,,,"10025","3","8","0","317","0","292","284",,,,,,"A",,,,,,,,,"219","55","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,,"4"
"9V6416","2023-09-09T03:00:00","25.30","56.40",,,"1","6","2","5","9","0","1",,"180","3","41","1","97","2","1","10080",,,"8","310",,"290","283","7","300","6","5","1","4","A","A",,"2","2",,,,"219","56","798","172","5","1","2","2","111111","111111111111AA","5",,"1",,,,,,,,,,
"EUMDE60","2023-09-09T03:00:00","24.64","57.92",,,"1","5","2","5","7","4","1",,"50",,"77",,,,,"10046","2","10","8","295",,,"267",,,,,,,,,,,,,,,"219","47","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK53","2023-09-09T03:00:00","25.25","56.85",,,"1","6","2","5","8","3","1","5","135",,"15","1","97",,,"10045","3","14","8","271",,"241","227","1","320","6","6","7","A","7","7",,"6","2","14","8","1","219","56","798","172","5","0",,"2","111111","111AA111111111","5",,,,,,,,"0",,,,
"WMCU","2023-09-09T03:00:00","25.60","55.20",,,"1","5","2","5","5","4","1",,,,,,,,,"10026","1","8","8","327",,"305","298",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-09T04:00:00","25.30","56.40",,,"1","6","2","5","9","0","1",,"180","3","41","1","97","2","1","10080",,,"8","310",,"290","283","7","300","6","5","1","4","A","A",,"2","2",,,,"219","56","798","172","5","1","2","2","111111","111111111111AA","5",,"1",,,,,,,,,,
"D5RG3","2023-09-09T04:00:00","20.30","59.90",,,"1","6","2","5","5","4","1",,"240","4","67","1","98","3","1","10080",,,"8","290","0","260","248","3","295","4",,"4","5","9","8",,"2","1","19","6","3","219","9","798","172","5","0",,"2","111111","1111111111111A","5",,"1",,,,,,,,,,
"EUMDE60","2023-09-09T04:00:00","24.82","57.72",,,"1","5","2","5","7","4","1",,"50",,"75",,,,,"10053","2","15","8","297",,,"262",,,,,,,,,,,,,,,"219","47","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK59","2023-09-09T04:00:00","25.85","51.87",,,"1","6","2","5","0","0","1","5",,,,"1","97","2",,"10043","2","15","8","351",,"296","277","1","345","3","2","1","5","1","0","0","0","0",,,,"219","51","798","172","5","0",,"2","11FF11","1711A1111111A1","5",,,,,,,,,,,,
"WMCU","2023-09-09T04:00:00","25.40","55.00",,,"1","5","2","5","5","4","1",,,,,,,,,"10034","3","14","8","339",,"308","299",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-09T05:00:00","25.30","56.40",,,"1","6","2","5","9","0","1",,"180","3","41","1","97","2","1","10080",,,"8","310",,"290","283","7","300","6","5","1","4","A","A",,"2","2",,,,"219","56","798","172","5","1","2","2","111111","111111111111AA","5",,"1",,,,,,,,,,
"EUMDE60","2023-09-09T05:00:00","24.99","57.54",,,"1","5","2","5","7","4","1","5","75",,"31",,,,,"10058","2","18","8","300",,,"251",,,,,,,,,,,,,,,"219","47","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCU","2023-09-09T05:00:00","25.20","54.90",,,"1","5","2","5","5","4","1",,,,,,,,,"10041","3","16","8","348",,"292","275",,,,,"A",,"A","A",,,,,,,"219","54","798","172","5","1","2","2","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-09T06:00:00","25.30","56.40",,,"1","6","2","5","9","0","1",,"180","3","41","1","97","2","1","10080",,,"8","310",,"290","283","7","300","6","5","1","4","A","A",,"2","2",,,,"219","56","798","172","5","1","2","2","111111","111111111111AA","5",,"1",,,,,,,,,,
"EUMDE60","2023-09-09T06:00:00","25.18","57.34",,,"1","5","2","5","7","4","1",,"80",,"34",,,,,"10058","2","11","8","305",,,"255",,,,,,,,,,,,,,,"219","57","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK72","2023-09-09T06:00:00","25.10","57.50",,,"1","4","0","0","7","4","1","0",,,,,"98","2",,"10046","0","6","0","331","0","286","269","1","320","1","1","1","5","0","0",,"2","0",,,,"219","57","992","114","5","1","2","2","11FF11","1711A1111111A1",,,,,,,,,,,,,"4"
"WMCU","2023-09-09T06:00:00","25.10","54.90",,,"1","5","2","5","5","3","1",,,,,,,,,"10042","1","16","8","373",,"297","274",,,,,"A",,"A","A",,,,,,,"219","54","798","172","5","1","2","2","F3FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-09T07:00:00","25.30","56.40",,,"1","6","2","5","9","0","1",,"180","3","41","1","97","2","1","10080",,,"8","310",,"290","283","7","300","6","5","1","4","A","A",,"2","2",,,,"219","56","798","172","5","1","2","2","111111","111111111111AA","5",,"1",,,,,,,,,,
"EUMDE60","2023-09-09T07:00:00","25.34","57.15",,,"1","5","2","5","7","4","1",,"90",,"34",,,,,"10055","2","2","8","306",,,"261",,,,,,,,,,,,,,,"219","57","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCU","2023-09-09T07:00:00","25.00","55.00",,,"1","5","2","5","4","2","1",,,,,,,,,"10041","0","6","8",,,"308","283",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","F7FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-09T08:00:00","25.30","56.40",,,"1","6","2","5","9","0","1",,"180","3","41","1","97","2","1","10080",,,"8","310",,"290","283","7","300","6","5","1","4","A","A",,"2","2",,,,"219","56","798","172","5","1","2","2","111111","111111111111AA","5",,"1",,,,,,,,,,
"EUMDE60","2023-09-09T08:00:00","25.52","56.98",,,"1","5","2","5","7","4","1","5","115",,"38",,,,,"10051","7","7","8","309",,,"263",,,,,,,,,,,,,,,"219","56","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCU","2023-09-09T08:00:00","25.00","55.00",,,"1","5","2","5","3","2","1",,,,,,,,,"10036","8","5","8",,,"307","281",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","F7FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-09T09:00:00","25.30","56.40",,,"1","6","2","5","9","0","1",,"180","3","41","1","97","2","1","10080",,,"8","310",,"290","283","7","300","6","5","1","4","A","A",,"2","2",,,,"219","56","798","172","5","1","2","2","111111","111111111111AA","5",,"1",,,,,,,,,,
"EUMDE60","2023-09-09T09:00:00","25.73","56.88",,,"1","5","2","5","8","3","1","5","115",,"33",,,,,"10041","7","16","8","310",,,"261",,,,,,,,,,,,,,,"219","56","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"V7OE5","2023-09-09T09:00:00","21.20","59.70",,,"1","6","2","5","4","3","1",,"230","4","67","1","97","3","2","10048","8","2","8","280",,"260","252","3","262","6","5","6","2","2","7",,"7","3","18","8","2","219","19","798","172","5","1","2","2","111111","11111111111111","5",,"2",,,,,,,,,,
"WMCU","2023-09-09T09:00:00","25.00","55.00",,,"1","5","2","5","3","1","1",,,,,,,,,"10026","8","15","8",,,"316","294",,,,,"A",,"A","A",,,,,,,"219","55","798","172","5","1","2","2","F7FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,
"9V6416","2023-09-09T10:00:00","25.30","56.40",,,"1","6","2","5","9","0","1",,"180","3","41","1","97","2","1","10080",,,"8","310",,"290","283","7","300","6","5","1","4","A","A",,"2","2",,,,"219","56","798","172","5","1","2","2","111111","111111111111AA","5",,"1",,,,,,,,,,
"D5UT6","2023-09-09T10:00:00","25.20","56.50",,,"1","6","2","5","7","3","1",,"100","4","31","1","98",,"2","10126",,,"8","330","0","300","290","3","327","3","3","7","6","1","2",,,,,,,"219","56","798","172","5","0",,"2","111111","111A1111111AAA","5",,"2",,,,,,,,,,
"EUMDE60","2023-09-09T10:00:00","25.96","56.84",,,"1","5","2","5","8","3","1","5","135",,"39",,,,,"10034","7","21","8","315",,,"268",,,,,,,,,,,,,,,"219","56","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"WMCU","2023-09-09T10:00:00","25.00","55.00",,,"1","4","0","0","0","0","1",,,,,,,,,"10020","6","21","0","378","0","314","296",,,,,,"A",,,,,,,,,"219","55","992","114","5","0",,"2","F5FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,,"4"
"9V6416","2023-09-09T11:00:00","25.30","56.40",,,"1","6","2","5","9","0","1",,"180","3","41","1","97","2","1","10080",,,"8","310",,"290","283","7","300","6","5","1","4","A","A",,"2","2",,,,"219","56","798","172","5","1","2","2","111111","111111111111AA","5",,"1",,,,,,,,,,
"EUMDE60","2023-09-09T11:00:00","26.18","56.78",,,"1","5","2","5","8","3","1",,"210",,"45",,,,,"10028","7","23","8","313",,,"273",,,,,,,,,,,,,,,"219","66","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,
"TBWUK48","2023-09-09T11:00:00","25.78","56.72",,,"1","6","2","5","4","4","1",,"90",,"82",,,,,"10012","5",,"8","351",,"301","284","1","330",,,,,,,,,,,,,"219","56","798","172","5","0",,"2","112111","11AAA11111AAA7","5",,,,,,,,,,,,
