"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP","AMT_PRECIP","DUR_OF_PER"
"EUMDE61","2023-09-09T09:00:00","21.52","38.87",,,"1","5","2","5","2","3","1",,"210",,"65",,,,,"10062","7","5","8","331",,,"292",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-09T09:00:00","27.66","33.95",,,"1","5","2","5","7","4","1",,,,,,,,,"10065","2","3","8","299",,,"224",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-09T10:00:00","21.51","39.04",,,"1","5","2","5","2","2","1","5","235",,"33",,,,,"10050","7","17","8","343",,,"295",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"V7HH2","2023-09-09T10:00:00","29.80","32.50",,,"1","6","2","5","9","0","1",,"350","4","21","1","97",,,"10110",,,"8","320",,"310","307","1","290",,,"A",,"A","7",,,,,,,"217","92","798","172","5","1","2","2","131111","111AA111118AAA","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-09T10:00:00","27.85","33.73",,,"1","5","2","5","7","4","1",,,,,,,,,"10063","7","13","8","301",,,"215",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-09T11:00:00","21.48","39.13",,,"1","5","2","5","1","2","1",,"230",,"65",,,,,"10043","7","24","8","341",,,"291",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-09T11:00:00","28.03","33.51",,,"1","5","2","5","7","4","1",,,,,,,,,"10060","7","16","8","304",,,"213",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-09T12:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10035","7","28","8","330",,,"295",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-09T12:00:00","28.24","33.31",,,"1","5","2","5","7","4","1",,,,,,,,,"10061","7","3","8","310",,,"205",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-09T13:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10033","7","17","8","331",,,"297",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-09T13:00:00","28.48","33.16",,,"1","5","2","5","7","4","1",,,,,,,,,"10060","7","3","8","322",,,"187",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"2","F3FF12","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-09T14:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10033","7","10","8","334",,,"284",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-09T14:00:00","28.72","33.02",,,"1","5","2","5","7","4","1",,,,,,,,,"10062","2","3","8",,,,"143",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"2","F7FF14","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-09T15:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10037","2","3","8","328",,,"286",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-09T15:00:00","28.98","32.89",,,"1","5","2","5","7","4","1",,,,,,,,,"10066","2","4","8","321",,,"200",,,,,,,,,,,,,,,"217","82","798","172","5","0",,"2","F3FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-09T16:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10045","2","12","8","325",,,"288",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-09T16:00:00","29.23","32.76",,,"1","5","2","5","7","4","1",,,,,,,,,"10074","2","14","8","325",,,"182",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F5FF12","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-09T17:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10051","2","17","8","323",,,"286",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-09T17:00:00","29.47","32.64",,,"1","5","2","5","7","4","1",,,,,,,,,"10080","2","17","8","325",,,"194",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F5FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-09T18:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10051","2","14","8","335",,,"275",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"OYRO2","2023-09-09T18:00:00","24.00","36.50",,,"1","6","2","5","7","4","1",,"360","4","103","1","97","5","4","10065","7","15","8","320",,"280","267","1","310","8","7","6","3","7","5",,"10","4","36","6","4","217","46","798","172","5","1","2","1","111111","11111111111111","5",,"2","30","8","1",,,,,,,,
"ZHPBD5L","2023-09-09T18:00:00","29.70","32.55",,,"1","5","2","5","8","3","1",,,,,,,,,"10091","2","25","8","313",,,"200",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F3FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-09T19:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10052","2","7","8","339",,,"267",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-09T19:00:00","29.77","32.57",,,"1","5","2","5","4","0","1",,,,,,,,,"10105","2","31","8","309",,,"186",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-09T20:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10049","7","1","8","344",,,"260",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-09T20:00:00","29.77","32.57",,,"1","5","2","5","4","0","1",,,,,,,,,"10104","2","23","8","303",,,"195",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-09T21:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10046","7","5","8","346",,,"254",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-09T21:00:00","29.77","32.57",,,"1","5","2","5","4","0","1",,,,,,,,,"10106","2","15","8","294",,,"205",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-09T22:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10043","7","9","8","348",,,"244",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-09T22:00:00","29.77","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10103","7","3","8","290",,,"219",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-09T23:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10037","7","12","8","343",,,"250",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-09T23:00:00","29.77","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10100","7","3","8","291",,,"211",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-10T00:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10034","7","12","8","339",,,"251",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-10T00:00:00","29.77","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10096","7","11","8","286",,,"216",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-10T01:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10037","7","7","8","326",,,"271",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-10T01:00:00","29.77","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10091","7","11","8","290",,,"190",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-10T02:00:00","21.49","39.15",,,"1","5","2","5","0","0","1",,,,,,,,,"10037","7","1","8","318",,,"292",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-10T02:00:00","29.77","32.57",,,"1","5","2","5","0","0","1",,,,,,,,,"10089","7","12","8","280",,,"228",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-10T03:00:00","21.49","39.15",,,"1","5","2","5","5","0","1",,,,,,,,,"10042","2","7","8","310",,,"298",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-10T03:00:00","29.79","32.55",,,"1","5","2","5","7","2","1",,,,,,,,,"10086","7","9","8","285",,,"193",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-10T04:00:00","21.47","39.03",,,"1","5","2","5","5","3","1",,"310",,"38",,,,,"10044","2","7","8","315",,,"288",,,,,,,,,,,,,,,"217","19","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"ZHPBD5L","2023-09-10T04:00:00","29.93","32.56",,,"1","5","2","5","1","2","1",,,,,,,,,"10087","7","4","8","279",,,"204",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F1FF11","1AAAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-10T05:00:00","21.27","38.92",,,"1","5","2","5","4","3","1","5","295",,"38",,,,,"10051","2","15","8","320",,,"283",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"C6EP5","2023-09-10T06:00:00","25.10","36.00",,,"1","6","2","5","7","3","1",,"320","4","108","1","98","2","2","10117","0","0","8","300",,"260","243","1","300","0","0","0","9","0","0",,"6","2","32","12","3","217","56","798","172","5","1","2","2","111111","11111111111111","5",,"2",,,,,,,,,,,
"EUMDE61","2023-09-10T06:00:00","21.06","38.90",,,"1","5","2","5","4","3","1",,"300",,"36",,,,,"10057","2","15","8","321",,,"286",,,,,,,,,,,,,,,"217","18","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-10T07:00:00","20.83","38.93",,,"1","5","2","5","4","3","1","5","315",,"37",,,,,"10059","2","15","8","324",,,"289",,,,,,,,,,,,,,,"217","8","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"OYRO2","2023-09-10T07:00:00","27.30","34.20",,,"1","6","2","5","7","4","1",,"330","4","129","1","98","5","0","10095","0","0","8","320",,"258","236","1","300","3","2","6","4","2","5",,"6","4","33","4","4","217","74","798","172","5","1","2","2","111111","11111111111111","5",,"0",,,,,,,,,,,
"EUMDE61","2023-09-10T08:00:00","20.60","38.98",,,"1","5","2","5","4","3","1",,"320",,"35",,,,,"10057","2","5","8","327",,,"284",,,,,,,,,,,,,,,"217","8","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"7KJZ","2023-09-10T09:00:00","20.40","38.60",,,"1","6","2","5","3","4","1",,"40","3","41","1","98","2","1","10055","1","5","8","330","0","290","276","1","330","5","5","3","5","6","4",,"8","2","31","8","2","217","8","798","172","5","0",,"2","111111","11111111111111","5",,"1",,,,,,,,,,,
"EUMDE61","2023-09-10T09:00:00","20.38","39.05",,,"1","5","2","5","4","3","1",,"10",,"11",,,,,"10051","7","6","8","324",,,"284",,,,,,,,,,,,,,,"217","9","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE61","2023-09-10T10:00:00","20.16","39.11",,,"1","5","2","5","4","3","1","5","225",,"28",,,,,"10044","7","15","8","325",,,"279",,,,,,,,,,,,,,,"217","9","798","172","5","0",,"2","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"EUMDE40","2023-09-10T12:00:00","29.95","32.58",,,"1","5","2","5","4","2","1","5","5",,"62",,,,,"10072","7","17","8",,,,,,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F71116","11AAA16A6AAAA1","5",,,,,,,,,,,,,
"URHPHJZ","2023-09-10T12:00:00","29.95","32.58",,,"1","6","2","5","9",,"1","5","32",,"44",,,,,"10080",,,"8",,,,,,"281",,,,,,,,,,,,,"217","92","798","172","5","0",,"2","17111F","11AAA16AA1AAAA","5",,,,,,,,,,,,,
"EUMDE40","2023-09-10T13:00:00","29.77","32.52",,,"1","5","2","5","4","4","1",,"10",,"76",,,,,"10065","7","19","8",,,,"181",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F71114","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"URHPHJZ","2023-09-10T13:00:00","29.77","32.52",,,"1","6","2","5","9",,"1","5","1",,"78",,,,,"10070",,,"8",,,,,,"284",,,,,,,,,,,,,"217","92","798","172","5","0",,"2","17111F","11AAA16AA1AAAA","5",,,,,,,,,,,,,
"EUMDE40","2023-09-10T14:00:00","29.52","32.56",,,"1","5","2","5","3","4","1","5","305",,"35",,,,,"10064","7","15","8","335",,,"163",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F51114","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"URHPHJZ","2023-09-10T14:00:00","29.52","32.56",,,"1","6","2","5","9",,"1","5","336",,"79",,,,,"10070",,,"8",,,,,,"282",,,,,,,,,,,,,"217","92","798","172","5","0",,"2","17111F","11AAA16AA1AAAA","5",,,,,,,,,,,,,
"EUMDE40","2023-09-10T15:00:00","29.29","32.68",,,"1","5","2","5","3","4","1","5","335",,"66",,,,,"10062","7","11","8","332",,,"169",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"2","F51114","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"URHPHJZ","2023-09-10T15:00:00","29.29","32.68",,,"1","6","2","5","9",,"1","5","336",,"79",,,,,"10064",,,"8",,,,,,"275",,,,,,,,,,,,,"217","92","798","172","5","0",,"2","17111F","11AAA16AA1AAAA","5",,,,,,,,,,,,,
"EUMDE40","2023-09-10T16:00:00","29.05","32.78",,,"1","5","2","5","4","4","1","5","345",,"83",,,,,"10059","7","5","8","333",,,"158",,,,,,,,,,,,,,,"217","92","798","172","5","0",,"1","F51114","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"URHPHJZ","2023-09-10T16:00:00","29.05","32.78",,,"1","6","2","5","9",,"1","5","341",,"80",,,,,"10060",,,"8",,,,,,"272",,,,,,,,,,,,,"217","92","798","172","5","0",,"1","17111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"WOSS","2023-09-10T16:00:00","29.90","32.50",,,"1","5","2","5","3","2","1",,,,,,,,,"10062","5","5","8",,,,,,,,,"A",,"A","A",,,,,,,"217","92","798","172","5","1","2","1","F7FF12","1AAAA1999A8AA1","5",,,,,,,,,,,,,
"EUMDE40","2023-09-10T17:00:00","28.80","32.89",,,"1","5","2","5","3","4","1","5","345",,"86",,,,,"10059","7","6","8","326",,,"170",,,,,,,,,,,,,,,"217","82","798","172","5","0",,"1","F51112","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"URHPHJZ","2023-09-10T17:00:00","28.80","32.89",,,"1","6","2","5","9",,"1","5","337",,"79",,,,,"10060",,,"8",,,,,,"273",,,,,,,,,,,,,"217","82","798","172","5","0",,"1","17111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"WOSS","2023-09-10T17:00:00","29.80","32.50",,,"1","5","2","5","4","2","1",,,,,,,,,"10066","3","2","8","332",,"254","224",,,,,"A",,"A","A",,,,,,,"217","92","798","172","5","1","2","1","F5FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"EUMDE40","2023-09-10T18:00:00","28.58","33.02",,,"1","5","2","5","3","4","1","5","335",,"82",,,,,"10060","7","2","8","319",,,"191",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F31111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"URHPHJZ","2023-09-10T18:00:00","28.58","33.02",,,"1","6","2","5","9",,"1","5","332",,"78",,,,,"10060",,,"8",,,,,,"272",,,,,,,,,,,,,"217","83","798","172","5","0",,"1","17111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"WOSS","2023-09-10T18:00:00","29.60","32.50",,,"1","5","2","5","4","2","1",,,,,,,,,"10072","3","9","8","307",,"245","220",,,,,"A",,"A","A",,,,,,,"217","92","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"DBBH","2023-09-10T19:00:00","29.90","32.50",,,"1","6","2","5","4","2","1",,"40","1","50",,,,,"10075","1","9","8","318",,,"162","3","283",,,"A",,"A","A",,,,,,,"217","92","798","172","5","0",,"1","131112","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE40","2023-09-10T19:00:00","28.35","33.15",,,"1","5","2","5","3","4","1","5","335",,"104",,,,,"10062","2","2","8","317",,,"202",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F31111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"URHPHJZ","2023-09-10T19:00:00","28.35","33.15",,,"1","6","2","5","9",,"1","5","331",,"80",,,,,"10062",,,"8",,,,,,"271",,,,,,,,,,,,,"217","83","798","172","5","0",,"1","17111F","11AAA16AA1AAAA","5",,,,,,,,,,,,,
"WOSS","2023-09-10T19:00:00","29.50","32.50",,,"1","5","2","5","4","2","1",,,,,,,,,"10073","1","11","8","287",,"233","210",,,,,"A",,"A","A",,,,,,,"217","92","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"DBBH","2023-09-10T20:00:00","29.80","32.50",,,"1","6","2","5","4","2","1",,"10","1","50",,,,,"10075","1","5","8","312",,,"175","3","285",,,"A",,"A","A",,,,,,,"217","92","798","172","5","0",,"1","131112","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE40","2023-09-10T20:00:00","28.14","33.32",,,"1","5","2","5","3","4","1",,"310",,"93",,,,,"10061","2","1","8","303",,,"182",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"URHPHJZ","2023-09-10T20:00:00","28.14","33.32",,,"1","6","2","5","9",,"1","5","313",,"80",,,,,"10060",,,"8",,,,,,"270",,,,,,,,,,,,,"217","83","798","172","5","0",,"1","17111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"WOSS","2023-09-10T20:00:00","29.30","32.60",,,"1","5","2","5","4","3","1",,,,,,,,,"10070","0","5","8","285",,"222","194",,,,,"A",,"A","A",,,,,,,"217","92","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"DBBH","2023-09-10T21:00:00","29.60","32.50",,,"1","6","2","5","4","2","1",,"80","1","40",,,,,"10070","8","5","8","305",,,"191","3","283",,,"A",,"A","A",,,,,,,"217","92","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE40","2023-09-10T21:00:00","27.97","33.54",,,"1","5","2","5","3","4","1","5","305",,"88",,,,,"10054","7","6","8","302",,,"177",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"URHPHJZ","2023-09-10T21:00:00","27.97","33.54",,,"1","6","2","5","9",,"1","5","312",,"81",,,,,"10060",,,"8","357",,,,,"270",,,,,,,,,,,,,"217","73","798","172","5","0",,"1","15111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"WOSS","2023-09-10T21:00:00","29.10","32.70",,,"1","5","2","5","4","3","1",,,,,,,,,"10067","8","5","8","283",,"221","193",,,,,"A",,"A","A",,,,,,,"217","92","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"DBBH","2023-09-10T22:00:00","29.40","32.60",,,"1","6","2","5","4","2","1",,"290","1","20",,,,,"10064","8","11","8","311",,,"153","3","285",,,"A",,"A","A",,,,,,,"217","92","798","172","5","0",,"1","131114","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE40","2023-09-10T22:00:00","27.79","33.76",,,"1","5","2","5","3","4","1","5","325",,"71",,,,,"10054","7","9","8","315",,,"178",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"1","F11112","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"URHPHJZ","2023-09-10T22:00:00","27.79","33.76",,,"1","6","2","5","9",,"1","5","317",,"82",,,,,"10052",,,"8",,,,,,"269",,,,,,,,,,,,,"217","73","798","172","5","0",,"1","17111F","11AAA16AA1AAAA","5",,,,,,,,,,,,,
"WOSS","2023-09-10T22:00:00","28.90","32.80",,,"1","5","2","5","4","3","1",,,,,,,,,"10063","8","10","8","271",,"220","197",,,,,"A",,"A","A",,,,,,,"217","82","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"DBBH","2023-09-10T23:00:00","29.30","32.70",,,"1","6","2","5","4","2","1",,"310","1","30",,,,,"10060","6","15","8","312",,,"131","3","278",,,"A",,"A","A",,,,,,,"217","92","798","172","5","0",,"1","131114","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE40","2023-09-10T23:00:00","27.59","33.96",,,"1","5","2","5","3","4","1",,"310",,"41",,,,,"10051","7","9","8","289",,,"221",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"URHPHJZ","2023-09-10T23:00:00","27.59","33.96",,,"1","6","2","5","9",,"1","5","318",,"79",,,,,"10050",,,"8","353",,,,,"276",,,,,,,,,,,,,"217","73","798","172","5","0",,"1","15111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"WOSS","2023-09-10T23:00:00","28.70","32.90",,,"1","5","2","5","4","3","1",,,,,,,,,"10059","8","12","8","274",,"226","205",,,,,"A",,"A","A",,,,,,,"217","82","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"DBBH","2023-09-11T00:00:00","29.10","32.70",,,"1","6","2","5","3","2","1",,"310","1","40",,,,,"10056","6","14","8","298",,,"171","3","276",,,"A",,"A","A",,,,,,,"217","92","798","172","5","0",,"1","111111","11AAA11A118AA1","5",,,,,,,,,,,,"0","1"
"EUMDE40","2023-09-11T00:00:00","27.39","34.13",,,"1","5","2","5","3","4","1",,"270",,"39",,,,,"10052","7","3","8","296",,,"201",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"URHPHJZ","2023-09-11T00:00:00","27.39","34.13",,,"1","6","2","5","9",,"1","5","332",,"79",,,,,"10050",,,"8","342",,,,,"285",,,,,,,,,,,,,"217","74","798","172","5","0",,"1","15111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"WOSS","2023-09-11T00:00:00","28.50","33.00",,,"1","5","2","5","3","3","1",,,,,,,,,"10055","6","12","8","274",,"227","207",,,,,"A",,"A","A",,,,,,,"217","83","798","172","5","1","2","1","F1FF11","1AAAA1111A8AA1","5",,,,,,,,,,,,,
"DBBH","2023-09-11T01:00:00","29.00","32.80",,,"1","6","2","5","4","2","1",,"310","1","50",,,,,"10054","6","10","8","305",,,"127","3","276",,,"A",,"A","A",,,,,,,"217","92","798","172","5","0",,"1","111114","11AAA11A118AA1","5",,,,,,,,,,,,,
"EUMDE40","2023-09-11T01:00:00","27.15","34.27",,,"1","5","2","5","3","4","1",,"320",,"83",,,,,"10050","7","4","8","299",,,"201",,,,,,,,,,,,,,,"217","74","798","172","5","0",,"1","F11111","11AAA11A1AAAA1","5",,,,,,,,,,,,,
"URHPHJZ","2023-09-11T01:00:00","27.15","34.27",,,"1","6","2","5","9",,"1","5","332",,"84",,,,,"10050",,,"8","346",,,,,"292",,,,,,,,,,,,,"217","74","798","172","5","0",,"1","15111F","11AAA11AA1AAAA","5",,,,,,,,,,,,,
"WOSS","2023-09-11T01:00:00","28.30","33.10",,,"1","4","0","0","3","3","1",,,,,,,,,"10051","6","12","0","283","0","224","198",,,,,,"A",,,,,,,,,"217","83","992","114","5","0",,"1","F1FF11","1AAAA1111A8AA1",,"1",,,,,,,,,,"4",,
