"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","CONCEN_OF_SEA_ICE","IND_FOR_PRECIP"
"4602597","2023-09-06T08:02:00","29.58","-165.85",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","267",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"4602563","2023-09-06T08:04:00","29.77","-169.00",,,"1","3","2","5",,,"11",,,,,,,,,"10309",,,,,,,,,,,,,,,,,,,,,"233","99","798","172","7","0",,"1","FFFF5F","1AAAA1AAAAAAAA","4",,,,,
"5100001","2023-09-06T08:10:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"120",,"45",,,,,"10189",,,"8","261",,,"224","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T08:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","82",,"54",,,,,"10188",,,"8","261",,,,"9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T08:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"120","1","50",,,,,"10189",,,"8","261",,,"226",,,,,,,,,,"3","18","16","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-06T08:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","50",,,,,"10188",,,"8","264",,,,,,,,,,,,,"3","13","16","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-06T08:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","119",,"60",,,,,"10190",,,"8","260",,,"227","9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T08:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","96",,"53",,,,,"10190",,,"8","263",,,,"9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T08:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","109",,"62",,,,,"10190",,,"8","260",,,"227","9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T08:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","96",,"47",,,,,"10189",,,"8","263",,,,"9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T08:50:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","96",,"46",,,,,"10189",,,"8","259",,,"225","9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T08:50:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","89",,"47",,,,,"10189",,,"8","263",,,,"9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"4602563","2023-09-06T09:00:00","29.77","-168.99",,,"1","3","2","5",,,"11",,,,,,,,,"10305",,,,,,,,,,,,,,,,,,,,,"233","98","798","172","7","0",,"1","FFFF5F","1AAAA1AAAAAAAA","4",,,,,
"4602597","2023-09-06T09:00:00","29.59","-165.85",,,"1","4","2","5",,,"11",,,,,,,,,"10204",,,"8",,,,,"9","267",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-06T09:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","90","1","50",,,,,"10190","1","9","0","259",,,"225","1","272",,,,"A",,,,,,,,"233","42","993","114","6","1","2","1","111111","11AAA11A118AA1",,,"6",,,"4"
"5100101","2023-09-06T09:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","90","1","50",,,,,"10189",,,"0","263",,,,"1","272",,,,"A",,,"4","1","16","16","3","233","42","993","114","6","1","2","1","11111F","11AAA11AA1811A",,,"6",,,"4"
"5102629","2023-09-06T09:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2023-09-06T09:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","75",,"41",,,,,"10189",,,"8","258",,,"226","9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T09:10:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"90",,"45",,,,,"10188",,,"8","264",,,,"9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T09:20:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"70",,"35",,,,,"10188",,,"8","259",,,"228","9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T09:20:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","92",,"42",,,,,"10188",,,"8","264",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T09:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","82",,"36",,,,,"10188",,,"8","260",,,"229","9","272",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T09:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","94",,"47",,,,,"10188",,,"8","263",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T09:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","93",,"50",,,,,"10189",,,"8","262",,,"228","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T09:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","93",,"44",,,,,"10188",,,"8","263",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T09:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","50",,,,,"10187",,,"8","264",,,"227",,,,,,,,,,"3","18","15","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-06T09:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","50",,,,,"10188",,,"8","263",,,,,,,,,,,,,"3","14","16","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602597","2023-09-06T10:00:00","29.59","-165.84",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,,"9","267",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-06T10:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","90","1","40",,,,,"10189","4","0","0","264",,,"225","1","272",,,,"A",,,,,,,,"233","42","993","114","6","1","2","1","111111","11AAA11A118AA1",,,"6",,,"4"
"5100101","2023-09-06T10:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","86",,"51",,,,,"10188",,,"8","264",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-06T10:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201669","2023-09-06T10:00:00","26.05","-161.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602563","2023-09-06T10:01:00","29.77","-168.97",,,"1","3","2","5",,,"11",,,,,,,,,"10314",,,,,,,,,,,,,,,,,,,,,"233","98","798","172","7","0",,"1","FFFF5F","1AAAA1AAAAAAAA","4",,,,,
"5100001","2023-09-06T10:10:00","24.45","-162.01",,,"1","5","2","5",,,"11",,"100",,"46",,,,,"10189",,,"8","265",,,"225","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T10:10:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"90",,"51",,,,,"10189",,,"8","263",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T10:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"110","1","40",,,,,"10188",,,"8","264",,,"222",,,,,,,,,,"3","17","16","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-06T10:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","50",,,,,"10188",,,"8","262",,,,,,,,,,,,,"3","15","16","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-06T10:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","98",,"40",,,,,"10187",,,"8","265",,,"226","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T10:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","87",,"42",,,,,"10186",,,"8","262",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T10:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","89",,"45",,,,,"10185",,,"8","264",,,"227","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T10:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","98",,"52",,,,,"10185",,,"8","263",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T10:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"70","1","60",,,,,"10186",,,"8","260",,,"223",,,,,,,,,,"3","17","15","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-06T10:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"100","1","50",,,,,"10185",,,"8","264",,,,,,,,,,,,,"3","15","16","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602563","2023-09-06T11:00:00","29.77","-168.97",,,"1","3","2","5",,,"11",,,,,,,,,"10299",,,,,,,,,,,,,,,,,,,,,"233","98","798","172","7","0",,"1","FFFF5F","1AAAA1AAAAAAAA","4",,,,,
"5100001","2023-09-06T11:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","60","1","50",,,,,"10185","8","4","0","254",,,"222","1","271",,,,"A",,,,,,,,"233","42","993","114","6","1","2","1","111111","11AAA11A118AA1",,,"6",,,"4"
"5100101","2023-09-06T11:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","106",,"50",,,,,"10185",,,"8","265",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-06T11:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201669","2023-09-06T11:00:00","26.03","-161.53",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602597","2023-09-06T11:04:00","29.61","-165.85",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,,"9","267",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-06T11:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","99",,"50",,,,,"10185",,,"8","260",,,"224","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T11:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","103",,"53",,,,,"10184",,,"8","265",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T11:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"110","1","60",,,,,"10184",,,"8","262",,,"226",,,,,,,,,,"3","17","16","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-06T11:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"100","1","50",,,,,"10184",,,"8","264",,,,,,,,,,,,,"3","16","15","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-06T11:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","124",,"41",,,,,"10184",,,"8","256",,,"220","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T11:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","96",,"57",,,,,"10183",,,"8","260",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T11:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","113",,"26",,,,,"10183",,,"8","258",,,"224","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T11:40:00","24.36","-162.08",,,"1","4","2","5",,,"11",,"90",,"43",,,,,"10183",,,"8","262",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T11:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","40",,,,,"10182",,,"8","260",,,"225",,,,,,,,,,"3","17","16","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-06T11:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"80","1","50",,,,,"10181",,,"8","260",,,,,,,,,,,,,"3","16","15","2","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA33A",,,,,,
"4602563","2023-09-06T12:00:00","29.76","-168.97",,,"1","3","2","5",,,"11",,,,,,,,,"10304",,,,,,,,,,,,,,,,,,,,,"233","98","798","172","7","0",,"1","FFFF5F","1AAAA1AAAAAAAA","4",,,,,
"5100001","2023-09-06T12:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","91",,"46",,,,,"10181",,,"8","264",,,"225","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T12:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","80","1","50",,,,,"10181",,,"0","260",,,,"1","271",,,,"A",,,"3","1","16","15","2","233","42","993","114","6","1","2","1","11111F","11AAA11AA1813A",,,"6",,,"4"
"5102629","2023-09-06T12:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201669","2023-09-06T12:00:00","26.03","-161.65",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","270",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602597","2023-09-06T12:04:00","29.57","-165.81",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,,"9","266",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-06T12:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","91",,"50",,,,,"10180",,,"8","263",,,"228","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T12:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","94",,"49",,,,,"10180",,,"8","263",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T12:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","50",,,,,"10179",,,"8","262",,,"226",,,,,,,,,,"3","16","15","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-06T12:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","50",,,,,"10179",,,"8","263",,,,,,,,,,,,,"3","16","15","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-06T12:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","91",,"48",,,,,"10178",,,"8","261",,,"226","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T12:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","99",,"50",,,,,"10179",,,"8","263",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T12:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","92",,"47",,,,,"10178",,,"8","261",,,"224","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T12:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","97",,"51",,,,,"10179",,,"8","263",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T12:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","50",,,,,"10178",,,"8","263",,,"227",,,,,,,,,,"3","15","15","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-06T12:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"110","1","50",,,,,"10178",,,"8","263",,,,,,,,,,,,,"3","6","9","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602597","2023-09-06T13:00:00","29.59","-165.82",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,,"9","266",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-06T13:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","108",,"49",,,,,"10178",,,"8","262",,,"227","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T13:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","101",,"53",,,,,"10178",,,"8","262",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-06T13:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201669","2023-09-06T13:00:00","26.05","-161.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"4602563","2023-09-06T13:02:00","29.76","-168.97",,,"1","3","2","5",,,"11",,,,,,,,,"10304",,,,,,,,,,,,,,,,,,,,,"233","98","798","172","7","0",,"1","FFFF5F","1AAAA1AAAAAAAA","4",,,,,
"5100001","2023-09-06T13:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","109",,"47",,,,,"10177",,,"8","262",,,"226","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T13:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","104",,"52",,,,,"10177",,,"8","262",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T13:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"100","1","50",,,,,"10177",,,"8","262",,,"224",,,,,,,,,,"3","17","15","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-06T13:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"100","1","50",,,,,"10178",,,"8","262",,,,,,,,,,,,,"3","17","15","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-06T13:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","94",,"49",,,,,"10178",,,"8","263",,,"224","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T13:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","97",,"50",,,,,"10178",,,"8","263",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T13:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","91",,"47",,,,,"10178",,,"8","263",,,"224","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T13:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","97",,"60",,,,,"10178",,,"8","263",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T13:50:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","50",,,,,"10179",,,"8","262",,,"224",,,,,,,,,,"3","16","15","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-06T13:50:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"110","1","60",,,,,"10179",,,"8","260",,,,,,,,,,,,,"3","18","15","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"4602563","2023-09-06T14:00:00","29.76","-168.97",,,"1","3","2","5",,,"11",,,,,,,,,"10288",,,,,,,,,,,,,,,,,,,,,"233","98","798","172","7","0",,"1","FFFF3F","1AAAA1AAAAAAAA","4",,,,,
"4602597","2023-09-06T14:00:00","29.59","-165.80",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,,"9","266",,,,,,,,,,,,"233","95","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,
"5100001","2023-09-06T14:00:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","97",,"49",,,,,"10179",,,"8","263",,,"224","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T14:00:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","102",,"51",,,,,"10178",,,"8","261",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5102629","2023-09-06T14:00:00","26.11","-161.71",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","274",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5201669","2023-09-06T14:00:00","26.02","-161.62",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,,"9","269",,,,,,,,,,,,"233","61","798","172","7","0",,"1","1FFFFF","1AAAAAAAA1AAAA","4",,,,,
"5100001","2023-09-06T14:10:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","93",,"52",,,,,"10178",,,"8","263",,,"222","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T14:10:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","99",,"54",,,,,"10178",,,"8","263",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T14:20:00","24.50","-162.00",,,"1","5","2","5",,,"11",,"90","1","50",,,,,"10179",,,"8","263",,,"219",,,,,,,,,,"3","18","15","3","233","42","798","172","6","1","2","1","F11111","11AAA11A1AA31A",,,,,,
"5100101","2023-09-06T14:20:00","24.40","-162.10",,,"1","4","2","5",,,"11",,"90","1","50",,,,,"10178",,,"8","262",,,,,,,,,,,,,"3","16","15","3","233","42","798","172","6","1","2","1","F1111F","11AAA11AAAA31A",,,,,,
"5100001","2023-09-06T14:30:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","93",,"50",,,,,"10178",,,"8","263",,,"219","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T14:30:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","93",,"53",,,,,"10178",,,"8","262",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T14:40:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","87",,"50",,,,,"10177",,,"8","263",,,"220","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T14:40:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","106",,"54",,,,,"10178",,,"8","258",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
"5100001","2023-09-06T14:50:00","24.45","-162.01",,,"1","5","2","5",,,"11","5","83",,"48",,,,,"10177",,,"8","263",,,"219","9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","111111","11AAA11A11AAAA",,,,,,
"5100101","2023-09-06T14:50:00","24.36","-162.08",,,"1","4","2","5",,,"11","5","101",,"41",,,,,"10178",,,"8","259",,,,"9","271",,,,,,,,,,,,"233","42","798","172","6","0",,"1","11111F","11AAA11AA1AAAA",,,,,,
