"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","HGT_OF_SWELL2","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"1801564","2022-09-02T18:11:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10040",,,"8","337",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F5FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:13:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:15:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:17:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:19:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:21:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10040",,,"8","333",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F3FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:23:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:25:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:27:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:29:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:31:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10040",,,"8","335",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F5FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:33:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:35:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:37:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:39:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:41:00","29.43","34.95",,,"1","3","2","5",,,"11",,,,,,,,,"10040",,,"8","332",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F3FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:43:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:45:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:47:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:49:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:51:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10040",,,"8","338",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F5FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:53:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:55:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:57:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T18:59:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"EUMDE31","2022-09-02T19:00:00","23.60","36.84",,,"1","5","2","5","7","4","1","5","35",,"41",,,,,"10059","2","11","8","301",,,"285",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE43","2022-09-02T19:00:00","28.49","33.08",,,"1","5","2","5","3","4","1",,"330",,"136",,,,,"10078","2","4","8","291",,,"237",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"1801564","2022-09-02T19:01:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10039",,,"8","335",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F5FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:03:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:05:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:07:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:09:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:11:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10039",,,"8","336",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F5FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:13:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:15:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:17:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:19:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:21:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10040",,,"8","335",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F5FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:23:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:25:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:27:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:29:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:31:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10040",,,"8","333",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F3FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:33:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:35:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:37:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:39:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:41:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10040",,,"8","339",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F5FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:43:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:45:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:47:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:49:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:51:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10041",,,"8","336",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F5FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:53:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:55:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:57:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T19:59:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"EUMDE31","2022-09-02T20:00:00","23.87","36.65",,,"1","5","2","5","7","4","1","5","355",,"34",,,,,"10058","2","3","8","298",,,"286",,,,,,,,,,,,,,,"217","36","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE43","2022-09-02T20:00:00","28.22","33.26",,,"1","5","2","5","3","4","1",,"320",,"124",,,,,"10079","2","5","8","283",,,"240",,,,,,,,,,,,,,,"217","83","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"1801564","2022-09-02T20:01:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10041",,,"8","336",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F5FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:03:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:05:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:07:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:09:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:11:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10041",,,"8","333",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F3FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:13:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:15:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:17:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:19:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:21:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10041",,,"8","337",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F5FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:23:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:25:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:27:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:29:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:31:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10042",,,"8","335",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F5FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:33:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:35:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:37:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:39:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:41:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10042",,,"8","332",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F3FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:43:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:45:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:47:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:49:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:51:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10042",,,"8","334",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F3FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:53:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:55:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:57:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T20:59:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"EUMDE31","2022-09-02T21:00:00","24.15","36.48",,,"1","5","2","5","7","4","1",,"320",,"61",,,,,"10055","7","4","8","296",,,"284",,,,,,,,,,,,,,,"217","46","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"EUMDE43","2022-09-02T21:00:00","27.99","33.52",,,"1","5","2","5","3","4","1",,"310",,"106",,,,,"10075","7","5","8","282",,,"240",,,,,,,,,,,,,,,"217","73","798","172","5","0",,"1","F11111","11AAA11A1AAAA1",,"5",,,,,,,,,,
"1801564","2022-09-02T21:01:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10042",,,"8","335",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F5FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T21:03:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T21:05:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T21:07:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T21:09:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T21:11:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10042",,,"8","333",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F3FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T21:13:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T21:15:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T21:17:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T21:19:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T21:21:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,"10043",,,"8","334",,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","F3FF2F","1AAAA11AAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T21:23:00","29.43","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T21:25:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T21:27:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
"1801564","2022-09-02T21:29:00","29.42","34.94",,,"1","3","2","5",,,"11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"217","94","798","172","7","0",,"1","FFFFFF","1AAAAAAAAAAAAA","4",,,,,,,,,,,
