"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DPT_IND","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","RATE_OF_I","CONCEN_OF_SEA_ICE","STAGE_OF_DEVELP","ICE_OF_LAND_ORIGIN","TRUE_BEARING_ICE_EDGE","ICE_SIT_TREND","IND_FOR_PRECIP"
"A8OU4","2016-09-07T06:00:00","22.10","114.20",,,"1","4","0","0","0","0",,"1","0","250","4","93",,"96","58","5","10070","0","0","0","270","0","255",,"250","3","290","8",,"8","3","A","A",,"6","2","0",,,"225","24","992","114","5","1","2","2","111111","11111111111131",,,"1","2","0",,,,,,,,,"4"
"D5HS9","2016-09-07T06:00:00","21.30","114.00",,,"1","4","0","0","8","4",,"1","0","210","4","62",,"97","62","6","10065","7","25","0","255","0","235",,"227","3","289","8","8","7","2","A","A",,"6","3","18","6","2","225","14","992","114","5","1","2","2","111111","11131111111111",,,"1","2",,,,,,,,,,"4"
"5301500","2016-09-07T07:00:00","20.07","115.39",,,"1","4","2","5",,,,"11",,,,,,,,,"10076",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T07:00:00","20.65","115.13",,,"1","4","2","5",,,,"11",,,,,,,,,"10078",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-07T08:00:00","20.07","115.38",,,"1","4","2","5",,,,"11",,,,,,,,,"10071",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T08:00:00","20.65","115.14",,,"1","4","2","5",,,,"11",,,,,,,,,"10074",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-07T09:00:00","20.07","115.38",,,"1","4","2","5",,,,"11",,,,,,,,,"10068",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T09:00:00","20.64","115.14",,,"1","4","2","5",,,,"11",,,,,,,,,"10069",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-07T10:00:00","20.06","115.38",,,"1","4","2","5",,,,"11",,,,,,,,,"10067",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T10:00:00","20.64","115.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10068",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-07T11:00:00","20.06","115.37",,,"1","4","2","5",,,,"11",,,,,,,,,"10069",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T11:00:00","20.64","115.14",,,"1","4","2","5",,,,"11",,,,,,,,,"10072",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-07T12:00:00","20.06","115.37",,,"1","4","2","5",,,,"11",,,,,,,,,"10076",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T12:00:00","20.64","115.14",,,"1","4","2","5",,,,"11",,,,,,,,,"10081",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"A8OU4","2016-09-07T12:00:00","22.00","114.20",,,"1","4","0","0","0","0",,"1","0","210","4","72",,"97","3","2","10060",,,"0","270",,,,,"3","290","4","4","8","2","8","0",,"20","1",,,,"225","24","992","114","5","1","2","1","11111F","1111111AA113AA",,,"1","2",,,,,,,,,,"4"
"5301500","2016-09-07T13:00:00","20.06","115.36",,,"1","4","2","5",,,,"11",,,,,,,,,"10082",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T13:00:00","20.65","115.14",,,"1","4","2","5",,,,"11",,,,,,,,,"10086",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-07T14:00:00","20.05","115.35",,,"1","4","2","5",,,,"11",,,,,,,,,"10086",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T14:00:00","20.65","115.14",,,"1","4","2","5",,,,"11",,,,,,,,,"10089",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-07T15:00:00","20.05","115.34",,,"1","4","2","5",,,,"11",,,,,,,,,"10087",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T15:00:00","20.65","115.14",,,"1","4","2","5",,,,"11",,,,,,,,,"10089",,,"8",,,,,,"9","293",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-07T16:00:00","20.06","115.32",,,"1","4","2","5",,,,"11",,,,,,,,,"10084",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T16:00:00","20.65","115.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10093",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-07T17:00:00","20.06","115.31",,,"1","4","2","5",,,,"11",,,,,,,,,"10077",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T17:00:00","20.65","115.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10080",,,"8",,,,,,"9","292",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"C6AV5","2016-09-07T17:00:00","22.00","114.60",,,"1","4","0","0","0","0","1","1","0","190","0","20",,"97","2","1","10113","4","0","0","289",,,,,"3","300","4","4","4","5","6","A",,"7","1","18","8","2","225","24","992","114","5","1","2","1","11111F","1111111AA11111",,,"1","1",,,,,,,,,,"4"
"5301500","2016-09-07T18:00:00","20.06","115.30",,,"1","4","2","5",,,,"11",,,,,,,,,"10075",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T18:00:00","20.65","115.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10077",,,"8",,,,,,"9","287",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"9HA3769","2016-09-07T18:00:00","22.40","115.90",,,"1","4","0","0","2","3",,"1","0","240","4","67",,"97","2","6","10100","8","10","0","272","0","255",,"249","1","290","6","3","5","4","4","8",,"3","2","18","8","2","225","25","992","114","5","1","2","1","111111","11111111111111",,,"1","2",,,,,,,,,,"4"
"A8OU4","2016-09-07T18:00:00","22.10","114.20",,,"1","4","0","0","0","0",,"1","0",,"4",,,"96","10","2","10060","0","0","0","265","0","250",,"245","3","290","7",,"8","5","A","A",,"0","0","0",,,"225","24","992","114","5","1","2","1","11FF11","11111111111331",,,"1","2","0",,,,,,,,,"4"
"VRXL8","2016-09-07T18:00:00","21.50","116.70",,,"1","4","0","0","5","2",,"1","0","250","4","82",,"97",,"6","10081","0","0","0","261","0","241",,"233","1","251","7","7","7","2","2","7",,"4","4",,,,"225","16","992","114","5","1","2","1","111111","111A11111111A1",,,"1","6",,,,,,,,,,"4"
"5301500","2016-09-07T19:00:00","20.07","115.29",,,"1","4","2","5",,,,"11",,,,,,,,,"10071",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T19:00:00","20.65","115.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10072",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-07T20:00:00","20.07","115.28",,,"1","4","2","5",,,,"11",,,,,,,,,"10069",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T20:00:00","20.65","115.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10071",,,"8",,,,,,"9","289",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"VRXL8","2016-09-07T20:00:00","21.20","116.60",,,"1","4","0","0","5","2",,"1","0","250","4","82",,"97",,"6","10081","0","0","0","261","0","241",,"233","1","251","7","7","7","2","2","7",,"4","4",,,,"225","16","992","114","5","1","2","1","111111","111A11111111A1",,,"1","6",,,,,,,,,,"4"
"5301500","2016-09-07T21:00:00","20.08","115.28",,,"1","4","2","5",,,,"11",,,,,,,,,"10071",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T21:00:00","20.65","115.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10073",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-07T22:00:00","20.08","115.28",,,"1","4","2","5",,,,"11",,,,,,,,,"10070",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T22:00:00","20.65","115.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10078",,,"8",,,,,,"9","289",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-07T23:00:00","20.08","115.28",,,"1","4","2","5",,,,"11",,,,,,,,,"10078",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-07T23:00:00","20.66","115.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10087",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T00:00:00","20.09","115.28",,,"1","4","2","5",,,,"11",,,,,,,,,"10082",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T00:00:00","20.66","115.14",,,"1","4","2","5",,,,"11",,,,,,,,,"10096",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"A8OU4","2016-09-08T00:00:00","22.00","114.20",,,"1","4","0","0","0","0",,"1","0","10","4","51",,"96","60","6","10070",,,"0","270",,,,,"3","290","6","6","7","4","2","0",,"14","1",,,,"225","24","992","114","5","1","2","2","11111F","1111111AA113AA",,,"1","6",,,,,,,,,,"4"
"A8UB3","2016-09-08T00:00:00","22.40","116.10",,,"1","4","0","0","6","3",,"1","0","220","4","67",,"97","60","0","10100","2","30","0","270","0","260",,"257","3","260","6","5","7","5","2","A",,"3","2",,,,"225","26","992","114","5","1","2","2","111111","111111111111A1",,,"1","0",,,,,,,,,,"4"
"5301500","2016-09-08T01:00:00","20.10","115.28",,,"1","4","2","5",,,,"11",,,,,,,,,"10084",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T01:00:00","20.66","115.14",,,"1","4","2","5",,,,"11",,,,,,,,,"10095",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T02:00:00","20.10","115.27",,,"1","4","2","5",,,,"11",,,,,,,,,"10091",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T02:00:00","20.67","115.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10095",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T03:00:00","20.11","115.27",,,"1","4","2","5",,,,"11",,,,,,,,,"10093",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T03:00:00","20.68","115.15",,,"1","4","2","5",,,,"11",,,,,,,,,"10097",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T04:00:00","20.11","115.26",,,"1","4","2","5",,,,"11",,,,,,,,,"10092",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T04:00:00","20.67","115.16",,,"1","4","2","5",,,,"11",,,,,,,,,"10094",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T05:00:00","20.12","115.26",,,"1","4","2","5",,,,"11",,,,,,,,,"10091",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T05:00:00","20.67","115.17",,,"1","4","2","5",,,,"11",,,,,,,,,"10091",,,"8",,,,,,"9","287",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T06:00:00","20.12","115.25",,,"1","4","2","5",,,,"11",,,,,,,,,"10087",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T06:00:00","20.67","115.17",,,"1","4","2","5",,,,"11",,,,,,,,,"10084",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"9HA3769","2016-09-08T06:00:00","23.70","118.20",,,"1","4","0","0","1","3",,"1","0","230","4","62",,"98","3","2","10100","8","10","0","295","0","265",,"255","1","270","7","4","5","5","7","8",,"3","2","25","7","2","225","38","992","114","5","1","2","2","111111","11111111111111",,,"1","2",,,,,,,,,,"4"
"A8OU4","2016-09-08T06:00:00","22.10","114.20",,,"1","4","0","0","0","0",,"1","0","230","4","36",,"97","3","2","10075","0","5","0","300","0","265",,"253","3","290","7","5","8","4","7","A",,"0","0","0",,,"225","24","992","114","5","1","2","2","111111","11111111111131",,,"1","2","0",,,,,,,,,"4"
"D5HS9","2016-09-08T06:00:00","22.30","116.00",,,"1","4","0","0","2","4",,"1","0","250","4","51",,"97","2","8","10070","0","10","0","270","0","250",,"243","3","288","6","6","7","2","7","A",,"4","2","20","8","3","225","26","992","114","5","1","2","2","111111","11111111111111",,,"1","5",,,,,,,,,,"4"
"ONAR","2016-09-08T06:00:00","21.60","119.20",,,"1","4","0","0","1","2",,"1","0","220","3","67",,"98",,"1","10100","6","10","3","290","0","260",,"250","1","280","5","3","2","4","3","A",,,"2",,,,"225","19","992","114","5","1","2","2","111111","111A11111113A1",,,"1","1",,,,,,,,,,"4"
"5301500","2016-09-08T07:00:00","20.12","115.25",,,"1","4","2","5",,,,"11",,,,,,,,,"10081",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T07:00:00","20.67","115.18",,,"1","4","2","5",,,,"11",,,,,,,,,"10084",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T08:00:00","20.12","115.25",,,"1","4","2","5",,,,"11",,,,,,,,,"10074",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T08:00:00","20.67","115.18",,,"1","4","2","5",,,,"11",,,,,,,,,"10077",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T09:00:00","20.12","115.26",,,"1","4","2","5",,,,"11",,,,,,,,,"10075",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T09:00:00","20.67","115.18",,,"1","4","2","5",,,,"11",,,,,,,,,"10075",,,"8",,,,,,"9","287",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T10:00:00","20.12","115.26",,,"1","4","2","5",,,,"11",,,,,,,,,"10075",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T10:00:00","20.67","115.18",,,"1","4","2","5",,,,"11",,,,,,,,,"10079",,,"8",,,,,,"9","287",,,,,,,,,,,,,"225","5","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T11:00:00","20.11","115.26",,,"1","4","2","5",,,,"11",,,,,,,,,"10083",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T11:00:00","20.67","115.18",,,"1","4","2","5",,,,"11",,,,,,,,,"10086",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T12:00:00","20.11","115.27",,,"1","4","2","5",,,,"11",,,,,,,,,"10090",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T12:00:00","20.68","115.17",,,"1","4","2","5",,,,"11",,,,,,,,,"10091",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"A8OU4","2016-09-08T12:00:00","22.00","114.20",,,"1","4","0","0","0","0",,"1","0","230","4","36",,"97","3","1","10080",,,"0","300",,,,,"3","290","0",,,"9",,,,"0","0",,,,"225","24","992","114","5","1","2","1","11111F","1111111AA111AA",,,"1","1",,,,,,,,,,"4"
"ONAR","2016-09-08T12:00:00","22.30","119.80",,,"1","4","0","0","1","2",,"1","0","220","3","46",,"98",,"2","10090","4","0","3","280","0","260",,"250","1","280","8","8","2","5","4","A",,,"2",,,,"225","29","992","114","5","1","2","1","111111","111A11111113A1",,,"1","2",,,,,,,,,,"4"
"5301500","2016-09-08T13:00:00","20.10","115.26",,,"1","4","2","5",,,,"11",,,,,,,,,"10094",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T13:00:00","20.69","115.17",,,"1","4","2","5",,,,"11",,,,,,,,,"10094",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T14:00:00","20.10","115.26",,,"1","4","2","5",,,,"11",,,,,,,,,"10094",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T14:00:00","20.69","115.18",,,"1","4","2","5",,,,"11",,,,,,,,,"10097",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T15:00:00","20.10","115.25",,,"1","4","2","5",,,,"11",,,,,,,,,"10093",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T15:00:00","20.69","115.18",,,"1","4","2","5",,,,"11",,,,,,,,,"10094",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T16:00:00","20.09","115.24",,,"1","4","2","5",,,,"11",,,,,,,,,"10090",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T16:00:00","20.69","115.19",,,"1","4","2","5",,,,"11",,,,,,,,,"10092",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T17:00:00","20.09","115.22",,,"1","4","2","5",,,,"11",,,,,,,,,"10086",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T17:00:00","20.69","115.19",,,"1","4","2","5",,,,"11",,,,,,,,,"10089",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"C6AV5","2016-09-08T17:00:00","22.00","114.60",,,"1","4","0","0","0","0","1","1","0","210","0","30",,"97","2","1","10113","4","0","0","288",,,,,"3","303","5","5","4","7","6","A",,"12","1","19","9","1","225","24","992","114","5","1","2","1","11111F","1111111AA11311",,,"1","1",,,,,,,,,,"4"
"5301500","2016-09-08T18:00:00","20.09","115.21",,,"1","4","2","5",,,,"11",,,,,,,,,"10084",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T18:00:00","20.69","115.20",,,"1","4","2","5",,,,"11",,,,,,,,,"10088",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"A8OU4","2016-09-08T18:00:00","22.10","114.20",,,"1","4","0","0","0","0",,"1","0","220","4","21",,"96","10","2","10080","0","0","0","270","0","252",,"245","3","290","6",,"8","5","A","A",,"0","0","0",,,"225","24","992","114","5","1","2","1","111111","11111111111131",,,"1","2","0",,,,,,,,,"4"
"5301500","2016-09-08T19:00:00","20.10","115.21",,,"1","4","2","5",,,,"11",,,,,,,,,"10080",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T19:00:00","20.69","115.20",,,"1","4","2","5",,,,"11",,,,,,,,,"10084",,,"8",,,,,,"9","287",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T20:00:00","20.10","115.20",,,"1","4","2","5",,,,"11",,,,,,,,,"10075",,,"8",,,,,,"9","291",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301504","2016-09-08T20:00:00","20.70","115.20",,,"1","4","2","5",,,,"11",,,,,,,,,"10078",,,"8",,,,,,"9","288",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
"5301500","2016-09-08T21:00:00","20.10","115.19",,,"1","4","2","5",,,,"11",,,,,,,,,"10072",,,"8",,,,,,"9","290",,,,,,,,,,,,,"225","5","798","172","7","0",,"1","1FFF1F","1AAAA1AAA1AAAA","4",,,,,,,,,,,,,
