"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","NAT_SOURCE_IND","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","IND_FOR_WBT","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_DIR","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","OB_SOURCE","STA_WX_IND","PAST_WX2","DIR_OF_SWELL2","PER_OF_SWELL2","HGT_OF_SWELL2","IND_FOR_PRECIP"
"2ICH7","2016-09-25T00:00:00","25.90","54.10",,,"1","4","0","0","1","3",,"1","0","320","4","21",,"97","3","0","10017","6","16","0","330","0","280","261","1","296","3",,"1","5","5","1",,"4","3",,,,"219","54","992","114","5","1","2","1","111111","111111111111A1",,"1","0",,,,"4"
"AMOHK01","2016-09-25T00:00:00","25.00","55.10",,,"1","4","0","0",,,,"1",,,,,,,,,"10022",,,"0","294",,,"262",,,,,,"A",,,,,,,,,"219","55","992","114","5","0",,"1","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"ATMG","2016-09-25T00:00:00","25.20","56.50",,,"1","4","0","0","0","0",,"1","0","160","1","40",,"97","2","0","10072","0","3","0","320",,,"290","1","316","6","6","A","4","A","A",,,,,,,"219","56","992","114","5","1","2","1","111111","1111111A111AA1",,"1","2",,,,"4"
"VRCI9","2016-09-25T00:00:00","26.00","55.60",,,"1","4","0","0","1","2",,"1","0","180","3","21",,"97","2","2","10060","4","0","0","310","0","290","284","3","280",,,,"A",,,,"1","1",,,,"219","65","992","114","5","0",,"1","211111","111111111181A1",,"1","2",,,,"4"
"AMOHK01","2016-09-25T01:00:00","25.00","55.10",,,"1","4","0","0",,,,"1",,,,,,,,,"10025",,,"0","291",,,"258",,,,,,"A",,,,,,,,,"219","55","992","114","5","0",,"1","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T02:00:00","25.00","55.10",,,"1","4","0","0",,,,"1",,,,,,,,,"10032",,,"0","284",,,"254",,,,,,"A",,,,,,,,,"219","55","992","114","5","0",,"1","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T03:00:00","25.00","55.10",,,"1","4","0","0",,,,"1",,,,,,,,,"10037",,,"0","282",,,"256",,,,,,"A",,,,,,,,,"219","55","992","114","5","0",,"2","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"V7OE5","2016-09-25T03:00:00","25.30","55.00",,,"1","4","0","0","0","0","1","1","0","230","4","41",,"98","2","0","10031","4","0","0","330","0","300","291","3","367","2","2","1","4","4","5",,"1","1",,,,"219","55","992","114","5","1","2","2","511111","111111111111A1",,"1","0",,,,"4"
"AMOHK01","2016-09-25T04:00:00","25.00","55.10",,,"1","4","0","0",,,,"1",,,,,,,,,"10045",,,"0","296",,,"255",,,,,,"A",,,,,,,,,"219","55","992","114","5","0",,"2","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T05:00:00","25.10","54.90",,,"1","4","0","0",,,,"1",,,,,,,,,"10049",,,"0","311",,,"274",,,,,,"A",,,,,,,,,"219","54","992","114","5","0",,"2","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T06:00:00","25.40","54.90",,,"1","4","0","0",,,,"1",,,,,,,,,"10047",,,"0","329",,,"280",,,,,,"A",,,,,,,,,"219","54","992","114","5","0",,"2","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T07:00:00","25.60","55.10",,,"1","4","0","0",,,,"1",,,,,,,,,"10047",,,"0","329",,,"281",,,,,,"A",,,,,,,,,"219","55","992","114","5","0",,"2","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T08:00:00","25.80","55.40",,,"1","4","0","0",,,,"1",,,,,,,,,"10044",,,"0","324",,,"276",,,,,,"A",,,,,,,,,"219","55","992","114","5","0",,"2","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T09:00:00","26.00","55.60",,,"1","4","0","0",,,,"1",,,,,,,,,"10037",,,"0","333",,,"271",,,,,,"A",,,,,,,,,"219","65","992","114","5","0",,"2","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"V7OE6","2016-09-25T09:00:00","25.90","51.80",,,"1","4","0","0","0","0","1","1","0",,"3",,,"97","2","1","10049","5","4","0","350","0","250","202","3","330","6","5","4","4","4","A",,"2","2","5","4","1","219","51","992","114","5","1","2","2","111614","11111111111111",,"1","1",,,,"4"
"AMOHK01","2016-09-25T10:00:00","26.20","55.90",,,"1","4","0","0",,,,"1",,,,,,,,,"10029",,,"0","329",,,"268",,,,,,"A",,,,,,,,,"219","65","992","114","5","0",,"2","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"TBWUK78","2016-09-25T10:00:00","25.70","56.60",,,"1","4","0","0","0","0",,"1","0","150","3","51",,"97","5","0","10036","7","24","0","308","0","277","265",,"316","3","3","6","2","A","A",,"3","1","0",,,"219","56","992","114","5","1","2","2","111111","11111111111131",,"1","0","0",,,"4"
"AMOHK01","2016-09-25T11:00:00","26.40","56.20",,,"1","4","0","0",,,,"1",,,,,,,,,"10023",,,"0","328",,,"268",,,,,,"A",,,,,,,,,"219","66","992","114","5","0",,"2","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"TBWUK53","2016-09-25T11:00:00","25.20","56.50",,,"1","4","0","0","0","0",,"1","0","140","4","46",,"97","5","0","10035","7","23","0","310","0","288","280","3","317","0","0","0","9","0","0",,"1","0","12","4","1","219","56","992","114","5","1","2","2","111111","11111111111111",,"1","0",,,,"4"
"V7OE5","2016-09-25T11:00:00","25.30","55.00",,,"1","4","0","0","0","0","1","1","0","270","4","46",,"97","2","2","10026","6",,"0","354","0","313","302","3",,"3","3","1","5","8","1",,"2","2","27","2","2","219","55","992","114","5","1","2","2","711111","11111111111117",,"1","2",,,,"4"
"AMOHK01","2016-09-25T12:00:00","26.60","56.50",,,"1","4","0","0",,,,"1",,,,,,,,,"10019",,,"0","314",,,"272",,,,,,"A",,,,,,,,,"219","66","992","114","5","0",,"2","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"VRME6","2016-09-25T12:00:00","26.50","56.30",,,"1","4","0","0","2","4",,"1","0","140","4","72",,"97",,"0","10021","7","15","0","310","0","290","283","3","320","1","1","6","4","0","0",,"3","1","11","3","1","219","66","992","114","5","1","2","2","111111","111A1111111111",,"1","0",,,,"4"
"AMOHK01","2016-09-25T13:00:00","26.30","56.70",,,"1","4","0","0",,,,"1",,,,,,,,,"10016",,,"0","301",,,"269",,,,,,"A",,,,,,,,,"219","66","992","114","5","0",,"2","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T14:00:00","26.10","56.90",,,"1","4","0","0",,,,"1",,,,,,,,,"10025",,,"0","301",,,"265",,,,,,"A",,,,,,,,,"219","66","992","114","5","0",,"2","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T15:00:00","25.80","57.10",,,"1","4","0","0",,,,"1",,,,,,,,,"10032",,,"0","297",,,"264",,,,,,"A",,,,,,,,,"219","57","992","114","5","0",,"1","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T16:00:00","25.60","57.20",,,"1","4","0","0",,,,"1",,,,,,,,,"10041",,,"0","294",,,"263",,,,,,"A",,,,,,,,,"219","57","992","114","5","0",,"1","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T17:00:00","25.30","57.50",,,"1","4","0","0",,,,"1",,,,,,,,,"10049",,,"0","294",,,"255",,,,,,"A",,,,,,,,,"219","57","992","114","5","0",,"1","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T18:00:00","25.10","57.70",,,"1","4","0","0",,,,"1",,,,,,,,,"10052",,,"0","297",,,"255",,,,,,"A",,,,,,,,,"219","57","992","114","5","0",,"1","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T19:00:00","24.90","57.90",,,"1","4","0","0",,,,"1",,,,,,,,,"10051",,,"0","293",,,"253",,,,,,"A",,,,,,,,,"219","47","992","114","5","0",,"1","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"V7OE5","2016-09-25T19:00:00","25.80","55.40",,,"1","4","0","0","1","4","1","1","0","270","4","31",,"97","2","0","10047","2","15","0","310","0","295","291","3",,"4","4","4","5","4","5",,"2","0",,,,"219","55","992","114","5","1","2","1","711111","111111111111A1",,"1","0",,,,"4"
"AMOHK01","2016-09-25T20:00:00","24.70","58.20",,,"1","4","0","0",,,,"1",,,,,,,,,"10049",,,"0","293",,,"257",,,,,,"A",,,,,,,,,"219","48","992","114","5","0",,"1","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T21:00:00","24.40","58.40",,,"1","4","0","0",,,,"1",,,,,,,,,"10048",,,"0","285",,,"263",,,,,,"A",,,,,,,,,"219","48","992","114","5","0",,"1","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T22:00:00","24.20","58.60",,,"1","4","0","0",,,,"1",,,,,,,,,"10045",,,"0","281",,,"260",,,,,,"A",,,,,,,,,"219","48","992","114","5","0",,"1","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-25T23:00:00","24.00","58.90",,,"1","4","0","0",,,,"1",,,,,,,,,"10045",,,"0","279",,,"255",,,,,,"A",,,,,,,,,"219","48","992","114","5","0",,"1","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"2ICH7","2016-09-26T00:00:00","24.50","58.60",,,"1","4","0","0","3","3",,"1","0","10","4","21",,"97","3","0","10036","7","3","0","285","0","255","242","1","282","2",,"1","4","4","1",,"3","2",,,,"219","48","992","114","5","1","2","1","111111","111111111111A1",,"1","0",,,,"4"
"AMOHK01","2016-09-26T00:00:00","23.80","59.10",,,"1","4","0","0",,,,"1",,,,,,,,,"10048",,,"0","276",,,"243",,,,,,"A",,,,,,,,,"219","39","992","114","5","0",,"1","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"ATMG","2016-09-26T00:00:00","25.20","56.50",,,"1","4","0","0","0","0",,"1","0","160","1","40",,"97","2","0","10072","0","3","0","320",,,"290","1","316","6","6","A","4","A","A",,,,,,,"219","56","992","114","5","1","2","1","111111","1111111A111AA1",,"1","2",,,,"4"
"AMOHK01","2016-09-26T01:00:00","23.60","59.30",,,"1","4","0","0",,,,"1",,,,,,,,,"10052",,,"0","268",,,"235",,,,,,"A",,,,,,,,,"219","39","992","114","5","0",,"1","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"2ICH7","2016-09-26T02:00:00","24.30","59.10",,,"1","4","0","0","3","3",,"1","0","350","4","5",,"97","3","0","10069","3","13","0","310","0","280","269",,,"3","3","1","4","A","A",,"5","1",,,,"219","49","992","114","5","1","2","2","F11111","111111111A11A1",,"1","0",,,,"4"
"AMOHK01","2016-09-26T02:00:00","23.30","59.50",,,"1","4","0","0",,,,"1",,,,,,,,,"10058",,,"0","265",,,"231",,,,,,"A",,,,,,,,,"219","39","992","114","5","0",,"2","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"AMOHK01","2016-09-26T03:00:00","23.10","59.80",,,"1","4","0","0",,,,"1",,,,,,,,,"10063",,,"0","256",,,"223",,,,,,"A",,,,,,,,,"219","39","992","114","5","0",,"2","F1FF11","1AAAA11A1A8AAA",,"6",,,,,"4"
"TBWUK53","2016-09-26T03:00:00","25.20","56.50",,,"1","4","0","0","0","0",,"1","0","120","4","67",,"98","2","0","10081","2","19","0","295","0","270","260","3","313","1","1","1","4","A","A",,"6","1",,,,"219","56","992","114","5","1","2","2","111111","111111111111A1",,"1","0",,,,"4"
"V7OE5","2016-09-26T03:00:00","25.70","57.10",,,"1","4","0","0","3","4","1","1","0","110","4","93",,"98","2","0","10072","2","10","0","320","0","300","294","3","356","2","2","1","4","4","5",,"2","3","12","2","2","219","57","992","114","5","1","2","2","512111","11111111111111",,"1","0",,,,"4"
"DFWV2","2016-09-26T06:00:00","26.50","56.60",,,"1","4","0","0","7","3",,"1","0","160","4","93",,"97","5","0","10093","1","17","0","273",,,"172","1","300","2","2","0","9","1","0",,"12","4",,,,"219","66","992","114","5","1","2","2","111111","1111111A1111A1",,"1","0",,,,"4"
"V7OE5","2016-09-26T07:00:00","25.00","57.90",,,"1","4","0","0","3","4","1","1","0","110","4","51",,"97","2","0","10091","2","19","0","295","0","275","269","3","356","4","4","2","4","4","4",,"4","0",,,,"219","57","992","114","5","1","2","2","511111","111111111111A1",,"1","0",,,,"4"
"TBWUK47","2016-09-26T08:00:00","26.00","53.20",,,"1","4","0","0","2","4",,"1","0","130","4","51",,"98","2","0","10069","0","1","0","330","0","260","230","3","330","0","0","0","9","0","0",,"5","1","36","5","1","219","63","992","114","5","1","2","2","111111","11111111111111",,"1","0",,,,"4"
"TBWUK78","2016-09-26T11:00:00","25.70","56.60",,,"1","4","0","0","0","0",,"1","0","190","3","21",,"97","5","0","10067","7","19","0","319","0","274","257",,"318","3","3","6","2","A","A",,"2","0","38","3","1","219","56","992","114","5","1","2","2","111111","11111111111111",,"1","0",,,,"4"
"V7OE5","2016-09-26T11:00:00","24.60","58.90",,,"1","4","0","0","3","4","1","1","0","110","4","51",,"98","2","2","10067","5",,"0","285","0","265","258","3","350","3","3","1","4","8","1",,"3","4","11","3","4","219","48","992","114","5","1","2","2","511111","11111111111117",,"1","2",,,,"4"
"TBWUK48","2016-09-26T12:00:00","23.70","58.50",,,"1","4","0","0","7","3",,"1","0","330","3","41",,"98","2","0","10066","5","7","0","360","0","280","249","3","310","0","0","0","9","0","0",,"2","1",,,,"219","38","992","114","5","1","2","2","151112","111111111111A1",,"1","0",,,,"4"
"TBWUK47","2016-09-26T13:00:00","26.10","54.80",,,"1","4","0","0","2","4",,"1","0","270","4","10",,"97",,,"10053","7",,"0","330","0","310","304","3","310",,,,"A",,,,"3","1","0",,,"219","64","992","114","5","1","2","2","111111","111AA111118137",,"1",,"0",,,"4"
"TBWUK47","2016-09-26T20:00:00","26.00","56.80",,,"1","4","0","0","3","4",,"1","0","170","4","93",,"98","1","0","10074","3","6","0","330","0","270","246","3","320",,,,"A",,,,,,,,,"219","66","992","114","5","1","2","1","111111","11111111118AA1",,"1","0",,,,"4"
"TBWUK78","2016-09-26T20:00:00","25.70","56.60",,,"1","4","0","0","0","0",,"1","0","160","3","46",,"98","2","0","10083","8","4","0","300","0","270","258",,"320",,,,"A",,,,,,,,,"219","56","992","114","5","1","2","1","111111","11111111118AA1",,"1","0",,,,"4"
"ATMG","2016-09-27T00:00:00","25.20","56.50",,,"1","4","0","0","0","0",,"1","0","160","1","40",,"97","2","0","10072","0","3","0","320",,,"290","1","316","6","6","A","4","A","A",,,,,,,"219","56","992","114","5","1","2","1","111111","1111111A111AA1",,"1","2",,,,"4"
"TBWUK47","2016-09-27T04:00:00","24.40","58.80",,,"1","4","0","0","2","4",,"1","0","120","4","46",,"98","1","2","10094","3","17","0","290","0","265","255","3","310","3","3","1","2","A","1",,"3","1","38","3","2","219","48","992","114","5","1","2","2","111111","11111111111111",,"1","2",,,,"4"
"TBWUK74","2016-09-27T05:00:00","24.50","58.40",,,"1","4","0","0","3","4",,"1","0","360","4","21",,"97","2",,"10104","3","18","0","290","0","270","262","1","320","1","1","1","4","0","0",,"4","0","14","8","1","219","48","992","114","5","1","2","2","111111","1111A111111111",,"1",,,,,"4"
"TBWUK47","2016-09-27T07:00:00","24.00","59.80",,,"1","4","0","0","3","4",,"1","0","120","4","31",,"98","2","0","10098","0","2","0","290","0","260","248","3","300","0","0","0","9","0","0",,"5","2","18","5","1","219","49","992","114","5","1","2","2","111111","11111111111111",,"1","0",,,,"4"
"TBWUK80","2016-09-27T07:00:00","25.80","51.70",,,"1","4","0","0","0","0",,"1","0","250","4","15",,"97","2","0","10105","3","19","0","335","0","295","281","1","340","0","0","0","9","0","0",,"0","0","0",,,"219","51","992","114","5","1","2","2","111111","11111111111131",,"1","0","0",,,"4"
"TBWUK78","2016-09-27T08:00:00","25.70","56.60",,,"1","4","0","0","0","0",,"1","0","140","3","36",,"97","2","0","10101","8","13","0","300","0","270","258",,"320",,,,"A",,,,,,,,,"219","56","992","114","5","1","2","2","111111","11111111118AA1",,"1","0",,,,"4"
"MFDB8","2016-09-27T11:00:00","24.50","56.60",,,"1","4","0","0","0","0",,"1","0","50","3","41",,"98","0","0","10068","1","5","0","305","0","280","271","1","320","2",,"1","4","0","0",,"0","0","0",,,"219","46","992","114","5","1","2","2","111111","11111111111131",,"1","0","0",,,"4"
"DIGX2","2016-09-27T12:00:00","23.60","59.50",,,"1","4","0","0","3","4",,"1","0","120","3","36",,"98",,"0","10073","6","15","0","300","0","280","273","1","273","2","2","1","4","4","5",,"4","2","18","4","2","219","39","992","114","5","1","2","2","111111","111A1111111111",,"1","0",,,,"4"
"V7OE6","2016-09-27T13:00:00","26.10","52.60",,,"1","4","0","0","2","4","1","1","0","20","3","21",,"97","2","2","10083","7","4","0","320","0","290","279","3","300","8","6","6","2","1","A",,"2","1","5","3","1","219","62","992","114","5","1","2","2","111111","11111111111111",,"1","2",,,,"4"
"MFDB8","2016-09-27T14:00:00","24.50","56.60",,,"1","4","0","0","0","0",,"1","0","50","3","41",,"98","0","0","10068","1","5","0","305","0","280","271","1","320",,,"1","A","8","0",,"0","0","0",,,"219","46","992","114","5","1","2","2","111111","11111111118131",,"1","0","0",,,"4"
"V7OE6","2016-09-27T20:00:00","26.10","54.70",,,"1","4","0","0","2","4","1","1","0","260","3","62",,"97","2","2","10078","0","17","0","310","0","280","269","3","300","7","6","5","5","4","0",,"2","1","5","3","1","219","64","992","114","5","1","2","1","111111","11111111111111",,"1","2",,,,"4"
"TBWUK80","2016-09-28T05:00:00","25.80","51.70",,,"1","4","0","0","0","0",,"1","0","290","4","51",,"97","2","0","10102","3","15","0","310","0","290","283","1","340","0","0","0","9","0","0",,"0","0",,,,"219","51","992","114","5","1","2","2","111111","111111111111A1",,"1","0",,,,"4"
"MFDB8","2016-09-28T08:00:00","24.50","56.60",,,"1","4","0","0","0","0",,"1","0","80","3","51",,"98","0","0","10067","5","5","0","335","0","290","274","1","320","2",,"1","5","8","0",,"0","0","0",,,"219","46","992","114","5","1","2","2","111111","11111111111131",,"1","0","0",,,"4"
"V7OE6","2016-09-28T08:00:00","24.90","57.10",,,"1","4","0","0","3","4","1","1","0","160","3","10",,"97","2","2","10077","1","18","0","320","0","290","279","3","324","8",,"7","2","1","0",,"2","1","35","2","1","219","47","992","114","5","1","2","2","111111","11111111111111",,"1","2",,,,"4"
"TBWUK80","2016-09-28T12:00:00","25.80","51.70",,,"1","4","0","0","0","0",,"1","0","320","4","67",,"98","2","0","10064","8","10","0","335","0","285","266","1","340","0","0","0","9","0","0",,"4","2","32","1","1","219","51","992","114","5","1","2","2","111111","11111111111111",,"1","0",,,,"4"
"TBWUK80","2016-09-28T14:00:00","25.80","51.70",,,"1","4","0","0","0","0",,"1","0","320","4","77",,"97","2","0","10165",,,"0","330","0","280","261","1","340","2","2","1","6","0","0",,"99","1","38",,"1","219","51","992","114","5","1","2","2","111131","1111111111133A",,"1","0",,,,"4"
"DFWV2","2016-09-28T18:00:00","24.90","59.90",,,"1","4","0","0","2","3",,"1","0","210","4","36",,"96","10","0","10054","0","6","0","281",,,"270","1","290","0",,,"9",,,,"8","1","0",,,"219","49","992","114","5","1","2","1","111111","1111111A111131",,"1","0","0",,,"4"
"ATMG","2016-09-29T00:00:00","26.30","54.60",,,"1","6","2","5","7","3",,"1",,"160",,"40","1","97","2","0","10072","0","3","8","320",,,"290","1","319","6","6","A","4","A","A",,,,,,,"219","64","798","172","5","1","2","1","111111","1111111A111AA1","5",,"2",,,,
"TBWUK80","2016-09-29T02:00:00","25.80","51.70",,,"1","4","0","0","0","0",,"1","0","340","4","67",,"97","2","0","10155",,,"0","310","0","280","269","1","330","2","2","1","5","0","0",,"4","1","0",,,"219","51","992","114","5","1","2","1","111131","1111111111113A",,"1","0","0",,,"4"
"TBWUK80","2016-09-29T06:00:00","25.80","51.70",,,"1","4","0","0","0","0",,"1","0","320","4","72",,"97","2","0","10085","3","17","0","350","0","280","253","1","340","0","0","0","9","0","0",,"3","1","0",,,"219","51","992","114","5","1","2","2","111111","11111111111131",,"1","0","0",,,"4"
"TBWUK80","2016-09-29T13:00:00","25.80","51.70",,,"1","6","2","5","9","0",,"1",,,"4",,"1","97","2","0","10155",,,"8","310",,"270","254","1","340","1","1","1","6","0","0",,"4","4",,,,"219","51","798","172","5","1","2","2","116431","111111111111AA","5",,"0",,,,
"TBWUK48","2016-09-29T15:00:00","25.20","56.50",,,"1","4","0","0","0","0",,"1","0","100","3","41",,"97","2",,"10031","5","6","0","310","0","260","239","3","300",,,"0","A","A","A",,,,"0",,,"219","56","992","114","5","1","2","1","111111","1111A111118A31",,"1",,"0",,,"4"
"WMCS","2016-09-29T18:00:00","21.70","59.90",,,"1","6","2","5","8","4",,"1",,"230","4","103","1","98","2","0","10048","7","4","8","260",,"250","246","1","260","0","0","0","9","0","0",,"4","3",,,,"219","19","798","172","5","1","2","1","111111","111111111111A1","5",,"0",,,,
"ATMG","2016-09-30T00:00:00","27.90","50.70",,,"1","6","2","5","7","2",,"1",,,,,"1","97","2","0","10070","0","3","8","300",,,"270","1","318","6","6","A","4","A","A",,,,,,,"219","70","798","172","5","1","2","1","117611","1111111A111AA1","5",,"2",,,,
"TBWUK80","2016-09-30T01:00:00","25.80","51.70",,,"1","4","0","0","0","0",,"1","0",,"4",,,"97","2","0","10135",,,"0","300","0","280","273","1","330","1","1","1","4","0","0",,"4","4","38","4","3","219","51","992","114","5","1","2","1","116411","1111111111111A",,"1","0",,,,"4"
"TBWUK48","2016-09-30T05:00:00","26.00","56.80",,,"1","6","2","5","8","3",,"1",,,"3",,"1","97","5","0","10050","2","10","8","320",,"285","272","3","316","0","0","0","9","0","0",,,,,,,"219","66","798","172","5","1","2","2","112611","11111111111AA1","5",,"0",,,,
"A8KX4","2016-09-30T06:00:00","20.60","59.20",,,"1","6","2","5","1","4",,"1",,"230",,"77","1","97","1","1","10085","2","15","8","297","0","252","235","1","241","1","1","6","A","A","A","23","3","2",,,,"219","9","798","172","5","1","2","2","111111","111111111111A1","5",,"1",,,,
"DDOQ2","2016-09-30T06:00:00","20.70","59.60",,,"1","6","2","5","8","4",,"1",,"240",,"93","1","97","2","2","10087","3","9","8","304",,,"226","1","256","6",,"7","2","6","A","24","5","3","24","10","3","219","9","798","172","5","1","2","2","111112","1111111A111111","5",,"2",,,,
"TBWUK80","2016-09-30T06:00:00","25.80","51.70",,,"1","6","2","5","9","0",,"1",,,"4",,"1","97","2","0","10069","3","19","8","320",,"240","200","1","337","0","0","0","9","0","0",,"5","3","18","5","2","219","51","798","172","5","1","2","2","113612","11111111111111","5",,"0",,,,
"TBWUK48","2016-09-30T09:00:00","26.50","56.20",,,"1","4","0","0","6","4",,"1","0","250","3","77",,"97","0",,"10064","8","5","0","330","0","270","246","3","300",,,"0","A","A","A",,"6","1","38","4","1","219","66","992","114","5","1","2","2","113111","1111A111118111",,"1",,,,,"4"
"TBWUK53","2016-09-30T11:00:00","25.40","57.10",,,"1","6","2","5","3","4",,"1",,"130","4","57","1","97","5","0","10034","8","24","8","315",,"287","277","3","315","0","0","0","9","0","0",,"3","1","35","4","1","219","57","798","172","5","1","2","2","111111","11111111111111","5",,"0","9","3","1",
"TBWUK80","2016-09-30T11:00:00","25.80","51.70",,,"1","6","2","5","9","0",,"1",,"310","4","113","1","98","1","0","10051","6","17","8","315",,"230","185","1","335","0","0","0","9","0","0",,"5","3","33","10","2","219","51","798","172","5","1","2","2","115212","11111111111111","5",,"0",,,,
"TBWUK51","2016-09-30T12:00:00","25.20","56.50",,,"1","4","0","0","0","0",,"1","0","70","3","62",,"98","2","0","10028","6","18","0","345","0","303","289","3","311","0","0","0","9","0","0",,"2","1","38","4","3","219","56","992","114","5","1","2","2","111111","11111111111111",,"1","0",,,,"4"
"TBWUK80","2016-09-30T13:00:00","25.80","51.70",,,"1","4","0","0","0","0",,"1","0",,"4",,,"97","3","0","10145",,,"0","310","0","270","254","1","330","2","2","1","6","0","0",,,,"38","4","4","219","51","992","114","5","1","2","2","111611","11111111111A1A",,"1","0",,,,"4"
"DDOQ2","2016-09-30T18:00:00","23.80","59.10",,,"1","4","0","0","7","4","1","1","0","140","4","31",,"97","5","1","10050","0","4","0","274",,,"224","1","259","3",,"A","A","0","0",,"3","0","0",,,"219","39","992","114","5","1","2","1","111111","1111111A111131",,"1","1","0",,,"4"
"TBWUK51","2016-09-30T18:00:00","25.20","56.50",,,"1","4","0","0","0","0",,"1","0","210","3","26",,"98","0",,"10055","1","10","0","296","0","280","274","3","312",,,,"A",,,,"3","0","38","4","2","219","56","992","114","5","1","2","1","111111","1111A111118111",,"1",,,,,"4"
"DDOQ2","2016-09-30T21:00:00","24.30","58.40",,,"1","4","0","0","7","4","1","1","0","350","4","62",,"97","2",,"10045","5","1","0","280",,,"260","1","290",,,,"A",,,,,,,,,"219","48","992","114","5","1","2","1","111411","1111A11A118AA1",,"1",,,,,"4"
