"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","IMMA_VER","ATTM_CT","TIME_IND","LL_IND","SHIP_COURSE","SHIP_SPD","ID_IND","WIND_DIR_IND","WIND_DIR","WIND_SPD_IND","WIND_SPEED","VV_IND","VISIBILITY","PRES_WX","PAST_WX","SEA_LVL_PRES","CHAR_PPP","AMT_PRES_TEND","IND_FOR_TEMP","AIR_TEMP","WET_BULB_TEMP","DEW_PT_TEMP","SST_MM","SEA_SURF_TEMP","TOT_CLD_AMT","LOW_CLD_AMT","LOW_CLD_TYPE","CLD_HGT","MID_CLD_TYPE","HI_CLD_TYPE","WAVE_PERIOD","WAVE_HGT","SWELL_DIR","SWELL_PERIOD","SWELL_HGT","TEN_BOX_NUM","ONE_BOX_NUM","DECK","SOURCE_ID","PLATFORM_ID","DUP_STATUS","DUP_CHK","NIGHT_DAY_FLAG","TRIM_FLAG","NCDC_QC_FLAGS","SOURCE_EXCLUSION_FLAG","OB_SOURCE","STA_WX_IND","PAST_WX2","IND_FOR_PRECIP"
"5100001","2020-09-02T18:20:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","83",,"64",,,,,"10182",,,"8","265",,"219","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T18:20:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","73",,"68",,,,,"10174",,,"8","265",,"218","9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T18:30:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","82",,"62",,,,,"10182",,,"8","266",,"219","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T18:30:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","62",,"64",,,,,"10174",,,"8","265",,"223","9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T18:40:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","78",,"65",,,,,"10182",,,"8","267",,"218","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T18:40:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","73",,"67",,,,,"10174",,,"8","265",,"218","9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T18:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10182",,,,"267",,"218","1","271",,,,,,,"6","2","10","9","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-02T18:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10174",,,,"266",,"216","1","270",,,,,,,"6","2","8","8","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,"4"
"1401675","2020-09-02T19:00:00","29.85","-166.74",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","268",,,,,,,,,,,,"233","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"2101528","2020-09-02T19:00:00","24.10","-162.62",,,"1","4","2","5",,,"11",,,,,,,,,"10177",,,"8",,,,"9","271",,,,,,,,,,,,"233","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"3201764","2020-09-02T19:00:00","27.05","-161.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","271",,,,,,,,,,,,"233","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301608","2020-09-02T19:00:00","29.45","-169.01",,,"1","4","2","5",,,"11",,,,,,,,,"10206",,,"8",,,,"9","272",,,,,,,,,,,,"233","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301611","2020-09-02T19:00:00","27.80","-163.62",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,"9","272",,,,,,,,,,,,"233","73","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600929","2020-09-02T19:00:00","25.29","-161.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","245",,,,,,,,,,,,"233","51","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601655","2020-09-02T19:00:00","20.39","-167.10",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,"9","283",,,,,,,,,,,,"233","7","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601714","2020-09-02T19:00:00","25.05","-163.40",,,"1","4","2","5",,,"11",,,,,,,,,"10183",,,"8",,,,"9","271",,,,,,,,,,,,"233","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601779","2020-09-02T19:00:00","23.09","-163.63",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,"9","272",,,,,,,,,,,,"233","33","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-02T19:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10183","2","8",,"267",,"220","1","271",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5100101","2020-09-02T19:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","90","1","70",,,,,"10176","3","9",,"265",,"219","1","270",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5102598","2020-09-02T19:00:00","25.52","-167.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","273",,,,,,,,,,,,"233","57","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102704","2020-09-02T19:00:00","28.04","-161.26",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,"9","271",,,,,,,,,,,,"233","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102733","2020-09-02T19:00:00","28.00","-161.02",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,"9","274",,,,,,,,,,,,"233","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-02T19:10:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","83",,"67",,,,,"10184",,,"8","267",,"221","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T19:10:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","79",,"74",,,,,"10176",,,"8","266",,"218","9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T19:20:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","87",,"67",,,,,"10184",,,"8","267",,"211","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T19:20:00","24.36","-162.07",,,"1","5","2","5",,,"11",,"80",,"73",,,,,"10177",,,"8","265",,"216","9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T19:30:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","84",,"64",,,,,"10184",,,"8","268",,"212","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T19:30:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","76",,"66",,,,,"10177",,,"8","266",,"219","9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T19:40:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","85",,"61",,,,,"10184",,,"8","267",,"218","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T19:40:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","77",,"61",,,,,"10177",,,"8","266",,"221","9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T19:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10184",,,,"266",,"218","1","271",,,,,,,"6","2","8","8","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-02T19:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10176",,,,"266",,"219","1","270",,,,,,,"5","2","10","9","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,"4"
"1401675","2020-09-02T20:00:00","29.86","-166.74",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","269",,,,,,,,,,,,"233","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"2101528","2020-09-02T20:00:00","24.10","-162.63",,,"1","4","2","5",,,"11",,,,,,,,,"10179",,,"8",,,,"9","271",,,,,,,,,,,,"233","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"3201764","2020-09-02T20:00:00","27.05","-161.48",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","271",,,,,,,,,,,,"233","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301608","2020-09-02T20:00:00","29.46","-169.01",,,"1","4","2","5",,,"11",,,,,,,,,"10208",,,"8",,,,"9","272",,,,,,,,,,,,"233","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301611","2020-09-02T20:00:00","27.80","-163.62",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,"9","272",,,,,,,,,,,,"233","73","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600929","2020-09-02T20:00:00","25.29","-161.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","245",,,,,,,,,,,,"233","51","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601655","2020-09-02T20:00:00","20.39","-167.11",,,"1","4","2","5",,,"11",,,,,,,,,"10153",,,"8",,,,"9","283",,,,,,,,,,,,"233","7","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601779","2020-09-02T20:00:00","23.09","-163.62",,,"1","4","2","5",,,"11",,,,,,,,,"10172",,,"8",,,,"9","272",,,,,,,,,,,,"233","33","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-02T20:00:00","24.50","-162.00",,,"1","4","2","0","0","0","11","0","80","1","60",,,,,"10184",,,"0","266",,"218","1","271",,,,"A",,,"6","2","8","8","3","233","42","993","114","6","1","2","2","111111","11AAA11A11811A",,,"6",,"4"
"5100101","2020-09-02T20:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10176","1","7",,"267",,"218","1","270",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5102598","2020-09-02T20:00:00","25.53","-167.36",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","273",,,,,,,,,,,,"233","57","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102704","2020-09-02T20:00:00","28.04","-161.26",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,"9","271",,,,,,,,,,,,"233","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102733","2020-09-02T20:01:00","27.99","-161.02",,,"1","4","2","5",,,"11",,,,,,,,,"10202",,,"8",,,,"9","274",,,,,,,,,,,,"233","71","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-02T20:10:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","87",,"72",,,,,"10184",,,"8","268",,"221","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T20:10:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","77",,"64",,,,,"10175",,,"8","266",,"219","9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T20:20:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","82",,"72",,,,,"10183",,,"8","267",,"219","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T20:20:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","69",,"61",,,,,"10176",,,"8","267",,"223","9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T20:30:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","89",,"71",,,,,"10183",,,"8","268",,"218","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T20:30:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","72",,"67",,,,,"10175",,,"8","267",,"221","9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T20:40:00","24.45","-162.00",,,"1","5","2","5",,,"11",,"90",,"71",,,,,"10182",,,"8","267",,"218","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T20:40:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","72",,"71",,,,,"10175",,,"8","266",,"219","9","270",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T20:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","90","1","70",,,,,"10182",,,,"267",,"220","1","272",,,,,,,"7","2","9","8","2","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-02T20:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10174",,,,"267",,"218","1","271",,,,,,,"4","2","9","9","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,"4"
"1401675","2020-09-02T21:00:00","29.86","-166.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","269",,,,,,,,,,,,"233","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"2101528","2020-09-02T21:00:00","24.09","-162.65",,,"1","4","2","5",,,"11",,,,,,,,,"10176",,,"8",,,,"9","271",,,,,,,,,,,,"233","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"3201764","2020-09-02T21:00:00","27.04","-161.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","271",,,,,,,,,,,,"233","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301608","2020-09-02T21:00:00","29.47","-169.02",,,"1","4","2","5",,,"11",,,,,,,,,"10207",,,"8",,,,"9","273",,,,,,,,,,,,"233","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301611","2020-09-02T21:00:00","27.80","-163.62",,,"1","4","2","5",,,"11",,,,,,,,,"10197",,,"8",,,,"9","273",,,,,,,,,,,,"233","73","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600929","2020-09-02T21:00:00","25.28","-161.10",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","245",,,,,,,,,,,,"233","51","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601655","2020-09-02T21:00:00","20.39","-167.12",,,"1","4","2","5",,,"11",,,,,,,,,"10154",,,"8",,,,"9","283",,,,,,,,,,,,"233","7","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601779","2020-09-02T21:00:00","23.09","-163.62",,,"1","4","2","5",,,"11",,,,,,,,,"10169",,,"8",,,,"9","272",,,,,,,,,,,,"233","33","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-02T21:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","80","1","60",,,,,"10181","4","0",,"267",,"219","1","272",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5100101","2020-09-02T21:00:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","80","1","70",,,,,"10174","0","0",,"267",,"218","1","271",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5102598","2020-09-02T21:00:00","25.53","-167.35",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","273",,,,,,,,,,,,"233","57","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102704","2020-09-02T21:00:00","28.03","-161.27",,,"1","4","2","5",,,"11",,,,,,,,,"10200",,,"8",,,,"9","272",,,,,,,,,,,,"233","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102733","2020-09-02T21:00:00","27.99","-161.01",,,"1","4","2","5",,,"11",,,,,,,,,"10199",,,"8",,,,"9","274",,,,,,,,,,,,"233","71","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601714","2020-09-02T21:01:00","25.06","-163.41",,,"1","4","2","5",,,"11",,,,,,,,,"10182",,,"8",,,,"9","272",,,,,,,,,,,,"233","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601712","2020-09-02T21:03:00","24.74","-160.76",,,"1","4","2","5",,,"11",,,,,,,,,"10180",,,"8",,,,"9","269",,,,,,,,,,,,"233","40","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-02T21:10:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","83",,"69",,,,,"10180",,,"8","268",,"218","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T21:10:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","74",,"72",,,,,"10173",,,"8","267",,"215","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T21:20:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","83",,"69",,,,,"10179",,,"8","269",,"219","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T21:20:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","77",,"68",,,,,"10172",,,"8","267",,"216","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T21:30:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","84",,"66",,,,,"10178",,,"8","268",,"222","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T21:30:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","81",,"72",,,,,"10171",,,"8","267",,"221","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T21:40:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","99",,"68",,,,,"10178",,,"8","267",,"225","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T21:40:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","83",,"69",,,,,"10170",,,"8","266",,"225","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T21:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","100","1","70",,,,,"10177",,,,"266",,"225","1","272",,,,,,,"6","2","9","7","2","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-02T21:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","90","1","70",,,,,"10169",,,,"265",,"221","1","271",,,,,,,"6","2","10","8","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,"4"
"1401675","2020-09-02T22:00:00","29.86","-166.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","269",,,,,,,,,,,,"233","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"2101528","2020-09-02T22:00:00","24.09","-162.66",,,"1","4","2","5",,,"11",,,,,,,,,"10171",,,"8",,,,"9","272",,,,,,,,,,,,"233","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"3201764","2020-09-02T22:00:00","27.04","-161.49",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","272",,,,,,,,,,,,"233","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301608","2020-09-02T22:00:00","29.48","-169.02",,,"1","4","2","5",,,"11",,,,,,,,,"10205",,,"8",,,,"9","273",,,,,,,,,,,,"233","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4301611","2020-09-02T22:00:00","27.80","-163.62",,,"1","4","2","5",,,"11",,,,,,,,,"10194",,,"8",,,,"9","273",,,,,,,,,,,,"233","73","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4600929","2020-09-02T22:00:00","25.28","-161.11",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","246",,,,,,,,,,,,"233","51","798","172","7","1","2","2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4601655","2020-09-02T22:00:00","20.39","-167.13",,,"1","4","2","5",,,"11",,,,,,,,,"10149",,,"8",,,,"9","284",,,,,,,,,,,,"233","7","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601779","2020-09-02T22:00:00","23.09","-163.63",,,"1","4","2","5",,,"11",,,,,,,,,"10166",,,"8",,,,"9","273",,,,,,,,,,,,"233","33","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-02T22:00:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","100","1","70",,,,,"10176","8","7",,"267",,"224","1","272",,,,,,,,,,,,"233","42","793","103","6","1","2","2","111111","11AAA11A11AAA1",,,"6",,"4"
"5100101","2020-09-02T22:00:00","24.40","-162.10",,,"1","4","2","0","0","0","11","0","90","1","70",,,,,"10169",,,"0","265",,"221","1","271",,,,"A",,,"6","2","10","8","3","233","42","993","114","6","1","2","2","111111","11AAA11A11811A",,,"6",,"4"
"5102598","2020-09-02T22:00:00","25.52","-167.35",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","274",,,,,,,,,,,,"233","57","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"5102704","2020-09-02T22:00:00","28.03","-161.27",,,"1","4","2","5",,,"11",,,,,,,,,"10195",,,"8",,,,"9","272",,,,,,,,,,,,"233","81","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5102733","2020-09-02T22:01:00","27.99","-161.01",,,"1","4","2","5",,,"11",,,,,,,,,"10193",,,"8",,,,"9","275",,,,,,,,,,,,"233","71","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"4601714","2020-09-02T22:04:00","25.06","-163.42",,,"1","4","2","5",,,"11",,,,,,,,,"10178",,,"8",,,,"9","272",,,,,,,,,,,,"233","53","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"5100001","2020-09-02T22:10:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","96",,"66",,,,,"10175",,,"8","267",,"225","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T22:10:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","86",,"68",,,,,"10167",,,"8","266",,"222","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T22:20:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","94",,"67",,,,,"10175",,,"8","267",,"222","9","273",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T22:20:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","82",,"66",,,,,"10167",,,"8","266",,"222","9","271",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T22:30:00","24.45","-162.00",,,"1","5","2","5",,,"11",,"90",,"67",,,,,"10174",,,"8","268",,"218","9","273",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T22:30:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","82",,"64",,,,,"10166",,,"8","266",,"221","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T22:40:00","24.45","-162.00",,,"1","5","2","5",,,"11","5","91",,"65",,,,,"10173",,,"8","268",,"218","9","273",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100101","2020-09-02T22:40:00","24.36","-162.07",,,"1","5","2","5",,,"11","5","78",,"64",,,,,"10167",,,"8","267",,"222","9","272",,,,,,,,,,,,"233","42","798","172","6","1","2","2","111111","11AAA11A11AAAA",,,,,
"5100001","2020-09-02T22:50:00","24.50","-162.00",,,"1","4",,"0",,,"11","0","90","1","60",,,,,"10173",,,,"269",,"219","1","273",,,,,,,"6","2","10","9","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,"4"
"5100101","2020-09-02T22:50:00","24.40","-162.10",,,"1","4",,"0",,,"11","0","90","1","60",,,,,"10166",,,,"267",,"218","1","272",,,,,,,"6","2","10","8","3","233","42","793","103","6","1","2","2","111111","11AAA11A11A11A",,,"6",,"4"
"1401675","2020-09-02T23:00:00","29.86","-166.73",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","270",,,,,,,,,,,,"233","96","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"2101528","2020-09-02T23:00:00","24.09","-162.68",,,"1","4","2","5",,,"11",,,,,,,,,"10168",,,"8",,,,"9","272",,,,,,,,,,,,"233","42","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
"3201764","2020-09-02T23:00:00","27.04","-161.50",,,"1","4","2","5",,,"11",,,,,,,,,,,,"8",,,,"9","272",,,,,,,,,,,,"233","71","798","172","7","0",,"2","1FFFFF","1AAAAAAAA1AAAA","4",,,,
"4301608","2020-09-02T23:00:00","29.48","-169.01",,,"1","4","2","5",,,"11",,,,,,,,,"10201",,,"8",,,,"9","274",,,,,,,,,,,,"233","99","798","172","7","0",,"2","1FFF1F","1AAAA1AAA1AAAA","4",,,,
